A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,Class
-0.022027,2.899279,-0.140875,-1.08128,0.854837,0.23322,-0.147147,-0.255624,0.318055,1.245079,-1.919604,-1.470452,0.450555,-0.768656,-1.230171,1.446044,-0.387142,0.176134,0.425365,3.685891,0
-0.529969,0.048322,-0.015788,0.459267,-0.112617,-0.150309,0.836979,0.388669,-0.338062,-0.731961,-0.192343,-0.566533,1.277554,1.262835,0.163786,-0.383819,-0.051935,-0.353604,-0.146253,-0.16134,1
-0.354376,0.105021,0.675111,0.341847,0.627912,-0.160889,0.573668,-0.188088,0.482899,-0.146871,-0.489669,-0.982242,0.052272,1.097246,-0.775923,-0.683323,-0.688829,-0.410431,-0.159167,-0.307625,1
0.212098,0.653333,0.124207,-0.111057,-0.556396,-0.132455,0.041779,0.356927,-0.117836,-0.396276,-0.005772,0.765734,-0.04366,-0.537774,-0.012866,-0.020605,-0.392506,-0.608348,-0.741659,0.652329,1
-2.676109,-3.376963,-0.655485,-0.116425,2.02236,-0.947125,0.538121,0.809417,0.611256,-0.455594,-0.138943,-0.279859,0.210394,1.752197,0.919537,-0.237351,0.397242,-0.404552,-0.605722,0.355714,0
0.867377,-0.06641,0.380215,-0.806182,1.476531,-0.369847,-1.320857,1.241647,-0.057893,-1.271216,0.567125,0.832248,0.00596,-0.234195,0.380284,-1.01698,0.169302,0.873742,0.52324,0.415711,1
0.053324,0.037649,-0.167448,-0.023831,0.579572,1.812304,1.464976,-1.846093,2.087683,2.091708,-2.240004,-0.13885,0.644403,-1.601985,2.043203,2.248004,0.257796,1.355143,-0.395018,1.534084,0
-0.795714,-2.074221,-0.475955,-2.25749,0.003531,-0.14568,-0.842288,-1.659694,-1.426162,-2.506108,0.610636,-0.291832,-0.621236,-0.240253,1.264872,-1.870172,1.939866,1.046837,0.80463,1.875866,0
0.333869,0.575956,-0.586136,-0.156683,1.915612,-0.943158,0.129988,-0.206322,2.273376,0.885801,-0.601084,-0.069011,-0.463114,-2.419831,0.355712,-1.037998,-0.889282,-0.155034,-0.929933,-0.954111,0
1.840877,1.547176,-0.409846,0.853797,-2.095863,-0.125843,3.252859,-0.5413,-1.706983,-2.665862,0.441206,1.060389,-1.234538,0.726355,-0.030133,2.678212,-0.28591,0.234921,-1.379206,0.635476,0
0.034486,0.327814,-0.517435,-0.190232,0.866922,-0.994074,0.66056,-0.283313,-0.373246,-0.758924,0.379895,0.991215,-0.866689,0.368925,0.578187,0.1922,-0.382449,-0.426761,-0.878277,-0.770749,1
0.533682,-0.546017,0.246054,0.388815,-0.217351,0.399857,0.478876,-0.186737,-1.207239,-0.34235,-0.415173,0.699221,0.62654,0.125254,-1.175714,0.406319,-0.192722,-0.738333,0.744818,-0.710751,1
0.080907,0.868789,0.122911,-2.843918,-0.056221,-1.387523,-0.953537,-2.299259,-0.164748,-0.989455,0.467576,4.043523,2.273922,0.028324,2.281617,-0.618956,1.920424,-0.09494,-0.69748,-1.046466,0
0.030449,-0.73946,-0.533638,-1.820689,-0.463747,-1.565401,-0.798842,0.491998,-0.040301,0.828505,-0.169269,-3.652762,-1.612973,-0.481232,-0.622515,-2.387078,1.032125,-1.420264,-0.10955,-1.103766,0
0.369526,-0.435954,1.633685,-0.168761,0.012259,-2.899159,-0.331465,-0.334641,-1.304321,-1.889336,-0.073017,-2.768132,2.053609,1.854512,-0.134397,0.530456,-1.776911,0.827365,-0.624753,0.961078,0
-2.743386,0.440545,2.089315,-0.61093,1.397309,-0.068975,-1.010149,-0.918826,-0.315258,-0.456942,-1.015758,2.596188,-0.113789,2.444843,-0.028141,2.315655,1.063634,-1.609036,0.378466,-1.774521,0
0.143475,-0.133115,-0.079952,1.273154,-1.243886,0.364149,0.680967,-0.132708,-0.749846,-0.700954,-0.697336,0.811629,0.467756,-1.007615,-1.494484,-0.942761,0.796809,-0.068159,0.024349,0.257966,1
1.356481,-1.846091,-0.146708,0.46799,0.176075,-0.200565,-1.442638,0.476465,0.367573,-0.627481,2.151326,-0.179424,0.646388,-0.103608,-0.122443,0.355088,-0.80481,0.952125,-0.095956,0.019326,0
1.089391,0.422535,-0.859643,0.925591,-0.205267,-0.009461,0.619747,-1.409136,0.013127,0.294644,-0.512743,1.50603,-0.752894,-0.806351,-1.366312,2.099566,-0.627151,1.212748,-0.989745,0.348299,0
0.054669,-0.986268,1.985615,-1.266468,-0.08979,0.357537,-0.133981,-0.412307,0.576072,1.146665,-0.314965,-0.317107,0.154158,1.242641,0.881019,0.716989,-0.499772,0.209447,0.633349,0.696821,0
-0.207039,-0.172471,1.005654,0.465977,-1.152579,-0.167502,1.133204,1.638082,-1.46721,0.386991,-1.6737,-1.542287,0.573612,-0.504791,0.376963,0.49039,2.451392,-1.736408,-1.612339,-1.366675,0
-0.323428,0.492575,-0.057916,-1.224868,0.526534,-0.678654,0.949544,0.086783,1.363152,0.585841,-0.243106,-0.082979,-0.127683,0.605865,-1.164424,-1.439307,-0.022437,-0.106044,-0.21694,0.932091,1
-1.92126,0.745386,1.585724,0.123111,-0.410036,0.09634,-0.042481,-0.123929,2.150232,0.045913,-0.002476,-0.786027,-1.64076,0.869057,0.143199,0.759681,0.661386,1.809764,0.313216,0.382679,0
0.574721,-0.15446,-0.856403,1.041669,0.439255,1.008876,0.716514,0.670968,1.084937,-0.417846,1.036518,1.178118,0.078736,-0.073991,-0.546142,-0.252458,0.551438,-0.124334,0.122904,-0.128982,1
-1.368242,-1.115675,-0.348923,0.934314,0.492965,0.943411,-0.455879,0.055717,0.428168,0.184771,-0.039394,-0.18674,-0.744955,0.652311,-0.158969,0.156733,0.333553,0.850227,0.290787,-0.085838,1
0.322432,0.377176,-0.107821,-0.12649,-0.097175,-0.438618,0.819205,-0.401501,-0.128913,-0.046435,-0.35518,0.503006,-0.048291,-0.181018,-0.091231,0.108786,0.772674,-0.290897,0.530037,0.777042,1
-0.846844,-0.381256,-0.53623,-0.360658,1.025366,0.113533,0.330105,0.016546,-0.218176,-1.867765,0.395058,-1.114604,2.257382,0.373637,0.788044,1.684464,-2.34207,-0.294163,1.697061,1.474087,0
-0.121597,0.84144,-0.098099,-0.04396,0.384202,0.578397,0.043096,-0.761467,-0.174522,-0.035649,0.123443,-0.366992,1.157143,0.189201,-1.173058,0.983652,0.003709,-0.133478,0.76249,0.631431,1
-1.389098,-0.045732,0.987506,-0.10569,-1.128409,0.077825,1.455102,1.600262,0.780009,-0.054523,0.815666,0.785688,-0.135622,0.921561,-0.064666,0.088425,0.426741,-0.102778,-0.501729,0.136623,1
1.437887,-0.35324,0.610299,0.879965,-0.477174,-0.059056,-0.18401,-0.356252,-0.614322,0.05872,0.495265,0.631377,-0.020504,-0.997518,-0.46645,-0.823222,-0.106239,-0.023089,0.470224,-0.338635,1
-0.10545,-1.921467,-0.179115,-0.177483,-1.21636,0.168417,-0.536189,-0.177957,0.508961,0.784017,1.153866,1.192751,1.167067,-1.048003,0.018347,-0.894158,-1.671656,2.937171,-1.945386,-0.307625,0
1.994941,0.351161,1.062041,-2.295065,-0.280461,1.261476,1.205615,-0.542651,0.365619,0.713914,-1.853019,-0.355685,-0.201782,-0.028218,0.930163,0.50287,-1.524835,1.228424,-0.242089,-0.038649,0
-0.470765,-0.284535,-0.679465,-1.290623,1.352998,-1.197081,0.273493,-1.267311,0.91032,1.392026,-0.196958,1.053073,-0.190535,-0.184383,1.412303,-1.114844,0.034548,1.259124,-0.272675,1.576554,0
-1.206104,0.071668,0.665389,-0.068786,-0.5094,-1.877515,0.808015,-1.030935,0.027461,0.031757,-1.68227,-0.301809,1.451554,-0.370839,0.743549,2.056217,1.244646,-1.142005,-0.142854,1.917661,0
1.25893,0.282455,0.095041,-0.653201,1.609464,0.276202,0.538121,-0.08003,-0.87299,1.010504,0.168932,-1.162494,-0.10585,1.147058,0.25344,0.328816,-0.340884,-0.443744,-0.138776,-0.196394,1
0.406529,0.7127,1.5248,-0.192245,0.129079,0.69544,0.86726,-0.302899,0.053523,0.5791,1.050362,0.196378,0.467756,1.999907,-0.663689,-0.760826,-0.525918,-0.207942,1.192732,0.331446,1
0.428057,0.143709,-0.14282,0.818236,-0.506043,0.500369,0.433454,0.449451,-0.287241,-0.081486,0.177502,0.762408,0.04301,-0.378243,0.268714,0.697284,-0.942916,1.072965,1.139717,0.37459,1
-0.533333,-0.373252,-0.722241,-0.561278,-1.09484,0.870673,1.530146,-0.081381,1.066042,2.733421,0.075976,-1.144536,0.246121,-0.197846,1.535163,-0.1697,0.176676,-1.901665,-0.107511,0.450092,0
-0.141107,-0.528674,-2.221997,-0.296245,3.169743,1.291894,-0.587535,1.852846,-1.439845,2.718591,-1.141018,-1.90146,1.6196,-0.05649,-1.858414,-1.040625,-0.149816,-0.367974,-1.212003,-1.876987,0
-0.641649,0.704029,-0.087081,0.520325,0.470809,0.829014,0.024664,-0.205647,-0.040953,-0.173159,0.751058,-0.250593,-0.706582,0.696064,0.551623,-0.054759,0.472329,0.218591,0.114068,0.590984,1
-0.750638,-0.185812,-0.113006,-0.304297,0.421128,0.391261,1.219438,-0.884383,0.045705,-0.994174,2.227141,-0.940339,-0.001318,-0.985402,-2.259533,-1.46952,0.028515,-1.791276,-0.454831,-0.975008,0
1.626263,2.156189,-0.090322,-1.197358,-1.046501,0.959943,-0.26432,-1.522597,0.514174,1.38933,1.730719,-0.359675,1.956354,1.28101,-0.783892,-2.239297,1.664325,-1.067541,-1.152191,-0.064266,0
-0.114869,0.720705,-0.001529,0.37137,0.691021,-0.131794,0.813939,1.21058,-0.3537,0.546071,0.88291,-0.57651,0.080721,0.640195,0.05288,0.586284,0.81424,-0.002187,0.623154,-0.294142,1
-0.998218,-0.121775,-1.499989,-0.128503,-0.165655,0.05931,-0.282094,-1.322015,0.890122,-0.278314,-0.661736,-0.549904,-1.634806,-1.59458,-0.016851,-0.505985,-0.893305,-0.311799,3.082944,0.849848,0
2.082401,-0.194483,-1.842198,0.157331,-1.036431,2.545639,-0.019441,-0.367733,0.11086,1.798489,-0.740847,-2.333798,-1.409862,-1.043291,0.6612,2.208596,-0.846376,0.380583,-1.750996,-1.304655,0
-0.06643,0.087678,0.30957,0.304944,0.151906,0.542028,-0.152413,0.167826,1.178761,-0.088901,0.135309,-0.105594,1.194192,-0.880395,-0.648415,-0.916489,0.058683,-0.036153,-0.169362,0.731876,1
0.150203,-0.225167,0.634928,-0.304297,-0.091804,0.372085,-0.112916,0.008442,0.762417,0.333066,-0.047306,-0.865844,0.227596,1.045416,-0.030133,0.263792,-0.304011,-0.23407,0.071927,-0.503121,1
1.080645,-0.30588,0.55456,0.985308,1.498015,-1.529693,-0.725773,-0.564263,-0.2703,0.838616,0.071361,-1.249627,0.842221,0.063327,-0.023492,0.962634,0.194107,-0.526046,0.009396,0.446721,1
0.40451,0.417199,0.909084,0.788042,-0.019295,-0.782472,-0.277486,-0.256299,0.400151,-0.237196,0.56251,0.273534,-1.241154,0.79636,-0.101192,0.322248,0.359029,0.810382,-0.124503,0.582894,1
-0.046919,-0.269192,0.853993,-0.001018,0.57353,0.227269,0.041779,0.008442,-0.078743,-0.490645,0.087843,-0.486051,0.38241,1.183406,-0.052048,0.410917,-0.355633,0.447861,-0.246847,-1.044443,1
0.148184,1.160956,-0.945844,0.26066,-0.117316,-0.011445,0.284684,0.691905,0.377998,-1.178194,-0.723047,-0.16213,-0.606681,0.874442,0.630652,-0.291209,0.593674,1.102358,0.793755,0.865352,1
1.755435,0.363835,0.02634,0.556558,0.601056,-0.269336,-0.143855,1.255154,1.126637,0.661337,-1.429774,0.400575,-0.901092,0.679236,-0.943277,-1.181839,0.019129,-0.360789,0.474302,0.514133,1
0.525609,0.830768,0.387345,1.099372,0.264697,-0.287851,-0.043797,-0.010468,1.041283,1.809948,-0.251676,0.415873,-0.140915,-1.171858,1.349877,1.050646,-0.751177,-0.153727,0.363513,-0.017751,1
-0.285753,-0.668753,-1.398233,-2.284329,-2.918299,-1.090618,0.277443,-0.903293,-2.172846,1.128466,-0.189046,0.657982,1.112815,-2.732835,-1.039572,-0.45147,-3.772064,0.884846,-1.24055,-0.232123,0
0.953491,0.063664,1.236386,-0.10569,-0.071663,-0.585417,-0.241939,0.369083,-0.69707,1.418315,0.617888,-1.763777,0.131664,0.109099,-0.396055,0.003697,0.420707,-0.318984,0.073286,-0.387172,1
-0.369849,0.101686,1.418508,-0.058722,0.46611,0.666344,-0.117524,0.515636,1.150744,-0.41852,0.224969,-0.442152,-0.03969,0.938389,-0.685605,0.319621,-1.819817,-0.164178,0.122224,-0.124263,1
-0.171382,-0.888879,-0.001529,0.608222,0.332506,0.287444,0.902807,0.963399,-0.298969,0.289251,0.032465,0.582157,-0.057553,-0.228137,0.298599,0.736693,0.796809,0.000426,0.364872,-1.630258,1
-0.758711,1.194975,-2.931692,-1.658985,2.201618,-0.538468,-0.160971,-0.55008,-0.502255,-0.283706,-1.277485,-1.109949,1.324527,-1.308502,-0.240654,0.119295,0.338246,-1.479051,-1.361535,-0.204484,0
0.201333,0.169057,0.013378,0.093588,0.445969,-0.368524,1.281317,1.151824,1.120773,0.479338,0.710843,-0.532611,1.159127,1.105324,-0.058689,0.227668,0.718371,1.278067,0.241849,-0.091905,1
1.273731,-0.060407,0.211055,0.162698,0.010917,-0.380427,0.574326,-0.098265,-0.781772,0.464509,1.104422,1.172132,0.197162,-0.159478,0.250119,-0.480369,0.093545,0.510568,-0.134698,-0.149205,1
0.333196,0.271115,-0.550489,-1.217487,-0.287175,1.96241,-0.058938,-0.713517,-0.184295,-1.453214,-0.494284,0.323419,-0.9785,-1.980281,0.108665,-0.82979,0.727086,-2.06431,-1.837996,0.619297,0
-0.720363,0.28579,-0.094859,0.194234,0.029044,0.93746,-0.38281,-0.033431,0.532417,-0.046435,1.115629,-0.189401,-0.486931,0.221511,0.319186,0.102218,1.386774,-0.000227,-1.382605,1.863731,1
0.082253,-0.031057,0.471601,-0.025173,1.567167,-0.956383,0.241896,0.753362,-0.121094,-0.25944,-0.036098,0.437822,0.621909,1.083784,1.448829,-0.26231,-0.131044,-0.697835,0.271076,-0.079096,1
0.216134,-0.163132,0.518914,1.089308,-1.259328,-0.123198,-0.247205,0.210374,-0.164097,0.440916,0.516362,0.285506,0.505467,0.692698,-0.158969,0.315023,-0.456865,0.748982,-0.007596,-0.424248,1
0.549156,-0.101097,0.682241,0.078827,0.278124,0.252397,0.086542,0.161073,-0.452736,1.898925,-0.26618,-0.13885,-0.719153,0.506243,-0.878195,-0.176925,0.87927,-0.20337,0.330888,-1.226457,1
-0.166672,1.773305,1.346566,1.012146,-0.240178,0.229914,0.709931,0.008442,0.063297,-0.798694,-0.607676,-1.749809,-0.668871,0.227569,-0.151664,1.144569,-0.768608,0.060519,1.058154,0.032134,1
-0.140434,-0.218497,-0.614005,-0.836376,-1.72392,-0.367202,0.926505,-0.195517,0.422956,1.296308,1.409659,-0.708207,-0.167379,0.310363,0.42013,-0.324706,-0.179314,-0.178548,-0.668253,-0.13033,1
-2.061196,-0.640737,0.921398,0.230466,-0.012582,-0.531194,-1.827072,0.351524,-1.648994,-0.03902,0.044332,-0.812633,-0.197813,0.171027,-0.431916,-2.438966,-0.35094,0.712404,-0.484737,1.151181,0
0.850557,1.249006,0.687426,-0.739756,-0.030037,-0.22437,0.439379,1.226113,-0.019451,-0.260788,-0.116528,-0.084974,0.435338,0.175738,1.072281,-0.081031,-0.976436,0.763352,-0.088479,0.64761,1
1.787055,-0.1658,-0.0806,1.248999,0.932045,0.43821,-0.048405,-0.520364,0.647743,0.161178,0.422088,-0.157474,0.523992,0.339981,0.070811,0.351147,0.180699,0.654923,-0.345401,1.187584,1
1.803201,0.504582,-0.669743,0.749126,0.43187,0.167756,0.004915,0.515636,-0.068318,-0.711739,0.372643,-0.079653,1.32585,-0.125148,-0.354216,-1.043909,-0.015733,1.332935,-0.815745,-0.04539,1
0.366835,0.386514,0.551968,-0.127832,-0.305973,0.01765,-0.116866,-0.837783,0.503097,-0.45492,0.963999,0.96461,-2.075431,-1.558232,-0.067987,-0.232097,-0.134396,1.502111,-0.422206,-0.288075,0
0.05736,0.728709,0.253831,-0.63173,0.568159,-0.423409,-0.311058,-0.261027,-0.293105,-0.33898,0.436591,0.142502,-0.133637,-0.629992,0.043583,-0.071836,0.059354,-0.155687,0.256802,-0.01101,1
0.978384,0.401857,0.329662,-0.170774,-0.113288,1.56301,1.239187,1.001894,-0.124352,-0.166419,0.020598,-0.508666,-0.302345,-0.00264,0.461969,0.701225,-0.094171,0.277379,0.945326,-0.120892,1
0.986457,0.792746,-0.348923,0.21906,0.73466,0.192222,0.642787,0.02465,-1.557776,0.455072,1.31077,0.356011,1.222641,-0.125148,0.310553,0.230952,-0.090819,-0.454195,-0.267917,0.260662,1
-0.261533,-1.087659,1.425637,-3.235765,1.468475,-0.193291,-0.508541,0.547378,0.137574,-1.153254,1.984534,1.547269,-0.714521,1.606129,-0.884836,-1.786101,-0.300659,-0.176589,-1.169863,-1.676098,0
-1.36286,0.600636,-0.614005,1.7274,1.494659,0.198174,-0.284727,0.467685,-0.020754,0.589211,-1.597885,1.808002,-2.752247,-0.26112,0.109329,-0.537512,-0.72302,-0.149155,0.210583,-1.229828,0
0.528973,-0.396598,-0.046249,-0.660582,-0.405337,3.241283,0.890958,0.001688,-0.129564,0.322281,0.878295,0.713188,0.601399,0.626059,1.011184,-0.045564,0.334894,-0.590059,0.351958,-0.467392,1
1.677393,-1.99084,-1.320459,0.017098,0.029044,0.733793,1.581491,-0.945165,0.362361,0.128149,-0.214098,-1.769763,-2.140929,0.049864,-1.79798,-0.646542,-1.728641,0.412589,-1.071308,-0.167407,0
0.5283,-0.113771,0.62391,-0.105019,-0.152228,-0.432005,1.355044,0.365031,0.029416,-0.173833,0.786658,-0.206029,-0.554414,-0.741731,-0.079277,-0.292523,0.472999,-0.037459,-0.76137,0.059773,1
-2.631033,-0.08442,0.101523,0.494157,-0.649046,1.459854,-1.546646,-0.07868,0.689442,0.008839,-2.389656,0.808968,1.273584,2.409167,-0.00224,-1.719763,-1.611319,-0.249746,-1.695941,2.005298,0
0.734168,-0.222499,2.366712,-0.530414,-0.497315,-0.813551,-0.072103,-3.7425,0.195563,-0.221692,1.86323,-0.116901,2.155496,-1.581118,-0.453832,0.458207,0.97581,-0.871584,0.641505,-0.086512,0
0.07418,-0.369916,0.920102,-0.143264,1.516143,-0.507389,-0.417041,-0.105019,-0.887325,-0.55603,0.597451,-0.415547,0.034409,0.943101,0.419466,0.090395,0.463613,0.001732,1.703857,-0.068985,1
0.42133,0.681349,0.338736,0.744429,0.782328,0.114855,-0.167553,-0.41771,-1.543442,-0.08216,0.204532,0.785688,-0.408863,-0.057836,-0.130413,0.529799,-0.167917,-0.283712,-0.116346,0.861308,1
0.526282,-1.036296,-0.176522,1.166469,-0.736325,0.961927,-1.320198,0.874251,-0.317864,-0.731287,0.391102,2.423252,-0.191197,-0.902608,-0.570714,-0.539482,0.177347,3.282709,0.003279,0.663789,0
-1.041948,-1.12568,-0.286055,1.173179,0.159962,-1.078054,-3.183784,-0.127981,-0.606504,-0.096316,0.368028,-0.13885,-2.251416,-1.198783,0.013034,1.522233,1.115926,1.754243,-2.09084,-0.871193,0
0.541756,0.740716,-1.277034,1.038985,1.171055,-1.097231,-0.455879,-0.18336,-1.310836,0.310821,-0.175861,1.266581,-0.183257,0.282092,1.949564,0.738663,-0.153168,-0.525393,-0.685245,0.479753,1
0.374908,1.253675,0.750942,0.405589,-0.224065,-0.297108,-0.380836,-0.709465,-0.09438,0.467879,-0.113232,0.910069,-0.938142,-0.460365,0.11265,0.16133,0.125054,0.28783,0.281271,1.515883,1
-1.056076,1.701931,-0.192077,-3.17739,-0.011239,1.256848,0.06811,2.443785,0.788479,-1.13775,0.360776,-1.792378,-0.132976,-0.294776,-0.281829,0.504183,-2.094687,0.125185,-2.026269,0.657722,0
1.883261,0.103687,0.215592,-1.071887,0.930702,0.365472,-0.104359,-2.197955,-0.653416,-1.435688,2.252852,-4.297944,-1.943111,0.117177,0.184373,-1.571982,-1.288849,4.333692,0.264279,2.382808,0
0.878141,-0.772813,-0.121432,-0.162051,0.293566,-0.658155,0.659902,-0.410956,0.294599,1.123747,0.007413,0.439153,0.631171,0.924926,0.307897,1.026344,1.449122,-0.106697,1.596467,-0.265829,1
1.037588,-0.425948,2.082186,0.404248,-0.390566,-0.359267,-0.164262,-0.927606,-0.285938,0.531916,0.443184,0.310116,-2.019195,0.027651,-0.174908,-0.71879,-1.550981,-2.241324,2.261201,0.171004,0
0.432094,-0.471308,-0.124024,-0.674672,1.598722,-0.6079,-0.380836,0.93841,-0.148459,-0.829701,-0.120483,0.632707,-0.689381,-0.131207,-0.125764,0.728154,1.062293,-0.589405,0.1297,-0.23819,1
-0.069793,0.87546,-0.78835,1.075888,0.502364,-0.394975,0.720464,0.320457,-0.608458,1.019267,0.472851,-0.35901,-0.3169,0.050537,-0.725451,0.257224,0.974469,-0.021783,-0.482698,-0.039997,1
1.082664,-1.328463,-0.511602,-0.110386,0.764201,1.709809,-0.655337,-1.380771,2.016012,-0.984063,2.06826,2.910132,-0.177965,0.693371,-0.132405,1.746204,-0.881908,-1.447045,-0.490175,-0.085164,0
1.097465,-0.554021,0.0231,0.540454,0.786356,-0.549048,-0.017466,-0.221856,0.548055,-0.632873,0.139924,0.414543,0.066827,0.154872,0.682452,-0.251801,-0.078752,-0.09494,-0.155768,1.195674,1
0.302922,0.599302,0.55132,1.780407,1.388581,-0.084845,0.30509,0.209698,0.273098,0.382947,-0.394076,1.352384,0.624555,0.20401,-0.603255,0.574462,0.607752,1.054675,0.381185,0.594354,1
1.907481,-1.009614,0.576597,0.24657,-0.342899,-3.854676,-0.261687,-1.37807,2.045332,-1.490962,-1.034877,-2.980975,1.902103,1.93798,-1.424089,-1.302034,0.5387,0.289136,-0.577855,-0.056176,0
-1.592947,0.782073,-0.374199,-0.68675,-0.146185,-1.171953,-1.098359,-0.897214,-0.593473,1.569306,-0.602402,1.256604,-0.376444,-0.499406,0.22754,-0.450156,0.505179,0.602014,0.82842,1.085791,0
-0.09805,-1.367151,2.041354,0.363989,-1.205617,-0.992091,-0.34858,1.563117,-0.679478,-0.337632,0.986414,-1.747814,-1.36355,-0.455653,-0.161626,-0.614358,2.665924,0.223164,-0.987027,0.381331,0
-0.087285,-0.576034,-0.790294,-0.614285,0.226428,0.600219,0.514423,0.690554,-0.036392,0.314866,0.341658,0.003489,0.248105,-0.413919,1.348549,-0.136203,0.405958,0.680397,-0.081003,0.533683,1
-0.524587,-2.080224,-0.129857,2.956617,-1.143851,-0.585417,0.179359,0.847912,-1.594915,0.721329,-2.233411,-0.956967,-1.538212,-0.793562,-0.261906,0.269047,0.354336,-4.97754,-0.095956,-0.618396,0
-1.798143,-1.379158,0.510488,1.171166,0.545332,1.823546,0.548653,-0.469712,-3.311115,0.648529,1.383948,-0.94433,-3.0804,-0.435459,0.096047,-1.474118,0.696247,-1.36213,-1.048198,-2.251127,0
-0.46471,-0.281199,0.630391,-0.060735,0.619855,-0.674026,0.312331,1.654966,-0.247496,0.433502,-0.17718,-0.203369,0.733058,-0.716152,0.280668,0.792521,0.478363,-0.017864,1.323232,0.383353,1
1.653173,-0.509329,0.38216,-1.566391,0.887063,0.126097,-1.114816,-0.077329,1.769072,-0.213603,2.065623,-0.206694,3.317926,-0.564026,0.605416,-0.205824,-0.56212,-2.233486,-0.040901,1.375665,0
-1.248488,0.664673,0.552616,-1.116171,-0.103889,-0.074265,0.562477,-0.015871,-0.18234,0.722677,0.251339,1.123577,0.772092,0.477971,0.048231,-0.104019,0.480374,1.556326,-0.023229,-0.412114,1
0.1058,1.668578,-1.045007,0.245228,-0.950494,-1.434472,-0.762637,-2.452565,-0.184947,1.290242,-0.05192,-0.349698,-0.66821,-0.660956,-1.904901,-1.180525,1.125312,-1.048598,-0.63155,-0.106061,0
-0.666541,-0.716114,0.574004,0.637074,0.158619,-0.030622,0.353803,0.028702,-0.553076,0.61213,0.702932,0.280185,0.037717,-0.139284,0.384933,0.358372,0.510542,0.530163,-0.598925,1.247581,1
0.716003,0.313139,-0.499935,0.62701,0.382188,0.50103,-0.055646,0.323834,-0.490527,0.68021,1.018718,-0.16346,1.277554,-0.018795,-0.210105,-0.285298,-0.064673,0.031779,-0.08712,-0.102017,1
-0.01799,0.553943,0.043192,0.153305,-1.061272,0.879931,-0.024049,0.183359,0.68423,0.659314,0.053561,-0.881807,-0.215014,0.077462,0.600767,-0.111901,-0.336191,0.671253,0.381865,0.572108,1
-0.592537,-0.146456,-0.122728,0.542467,0.533247,-0.163534,-0.264979,1.232191,0.42035,1.676483,-0.20355,-0.342382,0.614631,-0.123802,-0.676971,-0.182179,-0.12501,-0.488814,-0.115667,-0.919056,1
1.536784,0.33115,1.72507,0.328428,-0.198553,-0.185356,0.800115,-0.169178,2.25383,0.540004,-0.065765,0.958624,0.627202,0.961948,-0.388085,0.247372,0.711667,0.389074,-0.015073,-0.358184,1
0.278702,0.926822,0.150132,-0.539807,0.141835,1.555736,0.426872,0.292092,0.013127,1.270694,0.166295,0.874816,0.289124,-1.257345,-0.01353,0.271017,-0.136407,-0.425455,0.992904,0.62469,1
-1.631295,0.895471,-0.190133,1.253025,1.116002,-0.72891,2.545211,-0.812795,0.348678,-1.397266,-1.805552,-0.592473,-0.48627,1.396787,-3.921124,-0.134233,2.31932,0.682357,-2.070449,0.307851,0
