A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,Class
-0.903188,-0.536754,-0.191886,-0.548914,-0.175214,-0.057716,-0.830697,-0.483415,-0.47998,-0.655561,-0.903188,-0.769166,-0.511033,-0.618951,-0.398565,-0.174422,-0.904803,-0.608452,-0.542031,-0.593965,-0.903188,-1.016881,-0.31895,-0.993904,-0.750502,-0.796311,-1.097792,-0.808227,-0.839299,-0.506073,-0.903188,-1.141292,-0.73888,-1.085724,-0.880604,-0.619773,-1.038752,-0.842649,-0.784179,-0.583495,1
-0.937606,-0.731384,-0.412005,-0.809576,-0.50157,-0.462238,-1.07539,-0.849904,-0.848575,-0.912649,-0.937606,-1.275057,-0.864385,-1.446502,-0.952005,-0.899212,-1.467466,-1.118147,-1.118009,-1.053294,-0.937606,-1.332241,-0.507393,-1.33781,-1.065707,-1.138339,-1.348025,-1.06986,-1.061043,-0.490752,-0.937606,-1.305294,-0.711639,-1.425746,-0.984693,-0.784129,-1.319084,-1.017897,-0.952944,-0.722617,1
0.031003,0.718609,-0.099372,0.38078,0.511406,0.971569,0.442706,0.299332,0.26992,-0.70453,0.031003,0.651219,0.47182,0.705131,0.651947,0.745747,0.363745,0.625095,0.70297,0.511295,0.031003,0.118416,0.185592,-0.030212,0.163593,0.138303,0.043623,0.213777,0.118951,0.060812,0.031003,-0.342446,-0.363552,-0.294651,-0.339342,-0.050396,-0.356203,-0.307434,-0.223285,-0.146718,1
-0.111584,0.796461,0.490802,0.671852,0.960676,0.818749,0.362806,0.638673,0.469046,-0.138324,-0.111584,0.544204,0.694521,0.96419,0.933792,0.985242,0.440472,0.719325,0.614357,0.545745,-0.111584,0.050839,0.012346,0.01136,0.045391,0.134325,0.087523,0.156545,0.170427,0.057748,-0.111584,-0.236638,-0.315122,0.073128,-0.058302,0.11396,0.033825,-0.037458,0.034826,-0.104658,1
-0.57868,0.859716,-0.05471,0.606687,0.676704,0.922127,0.517612,0.539133,0.49023,-0.514774,-0.57868,0.53934,0.148162,0.676347,0.564832,0.197427,0.481393,0.637945,0.609927,0.405075,-0.57868,-0.584387,-0.21257,-0.604648,-0.470757,-0.474167,-0.597325,-0.448482,-0.475006,-0.319154,-0.57868,-0.638707,-0.68137,-0.48201,-0.552724,-0.566944,-0.404956,-0.430581,-0.44665,-0.450844,1
-0.755684,-0.600009,-0.134463,-0.588014,-0.217598,-0.129631,-0.765779,-0.3884,-0.412192,-0.569865,-0.755684,-0.99779,-0.418983,-0.863618,-0.306325,0.109192,-1.048027,-0.57847,-0.488863,-0.628415,-0.755684,-1.206097,-0.534747,-1.262227,-1.093287,-1.213904,-1.251444,-1.098476,-1.175875,-0.671542,-0.755684,-1.083098,-0.654129,-1.009392,-0.59436,-0.279321,-1.002187,-0.615301,-0.516141,-0.528493,1
-0.465594,0.212571,0.417429,0.17225,0.536837,0.342312,-0.001737,0.276709,0.066557,-0.147505,-0.465594,-0.423798,-0.264577,-0.144008,0.103631,0.115494,-0.475134,-0.150155,-0.240749,-0.421717,-0.465594,-0.98985,-0.373659,-1.06193,-0.927804,-1.050844,-0.94414,-0.845019,-0.914534,-0.37431,-0.465594,-0.559351,-0.187995,-0.440375,-0.214435,0.043521,-0.484181,-0.279016,-0.213357,-0.117599,1
-0.323007,0.149317,0.270683,0.220038,0.430877,0.396248,0.003257,0.190743,0.066557,-0.187293,-0.323007,-0.555135,-0.383351,-0.201577,-0.050102,0.197427,-0.490479,-0.300065,-0.289486,-0.484874,-0.323007,-0.796129,-0.346304,-0.854074,-0.738681,-0.784379,-0.711467,-0.640618,-0.665072,-0.257869,-0.323007,-0.353027,0.169172,-0.100353,0.243556,0.612898,-0.136812,0.147262,0.2433,0.283589,1
-0.834353,-0.853028,-0.220597,-0.731378,-0.298127,-0.174578,-0.905603,-0.573906,-0.424903,-0.346443,-0.834353,-1.401529,-0.784213,-1.489678,-0.982752,-0.653413,-1.4112,-1.096731,-1.024967,-0.878175,-0.834353,-1.291695,-0.62289,-1.266006,-1.144508,-1.209927,-1.238273,-1.094388,-1.124399,-0.576551,-0.834353,-0.887354,-0.330257,-0.794276,-0.328933,-0.009307,-0.855926,-0.44479,-0.262994,-0.285839,1
-1.040858,-0.677861,-0.638504,-0.731378,-0.535477,-0.529659,-1.010472,-0.840855,-0.861285,-1.123829,-1.040858,-0.895639,-0.831722,-0.813245,-0.875139,-0.962237,-1.022451,-0.946821,-0.954077,-0.949945,-1.040858,-1.408829,-0.592496,-1.417173,-1.250889,-1.392872,-1.475336,-1.257909,-1.310505,-0.754277,-1.040858,-1.469295,-1.077887,-1.474321,-1.29696,-1.036533,-1.410497,-1.249981,-1.1912,-1.004095,1
-0.008332,0.295289,0.056944,0.332992,0.341871,0.576036,0.232969,0.136448,0.261447,-0.181172,-0.008332,0.262073,0.216457,0.647562,0.441845,0.348688,0.307479,0.333841,0.34409,0.178282,-0.008332,0.001282,0.149119,-0.03777,0.084792,0.066715,0.043623,0.144281,0.154589,0.177254,-0.008332,-0.374188,-0.215237,-0.135049,-0.235253,0.354624,-0.295261,-0.402162,-0.228248,-0.188778,1
-0.337757,-0.113434,0.130317,-0.088412,0.244387,0.355796,-0.196493,-0.021911,-0.064781,-0.233201,-0.337757,-0.180582,0.088775,0.064679,0.293236,0.600789,-0.275644,0.089702,0.184589,0.046225,-0.337757,-0.426707,0.027543,-0.498831,-0.234353,-0.247474,-0.434893,-0.150056,-0.181987,0.005656,-0.337757,-0.818579,-0.466464,-0.655491,-0.50068,0.037651,-0.758419,-0.601092,-0.39205,-0.37643,1
-0.180419,0.728341,0.171789,0.728329,0.97763,1.209787,0.572543,0.661296,0.689356,-0.092415,-0.180419,0.651219,0.344138,1.359976,0.969663,0.846587,0.834336,0.886367,0.897916,0.502683,-0.180419,-0.332099,-0.145704,-0.404351,-0.344675,-0.394626,-0.325142,-0.284961,-0.344335,-0.242548,-0.180419,-0.633416,-0.602672,-0.350165,-0.459044,0.061131,-0.386674,-0.501627,-0.332485,-0.369959,1
-0.745851,-0.191286,-0.144034,-0.123167,0.074852,0.288375,-0.456167,-0.252663,-0.060544,-0.496411,-0.745851,-0.311919,-0.392259,-0.179989,-0.311449,-0.250052,-0.449558,-0.338613,-0.276194,-0.344205,-0.745851,-0.863706,-0.394935,-0.808724,-0.66776,-0.617342,-0.843168,-0.677411,-0.609636,-0.39576,-0.745851,-1.056646,-0.599646,-0.898364,-0.656813,-0.302801,-0.898586,-0.686347,-0.516141,-0.437903,1
-0.563929,0.159048,0.18136,0.202661,0.63432,0.706382,-0.136568,0.208841,0.091978,-0.523956,-0.563929,-0.307054,-0.223006,0.136639,0.216369,0.418015,-0.265414,0.025454,0.060532,-0.215019,-0.563929,-0.751077,-0.349344,-0.73692,-0.549558,-0.545755,-0.729027,-0.558858,-0.573999,-0.358989,-0.563929,-0.569932,-0.660182,-0.21138,-0.464249,-0.302801,-0.270884,-0.364271,-0.193503,-0.298781,1
-0.539345,0.139585,0.273873,-0.023246,0.405447,0.382764,-0.341311,0.064055,-0.047834,-0.410715,-0.539345,-0.384884,-0.306148,-0.187185,-0.019356,0.291965,-0.582551,-0.227251,-0.143276,-0.335593,-0.539345,-0.944799,-0.455723,-1.020359,-0.880524,-1.062775,-0.95292,-0.808227,-0.910574,-0.515266,-0.539345,-0.908516,-0.348418,-0.815094,-0.386182,0.137439,-0.776702,-0.416372,-0.277885,-0.159659,1
-0.539345,-0.059911,-0.211027,-0.131855,0.121474,0.261407,-0.281386,-0.216467,-0.230013,-0.75962,-0.539345,-0.117345,-0.249731,0.17262,0.083133,0.25415,-0.224493,-0.030227,0.109268,-0.131765,-0.539345,-0.611418,-0.087955,-0.665115,-0.356495,-0.47019,-0.628056,-0.309489,-0.41165,-0.19352,-0.539345,-1.014323,-0.720719,-0.898364,-0.745289,-0.467157,-0.90468,-0.747921,-0.660088,-0.612614,1
-0.367258,0.27096,-0.195076,0.215694,0.333394,0.459174,0.013244,0.036908,-0.01394,-0.670864,-0.367258,0.193972,-0.335842,0.482052,0.02164,-0.275262,0.102874,0.115401,0.091546,-0.189181,-0.367258,-0.818655,-0.343265,-0.850295,-0.785962,-0.923577,-0.750977,-0.738731,-0.771984,-0.368182,-0.367258,-0.940258,-0.678343,-0.905304,-0.766106,-0.420198,-0.916868,-0.795285,-0.779216,-0.66438,1
-0.819603,-0.867625,-0.313111,-0.831298,-0.306604,-0.192557,-1.040434,-0.605578,-0.543531,-0.575986,-0.819603,-1.226413,-0.561512,-1.331364,-0.583045,-0.111397,-1.339588,-0.784061,-0.661657,-0.659994,-0.819603,-1.431354,-0.580338,-1.454965,-1.26271,-1.404804,-1.374365,-1.212941,-1.259029,-0.567358,-0.819603,-1.612135,-0.890222,-1.682498,-1.229302,-0.678472,-1.605511,-1.283136,-1.151491,-0.877915,1
-0.627848,0.017941,0.299394,-0.036279,0.481738,0.418721,-0.231449,0.113825,0.0369,-0.208717,-0.627848,-0.618372,-0.279424,-0.410264,-0.009107,0.424318,-0.710429,-0.222968,-0.090109,-0.252339,-0.627848,-1.030396,-0.376698,-1.058151,-0.852943,-0.923577,-1.023161,-0.820491,-0.82346,-0.389632,-0.627848,-0.68103,-0.275773,-0.384861,-0.146778,0.430932,-0.404956,-0.184287,0.049717,0.034464,1
-0.780268,-0.50756,-0.316301,-0.648835,-0.34475,-0.286945,-1.055415,-0.623676,-0.522347,-0.784105,-0.780268,-0.905367,-0.490248,-0.985951,-0.511303,-0.26896,-1.232171,-0.681265,-0.643935,-0.662864,-0.780268,-1.143025,-0.562102,-1.129955,-1.018426,-1.090614,-1.097792,-0.922692,-0.934332,-0.43866,-0.780268,-1.331746,-0.775202,-1.266144,-0.906626,-0.613903,-1.16673,-0.923168,-0.808998,-0.677321,1
-0.996607,-0.750847,-0.389674,-0.770477,-0.357465,-0.336387,-0.960534,-0.668922,-0.70029,-0.741257,-0.996607,-1.172906,-0.873293,-1.194638,-0.870014,-0.729044,-1.242401,-0.95967,-0.914201,-0.883916,-0.996607,-1.408829,-0.635048,-1.356706,-1.219369,-1.313331,-1.369975,-1.241557,-1.24715,-0.689928,-0.996607,-1.358197,-0.79639,-1.418807,-1.067964,-0.678472,-1.349555,-1.074734,-0.938053,-0.687027,1
-0.740934,-0.006387,-0.207836,-0.157922,0.040944,0.193987,-0.471148,-0.306958,-0.344405,-0.823892,-0.740934,-0.30219,-0.312087,-0.036067,0.001142,0.090284,-0.480249,-0.205836,-0.17429,-0.344205,-0.740934,-0.751077,-0.06364,-0.73314,-0.368316,-0.422465,-0.812438,-0.411689,-0.455207,-0.236419,-0.740934,-0.998452,-0.817578,-0.815094,-0.859786,-0.672602,-0.746231,-0.781076,-0.74447,-0.625555,1
-0.377091,0.066599,0.063325,0.024542,0.549552,0.544573,-0.211474,0.122874,-0.009704,-0.557622,-0.377091,-0.238954,-0.125018,-8.6e-05,0.231743,0.22894,-0.423983,0.021171,0.002934,-0.249468,-0.377091,-0.760088,-0.352383,-0.854074,-0.750502,-0.82415,-0.851949,-0.734643,-0.779904,-0.429467,-0.377091,-0.770966,-0.545162,-0.731823,-0.521498,-0.273451,-0.746231,-0.553728,-0.39205,-0.386136,1
-0.711433,-0.760579,-0.306731,-0.68359,-0.332034,-0.210535,-0.905603,-0.619152,-0.522347,-0.624955,-0.711433,-0.905367,-0.279424,-0.734088,-0.178213,0.30457,-0.95084,-0.441409,-0.302778,-0.410233,-0.711433,-1.043912,-0.486117,-1.10728,-0.963265,-1.003119,-1.097792,-0.955396,-0.977889,-0.585743,-0.711433,-1.273551,-0.7298,-1.286961,-0.937853,-0.572814,-1.282519,-1.01316,-0.883453,-0.729087,1
-0.20992,1.103004,0.238782,1.023746,1.05816,1.218777,0.697386,0.57533,0.625805,-0.471926,-0.20992,0.758235,0.498544,1.136897,0.708316,0.922217,0.670652,0.736457,0.725123,0.715122,-0.20992,-0.282542,-0.042364,-0.27208,-0.080691,-0.012826,-0.219781,-0.088736,-0.063196,-0.089336,-0.20992,-0.236638,-0.2788,-0.065656,-0.188413,-0.068006,-0.124624,-0.122714,-0.05452,-0.062598,1
-0.175503,0.246632,0.133508,0.198316,0.44783,0.611993,-0.021712,0.258611,0.100451,-0.257686,-0.175503,0.02372,-0.240823,0.33813,-0.055227,-0.098791,-0.096615,-0.094474,-0.134415,-0.151861,-0.175503,-0.237491,-0.027167,-0.393014,-0.254054,-0.438374,-0.417333,-0.280873,-0.395811,-0.254805,-0.175503,-0.569932,-0.157727,-0.315469,-0.318524,0.160919,-0.423239,-0.406899,-0.362268,-0.263192,1
-0.927772,-0.843297,-0.04195,-0.796543,-0.340511,-0.43527,-1.025453,-0.592005,-0.619792,-0.422957,-0.927772,-1.401529,-0.787182,-1.518463,-1.00325,-0.628203,-1.493042,-1.156695,-1.086995,-0.947074,-0.927772,-1.377293,-0.638087,-1.33781,-1.191789,-1.233789,-1.330465,-1.176149,-1.183794,-0.634771,-0.927772,-1.178325,-0.408954,-1.141238,-0.646404,-0.296931,-1.185012,-0.728975,-0.655124,-0.457315,1
-0.401675,0.781864,0.104796,0.671852,0.744518,0.796276,0.392768,0.240513,0.26992,-0.560683,-0.401675,0.451782,0.278813,0.705131,0.472592,0.436923,0.35863,0.50945,0.463717,0.396463,-0.401675,-0.530325,-0.21561,-0.532843,-0.380136,-0.370763,-0.527084,-0.391249,-0.383932,-0.248676,-0.401675,-0.575222,-0.599646,-0.225259,-0.552724,-0.208883,-0.325732,-0.515836,-0.327522,-0.331135,1
-0.313173,0.324484,0.127127,0.185283,0.524122,0.405237,0.098138,0.31743,0.312287,-0.178111,-0.313173,-0.496763,-0.11611,-0.467833,0.052387,0.424318,-0.725774,-0.261517,-0.125554,-0.217889,-0.313173,-0.82316,-0.461802,-0.857854,-0.762322,-0.867898,-0.737807,-0.718291,-0.791783,-0.43866,-0.313173,-0.125541,-0.139565,0.003736,0.139467,0.09635,0.027731,0.223045,0.367392,0.176821,1
-0.20992,0.43153,0.273873,0.398157,0.74028,0.850212,0.312868,0.647722,0.473283,-0.257686,-0.20992,0.150193,0.005633,0.647562,0.405974,0.512553,0.174486,0.325275,0.26877,-0.048512,-0.20992,-0.300563,-0.072758,-0.313651,-0.124032,-0.028735,-0.290021,-0.088736,-0.031518,-0.015794,-0.20992,-0.442963,-0.405928,-0.114231,-0.240458,-0.026917,-0.209943,-0.179551,-0.143866,-0.295546,1
-0.893355,-0.77031,0.060135,-0.648835,-0.056539,-0.129631,-0.905603,-0.406498,-0.46727,-0.404594,-0.893355,-1.085348,-0.294271,-0.899598,-0.25508,0.25415,-0.99176,-0.49709,-0.426835,-0.453296,-0.893355,-1.386303,-0.720151,-1.413394,-1.337571,-1.420712,-1.361195,-1.278349,-1.302586,-0.696056,-0.893355,-1.453424,-0.805471,-1.495138,-1.083577,-0.660862,-1.422686,-1.098416,-0.977762,-0.777618,1
-0.229587,0.261229,0.162219,0.050608,0.439354,0.391753,-0.081637,0.145497,0.003007,-0.478047,-0.229587,-0.170853,-0.107202,0.057482,0.149751,0.373898,-0.347256,0.004039,0.091546,-0.154732,-0.229587,-0.629438,-0.306792,-0.672673,-0.592899,-0.605411,-0.579765,-0.538418,-0.538361,-0.21497,-0.229587,-0.617545,-0.299988,-0.419557,-0.12596,0.213747,-0.411051,-0.103768,0.019935,-0.101422,1
-0.411509,-0.205883,-0.118513,-0.240465,0.112997,0.256913,-0.356292,-0.162172,-0.263907,-0.612713,-0.411509,-0.525949,-0.323964,-0.295126,-0.111596,0.260452,-0.618357,-0.351463,-0.205305,-0.395879,-0.411509,-0.701521,-0.343265,-0.831399,-0.742621,-0.808242,-0.786098,-0.644706,-0.69279,-0.343668,-0.411509,-0.723353,-0.493706,-0.57916,-0.511089,-0.197143,-0.709666,-0.563201,-0.50125,-0.489669,1
-0.642598,-0.38105,-0.134463,-0.531537,-0.15826,-0.161094,-0.74081,-0.356728,-0.416429,-0.612713,-0.642598,-0.535678,-0.300209,-0.388676,-0.157716,0.102889,-0.715544,-0.321481,-0.209735,-0.352817,-0.642598,-0.926778,-0.297674,-0.956112,-0.758382,-0.927554,-0.922189,-0.738731,-0.819501,-0.414146,-0.642598,-1.379359,-0.717692,-1.425746,-0.989897,-0.690211,-1.343461,-1.065261,-1.057181,-0.839091,1
-0.529512,0.207706,0.092036,0.111429,0.464784,0.423216,-0.031699,0.181694,0.01148,-0.508653,-0.529512,0.013992,-0.20519,0.381307,0.25224,0.32978,-0.0915,0.136816,0.228895,-0.048512,-0.529512,-0.737562,-0.218649,-0.831399,-0.62442,-0.780402,-0.781708,-0.567034,-0.669032,-0.337539,-0.529512,-1.040775,-0.684397,-0.933061,-0.755697,-0.490636,-0.910774,-0.766867,-0.684906,-0.612614,1
-0.382008,0.582368,0.229212,0.615375,0.914054,0.976063,0.552568,0.692968,0.676646,-0.181172,-0.382008,0.412867,0.575747,0.690739,0.810805,0.676419,0.409781,0.783572,0.70297,0.514166,-0.382008,-0.5078,-0.270319,-0.54796,-0.411656,-0.398603,-0.562205,-0.448482,-0.463127,-0.404953,-0.382008,-0.464124,-0.560297,-0.322408,-0.443431,-0.173664,-0.478087,-0.359535,-0.238176,-0.282604,1
-0.534429,-0.317795,0.257923,-0.275219,0.286771,0.333322,-0.461161,-0.003813,0.007243,-0.101597,-0.534429,-0.876181,-0.404137,-0.568578,-0.178213,0.474738,-0.74112,-0.407144,-0.249611,-0.418846,-0.534429,-1.093468,-0.513471,-1.175305,-1.061766,-1.197996,-1.075841,-0.984012,-1.033325,-0.463174,-0.534429,-0.855612,-0.49976,-0.724884,-0.552724,-0.179533,-0.78889,-0.662665,-0.550887,-0.499375,1
-1.031025,-0.478365,-0.121703,-0.505471,-0.005678,-0.044232,-0.735816,-0.33863,-0.391009,-0.594349,-1.031025,-1.046433,-0.784213,-1.04352,-0.706032,-0.552573,-1.160559,-0.844025,-0.794575,-0.82363,-1.031025,-1.530468,-0.735348,-1.560782,-1.459713,-1.59968,-1.567528,-1.429606,-1.480773,-0.803305,-1.031025,-1.352907,-0.55727,-1.377171,-0.755697,-0.373239,-1.300802,-0.809494,-0.665051,-0.505846,1
-0.323007,0.20284,-0.131273,0.24176,0.265579,0.567046,0.058188,-0.026436,0.125872,-0.468866,-0.323007,0.048042,-0.217068,0.474856,0.185622,0.342385,0.036378,0.093985,0.259909,-0.0399,-0.323007,-0.530325,-0.133546,-0.59709,-0.376196,-0.362809,-0.588545,-0.374897,-0.352255,-0.199648,-0.323007,-0.670449,-0.590565,-0.426497,-0.568338,0.002432,-0.581688,-0.615301,-0.421832,-0.363489,1
-0.647515,0.718609,0.139888,0.589309,0.748757,0.890664,0.667424,0.647722,0.524123,-0.312776,-0.647515,0.330173,0.234273,0.661954,0.616076,0.594486,0.450702,0.65936,0.654233,0.445267,-0.647515,-0.733057,-0.325028,-0.759595,-0.6323,-0.653136,-0.794878,-0.612002,-0.605676,-0.37431,-0.647515,-0.495867,-0.421062,-0.3918,-0.318524,-0.244102,-0.557311,-0.288488,-0.292776,-0.298781,1
-1.109693,-0.843297,-0.332252,-0.731378,-0.209121,-0.143115,-1.045428,-0.564857,-0.496927,-0.710651,-1.109693,-1.35775,-0.790151,-1.245011,-0.690658,-0.250052,-1.267977,-0.844025,-0.750269,-0.792051,-1.109693,-1.827807,-0.853885,-1.791313,-1.640956,-1.742855,-1.699229,-1.601303,-1.639161,-0.803305,-1.109693,-1.617426,-0.941679,-1.633923,-1.208484,-0.801739,-1.508004,-1.235772,-1.096891,-0.816443,1
-0.47051,-0.249675,0.005902,-0.388173,0.036706,0.099598,-0.551048,-0.157648,-0.225777,-0.468866,-0.47051,-0.812945,-0.439769,-0.791657,-0.372943,0.096587,-0.996876,-0.642717,-0.511016,-0.588223,-0.47051,-1.034902,-0.361501,-1.141293,-1.010546,-1.27356,-1.053891,-0.94722,-1.061043,-0.398824,-0.47051,-1.061937,-0.747961,-1.037149,-0.885809,-0.490636,-0.965622,-0.89475,-0.804034,-0.651438,1
-0.672099,0.071465,0.104796,0.011509,0.426639,0.400743,-0.331323,0.095727,0.0369,-0.487229,-0.672099,-0.170853,-0.20519,0.028698,0.098507,0.165914,-0.31145,0.012605,0.078254,-0.103057,-0.672099,-0.818655,-0.379738,-0.842737,-0.718981,-0.704838,-0.865119,-0.656971,-0.629435,-0.380439,-0.672099,-0.913806,-0.530028,-0.704066,-0.552724,-0.167794,-0.71576,-0.520573,-0.307667,-0.298781,1
-0.352507,0.942434,0.226021,0.863004,1.053921,1.191809,0.587524,0.837754,0.74867,-0.217898,-0.352507,0.656084,0.367893,1.09372,0.800556,0.651209,0.629731,0.766439,0.676386,0.471104,-0.352507,-0.0708,0.19471,-0.08312,0.222694,0.249661,-0.079299,0.266922,0.26942,0.158868,-0.352507,-0.517028,-0.539109,-0.259955,-0.386182,-0.238232,-0.222131,-0.316907,-0.223285,-0.272898,1
-0.765518,-0.089105,-0.30035,-0.118822,0.172335,0.108588,-0.141562,-0.008338,-0.107148,-0.588228,-0.765518,-0.710794,-0.401167,-0.518205,-0.20896,0.071377,-0.700199,-0.330047,-0.280625,-0.438942,-0.765518,-1.179066,-0.513471,-1.171526,-0.975085,-1.026981,-1.154862,-0.984012,-1.001648,-0.506073,-0.765518,-0.654578,-0.481599,-0.613856,-0.50068,-0.467157,-0.636536,-0.406899,-0.29774,-0.408784,1
-0.603264,0.43153,0.720492,0.485044,0.850478,0.638961,0.158063,0.670345,0.485993,0.250369,-0.603264,0.213429,0.24615,0.525229,0.462343,0.247847,0.220522,0.50945,0.428272,0.270148,-0.603264,-0.67449,-0.249043,-0.680232,-0.494398,-0.605411,-0.693907,-0.489362,-0.526482,-0.334475,-0.603264,-0.723353,-0.003358,-0.565281,-0.006258,0.466151,-0.624347,-0.07535,0.074535,0.141232,1
-1.040858,-1.310409,-0.5428,-1.178847,-0.654153,-0.525164,-1.404977,-0.990165,-0.869758,-0.744317,-1.040858,-1.737168,-0.950496,-1.957424,-1.182606,-0.602993,-1.748798,-1.310888,-1.135732,-0.990136,-1.040858,-1.755725,-0.908594,-1.779975,-1.759157,-1.925801,-1.712399,-1.670799,-1.718356,-0.84314,-1.040858,-1.749685,-0.878115,-1.960067,-1.260529,-0.719561,-1.867561,-1.392074,-1.235873,-0.913505,1
-0.770435,-0.527023,-0.271639,-0.370796,-0.043823,0.045662,-0.715841,-0.429121,-0.391009,-0.683106,-0.770435,-1.075619,-0.653562,-0.827637,-0.598418,-0.149212,-0.966185,-0.749796,-0.648365,-0.680089,-0.770435,-1.255654,-0.750545,-1.216876,-1.246949,-1.337193,-1.132912,-1.163885,-1.199633,-0.708313,-0.770435,-1.014323,-0.654129,-0.780397,-0.59436,-0.132575,-0.764514,-0.601092,-0.436723,-0.382901,1
-0.352507,0.845119,0.149458,0.745706,1.032729,1.061463,0.532593,0.652247,0.439389,-0.474987,-0.352507,0.471239,0.067989,0.863445,0.457218,0.20373,0.317709,0.398088,0.282062,0.020387,-0.352507,-0.390666,0.015385,-0.449701,-0.171312,-0.283268,-0.470014,-0.178672,-0.265141,-0.165942,-0.352507,-0.368898,-0.378686,-0.024021,-0.058302,0.09635,-0.088059,-0.013776,0.084463,-0.088481,1
-0.495094,0.509382,0.356817,0.385124,0.909816,0.692898,0.302881,0.742738,0.350418,-0.294413,-0.495094,0.16965,0.486667,0.424483,0.708316,0.745747,0.072184,0.616529,0.508023,0.333305,-0.495094,-0.611418,-0.203452,-0.627323,-0.447117,-0.478145,-0.658786,-0.444394,-0.447288,-0.260933,-0.495094,-0.617545,-0.629914,-0.461193,-0.552724,-0.437807,-0.5695,-0.421108,-0.411904,-0.46055,1
-0.283672,0.913239,0.18136,0.697918,0.914054,0.764813,0.517612,0.6251,0.363128,-0.413775,-0.283672,0.617169,0.551993,0.935406,0.903045,0.752049,0.420011,0.770722,0.609927,0.453879,-0.283672,-0.174419,0.094409,-0.196496,0.072971,0.078646,-0.241731,0.050257,0.059556,0.020977,-0.283672,-0.204896,-0.50884,0.100885,-0.31332,-0.249972,0.027731,-0.179551,-0.119048,-0.247015,1
-0.101751,1.244111,0.270683,0.941203,1.032729,1.02101,0.827223,0.711066,0.562254,-0.395412,-0.101751,0.850657,0.296629,1.09372,0.575081,0.361293,0.680882,0.655077,0.552329,0.439525,-0.101751,-0.296058,-0.078837,-0.377897,-0.230413,-0.311107,-0.303192,-0.178672,-0.237423,-0.156749,-0.101751,-0.236638,-0.418035,0.14252,-0.089529,0.002432,0.119144,0.00517,0.074535,-0.117599,1
-1.026108,-0.458902,-0.239738,-0.275219,0.10452,0.270397,-0.58101,-0.3884,-0.276617,-0.673924,-1.026108,-1.104805,-0.715918,-1.021932,-0.567672,-0.237447,-1.109408,-0.71553,-0.595198,-0.639898,-1.026108,-1.616065,-0.884279,-1.670379,-1.633075,-1.814443,-1.650939,-1.572687,-1.65104,-0.913618,-1.026108,-1.141292,-0.73888,-1.051028,-0.812946,-0.572814,-1.038752,-0.781076,-0.660088,-0.557612,1
-0.352507,0.446127,0.092036,0.224383,0.511406,0.324333,0.163056,0.331004,0.159765,-0.435199,-0.352507,0.291259,0.148162,0.474856,0.421347,0.184822,0.235867,0.385239,0.251048,0.103641,-0.352507,-0.453738,-0.224728,-0.513948,-0.427416,-0.438374,-0.487574,-0.378985,-0.360174,-0.184327,-0.352507,-0.712772,-0.651102,-0.655491,-0.599564,-0.402588,-0.697477,-0.586883,-0.545923,-0.512317,1
-0.559013,-0.317795,-0.447096,-0.296941,-0.170975,0.036673,-0.536067,-0.478891,-0.420666,-0.875922,-0.559013,-0.389748,-0.502125,0.00711,-0.25508,-0.048371,-0.429098,-0.398577,-0.333792,-0.510712,-0.559013,-0.778108,-0.200413,-0.789828,-0.521978,-0.56564,-0.768537,-0.509802,-0.5542,-0.297704,-0.559013,-0.924387,-0.699531,-0.711005,-0.703653,-0.361499,-0.721854,-0.686347,-0.580669,-0.557612,1
-0.691766,-0.488097,-0.124893,-0.566292,-0.086207,0.014199,-0.755791,-0.3884,-0.475743,-0.634137,-0.691766,-0.856724,-0.475401,-0.726892,-0.367818,0.046167,-0.976415,-0.621301,-0.457849,-0.565257,-0.691766,-0.98084,-0.504353,-1.06193,-0.998725,-1.118454,-1.049501,-0.94722,-1.037285,-0.643964,-0.691766,-1.173034,-0.78731,-1.085724,-0.891013,-0.561074,-1.117976,-0.923168,-0.858634,-0.742029,1
