W_age,W_edu,H_edu,Children,W_religion,W_work,H_occ,SoL,Media,Class
-0.308635,-0.944748,-0.52659,-0.110856,0.419021,0.578134,0.99725,-0.137053,-0.282687,2
-0.79499,1.026376,0.698793,-0.53499,0.419021,0.578134,0.99725,-0.137053,-0.282687,2
-0.430224,-0.944748,0.698793,0.313277,0.419021,0.578134,0.99725,-1.161823,-0.282687,2
-1.038167,0.040814,0.698793,0.313277,0.419021,0.578134,0.99725,-2.186593,-0.282687,2
-0.430224,0.040814,-0.52659,-0.53499,0.419021,0.578134,0.99725,-1.161823,-0.282687,2
-0.430224,-1.93031,-1.751973,-0.959123,0.419021,0.578134,0.99725,-0.137053,-0.282687,2
-1.281345,1.026376,0.698793,-0.959123,0.419021,0.578134,-0.159403,0.887716,-0.282687,2
-0.308635,0.040814,-0.52659,0.313277,0.419021,-1.729702,0.99725,-1.161823,-0.282687,2
-1.038167,1.026376,0.698793,-0.959123,0.419021,0.578134,-0.159403,-0.137053,-0.282687,2
-0.916579,1.026376,0.698793,-0.53499,0.419021,0.578134,-1.316056,-1.161823,-0.282687,2
1.393606,1.026376,0.698793,0.737411,0.419021,-1.729702,-1.316056,0.887716,-0.282687,2
-0.551813,-0.944748,-0.52659,-0.110856,0.419021,0.578134,-0.159403,0.887716,-0.282687,2
-1.281345,0.040814,-0.52659,-0.959123,0.419021,0.578134,0.99725,-1.161823,-0.282687,2
-0.308635,-0.944748,-1.751973,1.161544,0.419021,-1.729702,-0.159403,-0.137053,-0.282687,2
-0.916579,0.040814,0.698793,-0.110856,0.419021,0.578134,-0.159403,0.887716,-0.282687,2
-0.916579,1.026376,0.698793,-0.53499,0.419021,0.578134,0.99725,-0.137053,-0.282687,2
0.056131,1.026376,0.698793,-0.53499,0.419021,-1.729702,-1.316056,0.887716,-0.282687,2
0.056131,0.040814,-0.52659,0.313277,0.419021,-1.729702,-0.159403,-0.137053,-0.282687,2
-0.79499,0.040814,-0.52659,-0.53499,0.419021,-1.729702,-0.159403,-1.161823,-0.282687,2
-0.430224,0.040814,0.698793,0.737411,0.419021,0.578134,0.99725,-0.137053,-0.282687,2
-0.065458,0.040814,-0.52659,0.313277,0.419021,0.578134,-0.159403,-2.186593,-0.282687,2
-0.308635,1.026376,0.698793,-0.959123,0.419021,-1.729702,0.99725,-1.161823,-0.282687,2
0.542485,1.026376,0.698793,-0.959123,-2.386515,0.578134,-1.316056,0.887716,-0.282687,2
-0.187047,-1.93031,-1.751973,0.313277,0.419021,0.578134,0.99725,-0.137053,-0.282687,2
0.420897,-1.93031,-1.751973,0.313277,0.419021,0.578134,0.99725,-2.186593,3.53748,2
0.420897,-0.944748,-1.751973,1.585678,0.419021,-1.729702,-0.159403,-1.161823,3.53748,2
-0.79499,0.040814,0.698793,-0.53499,0.419021,-1.729702,-0.159403,0.887716,-0.282687,2
0.420897,1.026376,0.698793,-0.110856,0.419021,0.578134,-1.316056,0.887716,-0.282687,2
-0.551813,1.026376,0.698793,-0.959123,0.419021,0.578134,-0.159403,0.887716,-0.282687,2
0.056131,1.026376,0.698793,0.737411,0.419021,0.578134,0.99725,-0.137053,-0.282687,2
-0.916579,0.040814,0.698793,-0.53499,0.419021,-1.729702,-0.159403,0.887716,-0.282687,2
-0.187047,1.026376,0.698793,-0.53499,-2.386515,0.578134,-1.316056,0.887716,-0.282687,2
0.664074,1.026376,0.698793,0.313277,0.419021,-1.729702,-1.316056,0.887716,-0.282687,2
0.299308,-1.93031,-1.751973,0.737411,0.419021,0.578134,0.99725,-0.137053,-0.282687,2
0.056131,1.026376,0.698793,-0.110856,-2.386515,-1.729702,-0.159403,0.887716,-0.282687,2
-0.308635,-0.944748,-1.751973,-0.53499,0.419021,0.578134,0.99725,-1.161823,-0.282687,2
-1.524522,0.040814,-0.52659,-0.53499,0.419021,0.578134,-0.159403,-1.161823,3.53748,2
-1.767699,0.040814,-0.52659,-0.959123,0.419021,0.578134,-0.159403,-1.161823,-0.282687,2
-0.308635,0.040814,-1.751973,-0.110856,0.419021,0.578134,0.99725,-0.137053,-0.282687,2
0.299308,-0.944748,-0.52659,1.161544,0.419021,-1.729702,0.99725,-1.161823,-0.282687,2
-1.281345,0.040814,-0.52659,-0.53499,0.419021,0.578134,0.99725,-2.186593,-0.282687,2
-0.551813,-0.944748,0.698793,1.585678,0.419021,0.578134,0.99725,-0.137053,-0.282687,2
-1.402933,0.040814,-0.52659,-0.959123,0.419021,0.578134,0.99725,-2.186593,-0.282687,2
-0.673401,0.040814,0.698793,0.313277,0.419021,0.578134,0.99725,0.887716,-0.282687,2
-0.308635,0.040814,0.698793,-0.110856,0.419021,0.578134,0.99725,-0.137053,-0.282687,2
-0.916579,0.040814,0.698793,-0.53499,0.419021,0.578134,0.99725,-0.137053,-0.282687,2
-0.79499,1.026376,0.698793,-0.110856,0.419021,0.578134,0.99725,-1.161823,-0.282687,2
0.542485,-0.944748,0.698793,0.737411,0.419021,0.578134,-1.316056,0.887716,-0.282687,2
1.758372,-1.93031,-0.52659,2.433945,0.419021,-1.729702,0.99725,-0.137053,-0.282687,2
0.420897,-1.93031,-2.977356,0.737411,0.419021,0.578134,0.99725,-0.137053,-0.282687,2
0.420897,-0.944748,-0.52659,1.161544,0.419021,0.578134,-0.159403,0.887716,-0.282687,2
0.420897,1.026376,0.698793,-0.110856,0.419021,0.578134,-0.159403,0.887716,-0.282687,2
-0.551813,1.026376,0.698793,0.313277,0.419021,0.578134,0.99725,0.887716,-0.282687,2
-1.402933,1.026376,0.698793,-0.53499,0.419021,0.578134,0.99725,-0.137053,-0.282687,2
-0.916579,1.026376,0.698793,-0.53499,0.419021,0.578134,-0.159403,-0.137053,-0.282687,2
-0.308635,0.040814,0.698793,-0.110856,0.419021,0.578134,0.99725,0.887716,-0.282687,2
-1.281345,0.040814,-0.52659,-0.110856,0.419021,0.578134,0.99725,-0.137053,-0.282687,2
-1.159756,1.026376,-0.52659,-0.53499,0.419021,-1.729702,-0.159403,-0.137053,-0.282687,2
0.420897,0.040814,0.698793,2.433945,0.419021,0.578134,0.99725,0.887716,-0.282687,2
-0.551813,1.026376,-0.52659,-0.53499,0.419021,0.578134,0.99725,-1.161823,-0.282687,2
1.636783,-0.944748,-1.751973,0.737411,0.419021,0.578134,-0.159403,0.887716,-0.282687,2
1.758372,1.026376,0.698793,0.737411,0.419021,0.578134,0.99725,-1.161823,-0.282687,2
1.02884,-1.93031,0.698793,0.737411,0.419021,-1.729702,-0.159403,0.887716,-0.282687,2
1.393606,1.026376,0.698793,0.737411,0.419021,0.578134,0.99725,0.887716,-0.282687,2
0.177719,-0.944748,-0.52659,-0.110856,-2.386515,0.578134,0.99725,-1.161823,3.53748,2
0.542485,-0.944748,-0.52659,1.161544,0.419021,0.578134,0.99725,0.887716,-0.282687,2
0.177719,1.026376,0.698793,-0.53499,-2.386515,0.578134,-1.316056,0.887716,-0.282687,2
-1.281345,-0.944748,0.698793,-0.53499,0.419021,0.578134,0.99725,-1.161823,-0.282687,2
0.056131,-0.944748,-0.52659,0.313277,0.419021,0.578134,-0.159403,-0.137053,-0.282687,2
-1.402933,0.040814,0.698793,-0.110856,0.419021,0.578134,0.99725,-2.186593,-0.282687,2
-0.187047,1.026376,0.698793,0.313277,0.419021,-1.729702,0.99725,0.887716,-0.282687,2
1.02884,1.026376,-0.52659,0.737411,0.419021,-1.729702,0.99725,0.887716,-0.282687,2
-0.308635,1.026376,-0.52659,0.313277,0.419021,0.578134,0.99725,-0.137053,-0.282687,2
-0.065458,-0.944748,0.698793,0.737411,0.419021,0.578134,0.99725,0.887716,-0.282687,2
-0.673401,1.026376,0.698793,-0.53499,-2.386515,-1.729702,-0.159403,0.887716,-0.282687,2
-0.79499,1.026376,0.698793,-0.959123,-2.386515,-1.729702,-0.159403,0.887716,-0.282687,2
1.150428,1.026376,0.698793,0.737411,-2.386515,0.578134,-0.159403,0.887716,-0.282687,2
-1.038167,1.026376,0.698793,-0.959123,0.419021,0.578134,-1.316056,-0.137053,-0.282687,2
0.542485,1.026376,0.698793,1.161544,0.419021,0.578134,-1.316056,0.887716,-0.282687,2
-0.308635,-0.944748,-0.52659,0.737411,0.419021,-1.729702,0.99725,0.887716,-0.282687,2
-0.673401,1.026376,0.698793,-0.959123,0.419021,0.578134,-1.316056,0.887716,-0.282687,2
0.177719,-0.944748,0.698793,1.161544,0.419021,0.578134,0.99725,-0.137053,-0.282687,2
-0.065458,0.040814,0.698793,0.737411,-2.386515,0.578134,-1.316056,0.887716,-0.282687,2
-0.551813,1.026376,0.698793,-0.959123,-2.386515,-1.729702,-0.159403,0.887716,-0.282687,2
-0.430224,0.040814,-0.52659,-0.959123,-2.386515,-1.729702,-0.159403,0.887716,-0.282687,2
1.150428,1.026376,0.698793,-0.110856,-2.386515,0.578134,-0.159403,0.887716,-0.282687,2
-1.402933,-0.944748,-1.751973,-1.383257,-2.386515,0.578134,2.153903,0.887716,-0.282687,2
-1.281345,1.026376,0.698793,-0.53499,0.419021,0.578134,0.99725,0.887716,-0.282687,2
0.420897,1.026376,0.698793,-0.110856,-2.386515,0.578134,0.99725,0.887716,-0.282687,2
1.515194,-0.944748,-0.52659,-0.110856,-2.386515,-1.729702,-0.159403,0.887716,-0.282687,2
0.177719,1.026376,0.698793,-0.53499,-2.386515,-1.729702,-0.159403,0.887716,-0.282687,2
0.299308,-0.944748,-0.52659,0.737411,0.419021,0.578134,0.99725,-0.137053,-0.282687,2
-1.646111,1.026376,0.698793,-0.959123,0.419021,0.578134,-0.159403,-0.137053,-0.282687,2
-0.673401,1.026376,0.698793,0.313277,0.419021,0.578134,0.99725,-0.137053,-0.282687,2
0.542485,-0.944748,0.698793,0.313277,0.419021,-1.729702,-0.159403,-0.137053,-0.282687,2
-0.79499,0.040814,-1.751973,0.313277,0.419021,0.578134,0.99725,0.887716,-0.282687,2
-0.551813,-1.93031,-0.52659,0.737411,0.419021,0.578134,0.99725,0.887716,-0.282687,2
-0.187047,0.040814,0.698793,0.737411,0.419021,0.578134,-1.316056,0.887716,-0.282687,2
-0.065458,-0.944748,-1.751973,1.161544,0.419021,0.578134,-0.159403,-0.137053,-0.282687,2
0.907251,-0.944748,-1.751973,0.313277,-2.386515,-1.729702,-0.159403,0.887716,-0.282687,2
-0.673401,0.040814,-0.52659,0.737411,0.419021,0.578134,-0.159403,0.887716,-0.282687,2
-0.673401,-0.944748,-1.751973,-0.110856,0.419021,0.578134,-0.159403,-1.161823,3.53748,2
0.542485,1.026376,0.698793,0.737411,-2.386515,-1.729702,-0.159403,0.887716,-0.282687,2
-1.281345,1.026376,-0.52659,-0.959123,0.419021,0.578134,-0.159403,-1.161823,-0.282687,2
-0.673401,1.026376,0.698793,0.313277,0.419021,0.578134,-1.316056,-1.161823,3.53748,2
-1.402933,1.026376,0.698793,-0.959123,-2.386515,0.578134,-0.159403,0.887716,-0.282687,2
-0.308635,-1.93031,-0.52659,-0.53499,0.419021,0.578134,0.99725,0.887716,-0.282687,2
-1.159756,-0.944748,-1.751973,-0.959123,0.419021,0.578134,-0.159403,0.887716,-0.282687,2
-0.916579,-0.944748,0.698793,-0.110856,0.419021,0.578134,-1.316056,-0.137053,-0.282687,2
1.150428,-0.944748,0.698793,1.161544,0.419021,0.578134,-0.159403,0.887716,-0.282687,2
-0.430224,1.026376,0.698793,-0.110856,0.419021,0.578134,-1.316056,0.887716,-0.282687,2
0.056131,1.026376,0.698793,-0.53499,0.419021,-1.729702,-0.159403,0.887716,-0.282687,2
0.056131,1.026376,0.698793,-0.110856,0.419021,0.578134,-1.316056,0.887716,-0.282687,2
0.785662,0.040814,-0.52659,2.009811,0.419021,-1.729702,-1.316056,0.887716,-0.282687,2
0.056131,0.040814,-0.52659,0.313277,0.419021,-1.729702,-0.159403,-1.161823,-0.282687,2
-1.889288,0.040814,-0.52659,-0.959123,0.419021,0.578134,-0.159403,0.887716,-0.282687,2
