A1,A2,A3,A4,A5,A6,A7,A8,Class
0.155003,0.553861,-0.443628,-0.52895,-0.523449,-0.588234,0.011798,-0.279931,0
0.2845,0.242654,-0.685382,-0.551234,-0.545471,-0.556508,0.203216,-0.168032,0
1.042954,0.52481,-0.736718,-0.545558,-0.473915,-0.227871,-0.269443,-0.489945,0
0.493112,0.326039,-0.559364,-0.544937,-0.556299,-0.667839,0.361437,0.009073,0
1.457886,0.396909,-0.876635,-0.526339,-0.586834,-0.787096,0.871991,0.444615,0
0.532252,0.752987,-0.637361,-0.595195,-0.56181,-0.691645,0.522397,0.145524,0
0.49561,0.907822,-0.623846,-0.560536,-0.577228,-0.805907,0.669158,0.29069,0
0.889723,-0.363955,-0.595943,-0.494512,-0.605983,-1.097486,2.304456,3.187428,0
1.760393,1.284634,-1.235927,-0.497999,0.891259,1.672212,-1.176712,-0.760246,0
0.330095,1.514521,-0.623565,-0.591152,-0.607892,-1.067414,1.932196,2.355735,0
1.179738,0.640899,-0.713201,-0.562075,-0.602316,-1.03159,1.550903,1.665245,0
0.952181,0.038293,-0.64207,-0.558883,-0.574976,-0.733789,0.801275,0.405393,0
0.534334,-0.05514,-0.713187,-0.567283,-0.577421,-0.911792,0.721149,0.498687,0
-0.295322,-1.413002,-0.22263,-0.097776,-0.59777,-0.962273,1.422055,1.304219,0
-0.071513,-0.625987,-0.419901,-0.410836,-0.53595,-0.619702,0.148293,-0.161495,0
0.660084,0.644512,-0.603203,-0.541999,-0.60356,-0.907549,1.570728,1.320165,0
0.964256,0.043943,-0.648899,-0.558512,-0.571009,-0.739946,0.578428,0.183395,0
0.474166,-1.156395,-0.56194,-0.407555,-0.575984,-0.780409,0.720739,0.315188,0
-0.195181,-0.381785,-0.318146,-0.358641,-0.517981,-0.529375,0.019089,-0.273008,0
0.516638,0.022914,-0.736535,-0.502827,-0.592109,-1.004175,1.13181,1.135635,0
0.466879,0.28609,-0.517592,-0.528813,-0.595926,-0.991814,1.054752,0.978255,0
0.886808,1.82598,-0.803882,-0.608103,-0.591016,-0.770363,1.102899,0.686635,0
0.571393,0.297505,-0.597591,-0.531566,-0.588078,-0.83752,0.993199,0.669621,0
0.89576,1.002067,-0.858932,-0.555602,-0.583168,-1.024295,1.091654,1.274418,0
1.199517,1.26842,-0.892163,-0.596593,-0.135951,0.510895,-0.855612,-0.711205,0
0.780837,0.919697,-0.701587,-0.570434,-0.554691,-0.656567,0.257121,-0.105987,0
0.737116,0.650865,-0.615359,-0.560239,-0.545149,-0.69792,0.23694,-0.081317,0
-0.407123,-1.021573,-0.260842,-0.254515,-0.547851,-0.685817,0.255465,-0.073196,0
0.485617,0.099583,-0.547534,-0.487197,-0.598049,-0.853978,1.249136,0.870559,0
1.253231,0.964693,-0.771705,-0.580897,-0.590608,-1.021251,1.206589,1.322879,0
0.388806,1.784205,-0.679093,-0.633057,-0.159388,0.724524,-0.756721,-0.687728,0
0.998192,1.094977,-0.790223,-0.581085,-0.58261,-0.94566,0.841426,0.665757,0
-0.101701,-0.445889,-0.355759,-0.434709,-0.580294,-0.979639,0.839827,0.796651,0
0.919078,0.459284,-0.779078,-0.576935,-0.561596,-0.603737,0.375993,-0.051685,0
0.733785,0.775611,-0.664216,-0.567261,-0.524285,-0.438774,0.017007,-0.317162,0
0.376522,0.084385,-0.462824,-0.50409,-0.587006,-0.869144,0.889858,0.602489,0
0.644261,-0.338628,-0.61614,-0.507429,-0.547594,-0.672609,0.229339,-0.111223,0
0.742529,-0.372833,-0.577231,-0.501306,-0.595004,-0.929121,1.374435,1.256998,0
-0.284704,-0.334888,-0.243038,-0.371589,-0.564062,-0.704683,0.601155,0.204253,0
0.659876,0.358685,-0.683549,-0.57791,-0.574462,-0.874221,0.5564,0.271604,0
0.361116,0.404353,-0.60647,-0.539874,-0.576113,-0.841829,0.640698,0.307683,0
0.011557,-1.100054,-0.314805,-0.293334,-0.579758,-0.795675,0.608154,0.204849,0
0.646551,0.510505,-0.574051,-0.549211,-0.564062,-0.700011,0.525268,0.167623,0
-0.213502,-0.961681,-0.292943,-0.272939,-0.561231,-0.651523,0.39861,0.002401,0
1.3744,0.18034,-0.843134,-0.537215,3.812472,0.936162,-1.760531,-0.71703,0
0.204137,0.653995,-0.53105,-0.554414,-0.557136,-0.836239,0.458846,0.216696,0
0.211008,0.549404,-0.457508,-0.533178,-0.567793,-0.901828,0.488956,0.298044,0
0.562232,-0.014929,-0.638557,-0.506193,-0.603796,-1.021097,1.674409,1.76408,0
0.135433,-0.937583,-0.357406,-0.410176,-0.578643,-0.888662,0.737508,0.476509,0
0.639889,0.933676,-0.470235,-0.548417,-0.454724,-0.174914,-0.325297,-0.512929,0
0.432319,1.427745,-0.613073,-0.597413,-0.54635,-0.606556,0.227163,-0.132619,0
0.736908,0.011628,-0.511718,-0.489165,-0.59301,-1.012926,1.227316,1.273558,0
0.386099,-0.02794,-0.576059,-0.551382,-0.521991,-0.52062,-0.017662,-0.309954,0
0.924075,0.47502,-0.507708,-0.53217,-0.319461,0.283275,-0.597597,-0.636245,0
0.683818,0.871718,-0.619119,-0.581953,-0.577056,-0.957595,0.715812,0.618167,0
0.9857,0.412827,-0.7407,-0.540818,-0.40163,0.036185,-0.463839,-0.581468,0
0.70089,0.588783,-0.634956,-0.538971,-0.578729,-0.931646,0.821216,0.649132,0
-0.239734,-0.695848,-0.42187,-0.374857,-0.584583,-0.791945,0.804394,0.383192,0
0.345293,1.086429,-0.535118,-0.580856,-0.615632,-1.11324,2.79184,3.921931,0
-0.156456,-0.501589,-0.524463,-0.420768,-0.522805,-0.455572,0.041168,-0.287983,0
-0.341333,-0.967537,-0.241151,-0.260174,-0.547701,-0.575344,0.318325,-0.071761,0
0.715255,0.247772,-0.547648,-0.501084,-0.54635,-0.37426,0.317642,-0.134215,0
0.701723,-0.738474,-0.702703,-0.428898,-0.577678,-0.898592,0.587384,0.336275,0
0.760017,0.496463,-0.749846,-0.582087,-0.581988,-0.893031,0.713986,0.438957,0
0.361116,0.358894,-0.417558,-0.499674,-0.601073,-0.93015,1.28081,0.983843,0
-0.401293,-0.553383,-0.351477,-0.378615,-0.53001,-0.518924,0.055602,-0.271318,0
0.829763,0.634463,-0.722862,-0.592829,-0.609993,-1.027231,1.879986,1.963776,0
0.902423,-0.175481,-0.800561,-0.509171,-0.57176,-0.923267,0.525056,0.356303,0
0.726498,1.845611,-0.700127,-0.608031,-0.566206,-0.839451,0.389596,0.102077,0
0.836008,3.409855,-0.725937,-0.683175,0.940814,1.526616,-1.130555,-0.751561,0
0.352372,0.889865,-0.537248,-0.557303,-0.543584,-0.730839,0.20992,-0.066153,0
1.249483,1.174103,-0.804662,-0.596402,-0.589815,-1.047073,1.395051,1.715482,0
0.059858,-0.845418,-0.352637,-0.328995,-0.588979,-0.986331,0.919897,0.870839,0
0.99382,0.507649,-0.792068,-0.588644,-0.561725,-0.657087,0.481971,0.095415,0
0.061107,1.200666,-0.398217,-0.509121,-0.581259,-0.895139,0.752208,0.497559,0
0.508934,0.481748,-0.560205,-0.559426,-0.564512,-0.661539,0.495268,0.089935,0
0.845377,1.28384,-0.744019,-0.59239,-0.611473,-1.0671,2.151477,2.58196,0
1.868238,2.321616,-1.329706,-0.533108,3.675793,0.416332,-1.717239,-0.705268,0
0.279087,-0.193849,-0.530963,-0.495705,-0.620093,-1.134296,3.355619,5.01669,0
0.97196,1.019827,-0.730758,-0.587123,-0.59108,-1.010028,1.131837,1.180788,0
0.863698,0.857069,-0.623541,-0.577358,-0.552054,-0.70837,0.214068,-0.126774,0
0.588465,-0.390359,-0.630316,-0.504281,-0.500698,-0.300948,-0.041868,-0.351765,0
1.198267,0.934714,-0.730678,-0.595302,-0.474773,-0.35656,-0.15801,-0.394965,0
0.165829,0.114694,-0.499255,-0.507931,-0.601373,-0.953211,1.504961,1.364216,0
0.511016,-1.134024,-0.584894,-0.387376,-0.457897,-0.214319,-0.251677,-0.468208,0
0.866197,1.40187,-0.783876,-0.583917,-0.583339,-0.962088,0.771084,0.656022,0
0.973001,0.292728,-0.593838,-0.542097,-0.612802,-1.054861,2.151659,2.44183,0
0.23724,0.555128,-0.540457,-0.547303,-0.603796,-1.069877,1.835176,2.305681,0
0.959468,1.921006,-0.862867,-0.621006,2.286753,1.918775,-1.380614,-0.763184,0
-0.185395,-0.487635,-0.359566,-0.388782,-0.538716,-0.746698,-0.018408,-0.24688,0
-0.220788,-0.64463,-0.410169,-0.395375,-0.580552,-0.731228,0.801376,0.361596,0
0.714006,-0.269101,-0.687905,-0.506549,-0.600794,-1.035278,1.48941,1.640461,0
0.597417,0.746688,-0.774591,-0.569311,-0.511097,-0.429198,-0.055233,-0.351574,0
0.315521,-0.249837,-0.482839,-0.458905,-0.595819,-1.070976,1.627831,2.184399,0
0.387765,0.852716,-0.682172,-0.601171,-0.566871,-0.807767,0.615178,0.307408,0
0.514139,-0.582415,-0.706895,-0.474265,-0.575748,-0.981565,0.80009,0.791288,0
0.921368,0.100328,-0.615835,-0.525485,-0.572017,-0.788603,0.502736,0.154845,0
1.238449,0.067119,-0.916838,-0.524704,-0.583875,-0.933479,0.812089,0.594958,0
0.140013,0.774745,-0.443242,-0.542201,-0.553533,-0.624547,0.225303,-0.153052,0
0.933444,1.006785,-0.945779,-0.580653,-0.418163,0.001001,-0.404929,-0.555236,0
-0.098995,-0.724836,-0.346638,-0.396153,-0.46017,-0.187394,-0.247638,-0.470748,0
0.677572,0.683643,-0.73267,-0.577879,-0.562025,-0.875236,0.483322,0.240458,0
0.211632,0.006509,-0.459269,-0.513575,-0.59464,-0.857142,1.090797,0.708421,0
0.179154,-0.210252,-0.470124,-0.512363,-0.562282,-0.87392,0.380739,0.174276,0
0.401298,-0.341176,-0.663389,-0.457537,-0.579651,-0.72029,0.804175,0.375973,0
0.306361,0.960259,-0.709525,-0.585403,-0.597727,-0.867708,1.264151,0.893092,0
-0.046321,-0.072894,-0.57329,-0.522607,1.906374,2.14227,-1.351699,-0.768012,0
1.012558,0.691126,-0.63044,-0.565414,-0.283543,0.276865,-0.659201,-0.651988,0
-0.38672,-0.72011,-0.354201,-0.357681,-0.525915,-0.457809,0.081975,-0.261353,0
-0.013635,0.581348,-0.456398,-0.504623,-0.588743,-0.810106,1.176719,0.816532,0
1.615282,0.924055,-0.907311,-0.589868,-0.569037,-0.687568,0.520847,0.109816,0
1.007561,0.864565,-0.842527,-0.568644,-0.575362,-0.929555,0.606084,0.434755,0
1.002772,0.90514,-0.637386,-0.57547,0.179198,1.511806,-0.943465,-0.73451,0
1.073767,0.679473,-0.759006,-0.577725,-0.512041,-0.450909,0.051324,-0.267303,0
0.311566,0.343999,-0.579205,-0.55291,-0.534921,-0.52144,0.112724,-0.230463,0
0.698392,0.542496,-0.707392,-0.546165,-0.32302,0.148041,-0.616709,-0.633801,0
0.332802,0.016816,-0.585973,-0.486334,-0.496945,-0.477088,-0.22923,-0.437819,0
-0.463335,-1.078018,-0.247089,-0.224794,-0.406005,-0.045795,-0.434076,-0.562975,0
0.306985,-0.280332,-0.494699,-0.454492,-0.60416,-1.00483,1.460776,1.40321,0
0.826848,-0.150944,-0.625791,-0.538227,-0.535843,-0.739727,-0.05232,-0.264557,0
0.20497,-0.279258,-0.322861,-0.437339,-0.589601,-1.027117,1.204972,1.365806,0
0.839756,-0.691728,-0.525863,-0.439644,-0.522998,-0.470188,0.053077,-0.274813,0
1.133727,-0.39864,-0.751731,-0.51926,-0.527802,-0.535555,-0.016447,-0.318857,0
0.818104,-0.476664,-0.665776,-0.495025,-0.592431,-1.043991,1.396123,1.673231,0
1.016305,1.557334,-0.762044,-0.599393,-0.609092,-1.011184,1.956931,2.040273,0
1.14726,1.048054,-0.639046,-0.592466,-0.579029,-0.890259,0.664736,0.389164,0
0.284292,0.773884,-0.593388,-0.569707,-0.565734,-0.879827,0.399664,0.177197,0
0.868695,-0.34589,-0.555416,-0.452514,-0.528488,-0.662759,-0.055402,-0.304111,0
1.233869,2.177867,-0.759794,-0.618759,-0.579351,-0.99046,0.877027,0.881538,0
0.407543,-0.259726,-0.493796,-0.494364,-0.594768,-1.031871,1.258148,1.441069,0
0.721501,0.906212,-0.718694,-0.579111,-0.600987,-0.966805,1.405157,1.238177,0
0.372775,-0.349046,-0.485515,-0.48087,-0.572253,-0.796085,0.422075,0.065064,0
-0.094414,0.239811,-0.369225,-0.449722,-0.561188,-0.662344,0.394682,0.001328,0
0.099207,0.623278,-0.39759,-0.557328,-0.621358,-1.127456,3.567154,5.194851,0
0.475623,0.57124,-0.619139,-0.521076,-0.604075,-1.059774,1.794983,2.160038,0
1.101665,0.056802,-0.652568,-0.526361,0.154239,1.17927,-0.930478,-0.72718,0
0.641138,0.87322,-0.688543,-0.573811,-0.590823,-0.918923,1.137678,0.91238,0
1.007145,0.365357,-0.791725,-0.539509,-0.493879,-0.356717,-0.157196,-0.411738,0
0.621776,-0.005602,-0.652909,-0.511438,-0.581624,-0.764199,0.822786,0.416023,0
0.834343,1.133624,-0.771632,-0.60591,-0.526172,-0.424444,0.07839,-0.271603,0
-0.031539,-1.225006,-0.438047,-0.282182,-0.564512,-0.577047,0.477101,0.022818,0
1.480788,1.044271,-0.792458,-0.604764,3.80443,2.064044,-1.573914,-0.752535,0
1.737076,3.272704,-1.113621,-0.616138,-0.605554,-0.948028,2.094644,2.090064,0
0.738781,3.376557,-0.697054,-0.662201,-0.59256,-0.855075,1.070798,0.697398,0
1.242821,0.782282,-0.89671,-0.576439,-0.559323,-0.712737,0.443894,0.093045,0
1.161209,0.558255,-0.71653,-0.55171,-0.556878,-0.637253,0.328841,-0.048866,0
0.664872,0.779705,-0.625968,-0.580137,-0.423867,-0.079753,-0.431461,-0.567147,0
0.204345,-0.355042,-0.144675,-0.360039,-0.578386,-0.854158,1.005778,0.702287,0
1.046077,0.351415,-0.647868,-0.557599,-0.55096,-0.685149,0.352065,0.000734,0
0.76668,-0.075946,-0.661987,-0.533781,-0.592217,-0.978294,1.132255,1.03493,0
0.603455,0.834282,-0.565395,-0.586091,-0.581495,-0.991882,0.863655,0.876682,0
0.719419,-0.110768,-0.60975,-0.47199,-0.558401,-0.867806,0.378199,0.162742,0
1.635268,0.164734,-0.955531,-0.541319,-0.564491,-0.890125,0.477128,0.272843,0
0.366321,0.290694,-0.49665,-0.566569,1.75237,2.346101,-1.293152,-0.76747,0
0.113364,-1.040216,-0.504696,-0.362199,-0.575577,-0.687116,0.665297,0.215634,0
0.427738,0.06092,-0.483709,-0.502949,-0.552182,-0.616844,0.354283,-0.034124,0
0.447517,-0.099886,-0.671971,-0.537763,-0.568629,-0.809988,0.51728,0.192232,0
0.524965,0.53434,-0.724372,-0.57053,-0.570988,-0.731509,0.52831,0.135964,0
-0.267632,0.17882,-0.358772,-0.460111,-0.542983,-0.589095,0.110392,-0.238253,0
0.798533,0.600138,-0.610688,-0.57179,-0.497224,-0.354245,-0.130225,-0.402322,0
0.6605,0.675214,-0.653945,-0.574412,1.413312,1.947395,-1.306879,-0.769342,0
0.990697,0.799574,-0.74139,-0.569919,-0.556106,-0.564843,0.46579,0.038617,0
1.154546,0.64874,-0.713959,-0.58019,-0.584819,-0.915593,0.969838,0.789266,0
1.195353,0.883888,-0.83417,-0.552995,0.226287,1.398386,-0.962583,-0.734882,0
0.04008,0.134371,-0.497077,-0.521742,-0.575898,-0.758352,0.566507,0.162933,0
1.270719,-0.40886,-0.765879,-0.498052,-0.593632,-0.843248,1.052223,0.646982,0
0.463964,-0.152004,-0.54936,-0.461926,-0.589043,-0.85595,0.865762,0.495624,0
0.269927,-0.018181,-0.579363,-0.52005,0.520637,1.496351,-1.085523,-0.752454,0
0.951765,0.193838,-0.7413,-0.537493,-0.555785,-0.806199,0.252049,-0.022687,0
0.727955,0.578156,-0.623176,-0.509902,-0.590415,-1.021151,1.156359,1.29075,0
1.467671,1.095114,-0.886769,-0.602018,-0.273765,0.422208,-0.621083,-0.642838,0
1.188899,1.569667,-0.770325,-0.606312,-0.538802,-0.577957,0.106027,-0.221731,0
0.812274,0.034645,-0.601032,-0.484618,-0.60965,-0.970142,2.123669,2.197226,0
0.569727,0.360002,-0.620132,-0.556101,-0.573776,-0.740002,0.57388,0.180539,0
0.694644,1.3743,-0.745697,-0.596087,-0.580594,-0.831609,0.958593,0.644351,0
1.009226,0.331336,-0.739833,-0.558495,-0.559366,-0.786912,0.332778,0.015865,0
0.382144,0.568996,-0.558737,-0.553159,-0.464244,-0.083501,-0.230139,-0.474482,0
0.584509,0.372003,-0.582526,-0.545403,-0.409178,-0.018371,-0.356729,-0.526049,0
0.850374,0.245943,-0.613906,-0.568476,-0.609736,-1.108872,2.509974,3.574117,0
0.759601,0.021147,-0.586286,-0.500718,-0.603925,-1.00946,1.421222,1.385681,0
0.310525,-0.351404,-0.553579,-0.462001,-0.475866,-0.157796,-0.188103,-0.447594,0
0.420452,1.256062,-0.597111,-0.587743,-0.556021,-0.62116,0.322436,-0.068994,0
0.034875,0.993925,-0.449823,-0.541115,-0.502048,-0.430152,0.014637,-0.291329,0
0.602414,-0.048972,-0.444438,-0.482956,-0.583918,-0.880436,0.94998,0.691526,0
0.423991,0.512378,-0.705755,-0.578375,-0.465188,-0.16126,-0.21999,-0.462065,0
0.926157,0.414217,-0.594773,-0.525968,-0.573047,-0.786174,0.681281,0.330881,0
0.270551,0.716312,-0.574804,-0.566036,-0.603882,-1.021679,1.682735,1.763964,0
1.186608,0.992589,-0.946004,-0.5657,2.085403,2.290002,-1.331283,-0.766777,0
1.24865,0.835003,-0.677755,-0.575391,-0.586105,-0.697028,0.986679,0.511874,0
0.365696,0.082444,-0.500594,-0.462765,0.39498,1.635828,-1.048097,-0.751106,0
0.583468,-0.340009,-0.743774,-0.484778,-0.599422,-1.038147,1.544573,1.734139,0
0.299907,0.393135,-0.5875,-0.511334,-0.600129,-0.959319,1.395494,1.25514,0
0.866197,-0.586456,-0.79554,-0.478286,-0.600494,-0.920219,1.475074,1.228892,0
0.267845,0.46761,-0.559843,-0.556973,-0.558036,-0.744287,0.386107,0.051684,0
-0.001143,-0.267679,-0.362628,-0.452529,-0.57652,-0.599946,0.713228,0.210462,0
-0.118773,-1.039553,-0.31968,-0.327461,-0.576177,-0.888685,0.596397,0.330897,0
-0.172695,-0.596119,-0.351712,-0.415309,-0.598135,-0.924749,1.138976,0.827067,0
0.289913,-0.399421,-0.411218,-0.407856,-0.579973,-0.957422,0.82805,0.736169,0
1.090839,0.865035,-0.822983,-0.570992,-0.115473,0.777625,-0.799412,-0.698406,0
0.191645,1.046688,-0.554894,-0.555087,-0.437912,-0.112373,-0.365124,-0.532959,0
0.839339,2.263527,-0.682109,-0.621904,-0.558723,-0.812225,0.403329,0.105125,0
0.325723,0.451481,-0.601992,-0.557269,-0.570152,-0.863478,0.597939,0.351407,0
0.604079,0.243259,-0.712439,-0.544427,-0.530825,-0.686695,0.070812,-0.196118,0
0.773134,0.045329,-0.749403,-0.533387,-0.579951,-0.935056,0.698963,0.502962,0
0.561191,1.230067,-0.538369,-0.558691,-0.568543,-0.726766,0.420484,0.030934,0
1.241364,-0.059526,-0.735841,-0.544257,-0.54412,-0.746263,0.18127,-0.100447,0
0.293453,-0.50282,-0.604077,-0.481434,-0.4615,-0.296957,-0.276433,-0.475264,0
0.369652,0.213747,-0.545615,-0.558502,-0.471706,-0.279689,-0.28797,-0.489369,0
0.631977,-0.318052,-0.613898,-0.487287,-0.577335,-0.820567,0.652198,0.333023,0
0.378396,0.171933,-0.650079,-0.568871,-0.604697,-1.075092,1.948593,2.484216,0
1.165164,0.694161,-0.949012,-0.557593,0.95205,1.740864,-1.201463,-0.763616,0
-0.441683,-0.323758,-0.339362,-0.41565,-0.559087,-0.803942,0.331566,0.057869,0
1.075432,-0.122078,-0.621573,-0.518829,2.513793,1.621656,-1.530078,-0.759993,0
0.499566,0.732796,-0.548984,-0.573335,-0.590801,-0.851685,1.029505,0.697994,0
0.658626,-0.271495,-0.675367,-0.492012,-0.542018,-0.569625,0.241599,-0.122874,0
-0.205174,-0.954217,-0.478974,-0.312253,-0.593182,-0.9463,1.160243,0.959991,0
0.673408,1.324145,-0.742035,-0.602614,-0.598864,-1.024491,1.38142,1.470455,0
0.450432,0.694568,-0.705784,-0.586065,-0.578322,-0.948287,0.749115,0.608187,0
0.763557,0.712693,-0.728672,-0.58135,-0.554648,-0.684521,0.446933,0.079592,0
0.829554,1.484366,-0.5961,-0.605482,-0.595433,-0.880032,1.33385,1.110298,0
0.390263,-0.18308,-0.532456,-0.485316,-0.525336,-0.401057,0.062874,-0.290438,0
1.629647,0.673695,-1.030912,-0.549186,-0.565713,-0.869873,0.414545,0.170398,0
-0.016966,-0.379288,-0.450883,-0.465357,-0.576563,-0.884141,0.58966,0.314842,0
0.82893,0.956962,-0.672891,-0.606588,-0.574355,-0.881812,0.528011,0.259069,0
1.063982,0.170312,-0.737067,-0.554859,-0.584561,-0.849119,0.68635,0.32009,0
0.967796,2.220442,-0.794901,-0.625172,-0.243466,0.57449,-0.673275,-0.663561,0
0.118985,0.614518,-0.432908,-0.513198,-0.591337,-0.995335,1.025753,0.99587,0
0.310525,-0.465869,-0.467407,-0.451037,-0.593053,-0.849383,1.166806,0.793387,0
0.593253,-0.955754,-0.53774,-0.41162,-0.601909,-1.001692,1.636418,1.721814,0
0.488323,0.198398,-0.558642,-0.558472,-0.582439,-0.920235,0.907449,0.673846,0
0.771676,0.864438,-0.753351,-0.583789,-0.537237,-0.584274,0.099499,-0.22685,0
0.054861,-1.363723,-0.463662,-0.245368,-0.616211,-1.120869,2.878362,4.177081,0
0.742113,0.971823,-0.714587,-0.619995,-0.102714,0.465495,-0.891117,-0.716074,0
0.407543,0.701733,-0.531043,-0.577447,-0.53372,-0.48634,0.064061,-0.284284,0
0.446476,-0.075478,-0.557325,-0.531956,-0.58038,-0.748909,0.710023,0.269271,0
0.592629,-0.291265,-0.66957,-0.511391,-0.542576,-0.542823,0.177965,-0.194724,0
0.839756,1.067112,-0.747699,-0.576949,-0.570924,-0.729242,0.653996,0.270712,0
-0.192058,-0.614881,-0.347721,-0.359124,-0.532412,-0.743903,-0.056587,-0.26398,0
0.511433,0.744026,-0.617913,-0.578633,-0.566463,-0.726778,0.590041,0.231424,0
1.017554,1.469097,-0.745105,-0.601705,-0.603045,-1.055621,1.760712,2.105193,0
-0.041741,-0.278867,-0.469369,-0.468763,-0.489633,-0.488712,-0.348041,-0.506214,0
2.156588,2.180997,-1.350764,-0.518203,4.13266,1.660534,-1.573162,-0.749453,0
0.85433,0.203489,-0.693194,-0.529893,-0.378901,0.039717,-0.490566,-0.584868,0
0.952389,0.740986,-0.740725,-0.55668,-0.596634,-0.992939,1.295619,1.223134,0
0.390055,-0.811417,-0.659472,-0.432322,-0.588421,-0.762106,0.899107,0.431897,0
0.300948,0.41277,-0.451721,-0.492537,-0.553641,-0.653313,0.375135,-0.005369,0
0.931153,-0.671898,-0.681518,-0.459816,-0.492592,-0.344107,-0.220491,-0.459813,0
0.678197,0.373481,-0.641167,-0.57159,-0.585291,-0.954081,0.875471,0.708277,0
0.754188,1.723877,-0.737829,-0.616233,-0.577678,-0.961171,0.712222,0.635294,0
0.427322,-0.387674,-0.553102,-0.461961,-0.590373,-0.83515,1.094037,0.755315,0
2.109328,0.392236,-1.261568,-0.475598,1.429823,2.252652,-1.237053,-0.765334,0
1.110826,0.032926,-0.743852,-0.546121,-0.613617,-1.032621,2.693194,3.35624,0
0.368611,0.401508,-0.44656,-0.551929,-0.562539,-0.82931,0.378806,0.096918,0
0.331761,0.389463,-0.546146,-0.548803,-0.592495,-1.02847,1.205157,1.379998,0
0.015304,-1.034627,-0.414574,-0.327358,-0.496194,-0.39785,-0.075438,-0.350206,0
1.362325,0.700084,-0.772336,-0.588774,-0.585912,-0.876179,0.67059,0.330557,0
0.933027,0.217778,-0.765866,-0.56138,-0.582782,-0.948291,0.781085,0.61766,0
0.197683,0.103243,-0.57206,-0.514305,-0.618913,-1.053499,2.896769,3.471881,0
1.604247,0.119827,-0.893934,-0.522441,-0.571353,-0.871022,0.553092,0.306162,0
0.389847,0.901518,-0.503705,-0.562772,-0.582117,-0.736011,0.72028,0.260486,0
0.834551,1.107244,-0.685961,-0.574436,-0.565927,-0.747949,0.519874,0.166455,0
0.672992,-0.327947,-0.555069,-0.474023,-0.619728,-1.126123,3.235633,4.683335,0
0.870569,0.024708,-0.594491,-0.518091,-0.566292,-0.904174,0.477401,0.295658,0
0.934068,0.706595,-0.573907,-0.550821,-0.559452,-0.797908,0.428673,0.146359,0
1.523259,0.487717,-0.878472,-0.552491,-0.556492,-0.86259,0.264015,0.055414,0
0.652381,0.821024,-0.668507,-0.525488,-0.323749,0.27896,-0.604062,-0.639364,0
0.220376,1.317912,-0.549283,-0.584442,-0.581967,-0.921475,0.80026,0.564073,0
0.890347,1.872011,-0.659505,-0.637164,-0.426333,-0.103622,-0.418979,-0.557745,0
-0.187061,-0.5019,-0.423213,-0.430084,-0.591209,-0.942797,1.015444,0.794548,0
1.16454,2.143651,-0.73748,-0.619913,-0.592903,-1.006108,1.429465,1.513363,0
0.456261,1.133728,-0.591139,-0.579353,-0.580123,-0.92523,0.818432,0.615398,0
0.480828,-1.25019,-0.519231,-0.32935,-0.590844,-0.912603,1.010873,0.756858,0
0.243902,0.289229,-0.498187,-0.53002,-0.587949,-0.822556,0.893908,0.510081,0
0.387973,-0.390684,-0.618585,-0.485656,-0.57577,-0.887996,0.544826,0.278579,0
0.509767,0.806856,-0.626563,-0.561961,-0.4098,0.026611,-0.387331,-0.545546,0
0.49561,0.978178,-0.555665,-0.568953,-0.583339,-1.004868,1.005632,1.070176,0
1.27405,1.20002,-0.80282,-0.60881,-0.47756,-0.184249,-0.21311,-0.461969,0
-0.413993,-1.110914,-0.215994,-0.211715,-0.586641,-0.902869,0.804678,0.511228,0
0.470835,0.226925,-0.533506,-0.50055,-0.611515,-1.03808,1.984576,2.135838,0
0.615114,0.367941,-0.591879,-0.551918,-0.578514,-0.979837,0.834117,0.80455,0
