Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class
-0.200237,0.02098,0.011373,-0.341366,-0.454853,-0.165268,-0.308014,0
-0.200237,-0.130267,0.011373,-0.422998,-0.301523,-0.548616,-0.315202,0
-0.158577,-0.029435,-0.227785,-0.463813,-0.260936,-0.644453,-0.423018,0
-0.158577,-0.281515,-0.466943,-0.479119,-0.450344,-0.338687,-0.423018,0
-0.158577,-0.130267,-0.82568,-0.566873,-0.502205,-0.708344,-0.487707,0
-0.075256,-0.281515,-0.466943,-0.415855,-0.148194,-0.46647,-0.566773,0
-0.075256,0.121812,-0.108206,-0.240347,-0.100842,-0.334124,-0.243325,1
-0.075256,-0.079851,-0.108206,-0.269938,-0.177507,-0.502979,-0.458957,0
-0.033596,-0.079851,-0.227785,-0.502589,-0.569851,-0.402579,-0.423018,1
0.008065,-0.079851,-0.347364,-0.269938,0.043469,-0.384324,-0.538022,0
0.008065,0.121812,0.370111,0.026997,0.309541,-0.356942,-0.246919,0
0.049725,0.121812,0.370111,-0.038308,0.510223,-0.635325,-0.336765,1
0.049725,0.071396,-0.706101,-0.518915,-0.481911,-0.521234,-0.358328,0
0.049725,0.172228,-0.227785,-0.125042,0.268954,-0.548616,-0.207386,0
0.091385,-0.079851,-0.108206,-0.461773,-0.315052,-0.544052,-0.609899,0
0.091385,0.071396,0.250532,-0.514833,0.000627,-0.41627,-0.09957,0
0.091385,0.27306,0.250532,-0.228102,-0.05349,-0.32956,-0.32239,0
0.133045,0.121812,0.130953,0.074956,0.325325,-0.160705,-0.153478,1
0.133045,0.121812,0.011373,-0.208714,-0.175252,-0.32956,-0.070819,0
0.174706,0.27306,-0.108206,-0.116879,0.056998,-0.297614,-0.085195,0
0.174706,0.373892,0.250532,-0.058716,-0.026432,-0.160705,-0.228949,0
0.174706,0.222644,0.250532,-0.204633,-0.258681,-0.448215,0.112468,1
0.174706,-0.029435,-0.108206,-0.478099,-0.402992,-0.56687,-0.387079,0
0.216366,0.222644,0.130953,-0.080145,0.068272,-0.087686,-0.113946,1
0.216366,-0.029435,-0.347364,-0.362794,-0.283485,-0.398015,-0.279263,0
0.216366,0.222644,0.250532,0.093323,0.241896,0.090297,0.065748,0
0.216366,0.27306,0.011373,-0.153613,-0.139174,-0.229159,-0.045662,1
0.216366,0.172228,-0.108206,-0.200551,-0.121135,-0.238287,-0.171447,0
0.258026,0.323476,0.011373,0.08516,0.214837,-0.224596,0.116062,0
0.258026,0.222644,0.370111,-0.182184,-0.20682,-0.338687,0.295755,1
0.258026,0.222644,0.011373,-0.127083,-0.082803,-0.14245,-0.063631,0
0.258026,0.172228,0.130953,-0.078104,-0.04898,-0.037486,-0.09957,0
0.299687,0.172228,-0.108206,-0.01688,0.054743,0.040097,-0.020505,0
0.299687,0.172228,0.130953,-0.287285,-0.224858,-0.457343,-0.160666,0
0.299687,0.373892,0.370111,0.806579,0.889038,1.295104,0.220284,1
0.299687,0.474724,0.130953,0.296382,0.846196,-0.174396,-0.027693,0
0.341347,0.323476,0.848427,0.091282,0.246405,0.26828,-0.207386,1
0.341347,0.424308,0.130953,0.042303,0.280228,-0.110504,-0.09957,0
0.341347,0.373892,0.250532,-0.066879,0.018665,0.030969,-0.142696,0
0.341347,-0.180683,-0.347364,-0.173001,-0.033196,-0.461906,-0.505677,1
0.383007,0.424308,0.130953,-0.158715,-0.34662,0.354989,-0.124727,1
0.383007,0.52514,-0.108206,0.307606,0.16974,0.656191,0.191533,0
0.383007,0.27306,0.728848,0.090262,0.102095,0.021842,0.227472,1
0.383007,0.323476,-0.227785,-0.127083,-0.055745,-0.019231,-0.264888,1
0.383007,0.27306,-0.347364,0.13822,0.106605,0.026406,0.259816,0
0.424667,0.121812,-0.108206,0.057609,0.458361,-0.306742,-0.189417,1
0.424667,0.726803,0.609269,0.508624,0.683846,0.263716,0.482636,0
0.466328,0.52514,0.370111,1.24637,1.407654,0.843301,0.407165,1
0.466328,0.474724,-0.108206,-0.0679,0.205818,-0.124195,-0.250512,1
0.466328,0.373892,0.250532,0.05965,0.18327,-0.224596,0.101686,0
0.507988,0.575556,0.370111,0.174954,0.433558,0.145061,-0.027693,0
0.507988,0.676387,0.48969,0.452502,0.544046,0.487335,0.331694,1
0.507988,0.52514,0.609269,0.581072,1.00629,0.491899,0.252629,1
0.507988,0.625971,0.609269,1.184126,1.98715,0.441699,0.403571,1
0.507988,0.676387,0.250532,0.482094,0.776295,0.167879,0.356851,1
0.507988,0.424308,0.968006,-0.059737,-0.105351,0.04466,-0.013317,0
0.549648,0.373892,-0.108206,-0.116879,-0.141429,-0.05574,-0.063631,0
0.549648,0.474724,0.370111,0.115771,0.129153,0.067479,0.259816,1
0.591308,0.575556,0.250532,0.308626,0.235131,0.140497,-0.095976,1
0.591308,0.575556,0.370111,0.402503,0.474145,-0.626198,0.475448,1
0.632969,0.676387,0.728848,0.617806,0.670317,0.834174,0.504199,1
0.632969,0.726803,0.370111,0.378013,0.413264,0.072042,0.619203,1
0.632969,0.575556,0.370111,0.431074,0.523752,0.633373,0.295755,1
0.632969,0.474724,0.130953,0.123935,0.268954,-0.083122,0.21669,1
0.632969,0.52514,0.370111,0.26679,0.388461,0.076606,0.403571,1
0.674629,0.777219,0.250532,0.835151,1.227266,0.414317,0.655142,1
0.674629,0.827635,0.011373,0.299443,0.268954,0.23177,0.547326,1
0.674629,0.27306,-0.227785,0.150465,0.32758,-0.060304,0.152001,1
0.674629,0.676387,0.848427,0.504542,0.467381,0.354989,0.69108,0
0.674629,0.625971,0.48969,0.519848,0.816883,0.373244,0.259816,1
0.716289,0.424308,0.250532,0.08618,0.214837,0.026406,0.080123,1
0.716289,0.726803,0.609269,0.847395,1.240795,0.697264,0.475448,1
0.716289,0.676387,0.728848,0.403523,0.341109,0.482772,0.464667,1
0.716289,0.575556,0.250532,0.268831,0.4065,-0.073995,0.338882,0
0.716289,0.726803,0.728848,0.629031,0.438068,0.998466,0.777333,1
0.716289,0.52514,0.48969,0.349442,0.607182,0.149624,0.259816,1
0.75795,0.676387,0.370111,0.357605,0.39748,0.113115,0.364039,1
0.75795,0.625971,0.609269,0.610663,0.392971,0.354989,0.727019,1
0.75795,0.928467,0.728848,0.459645,0.564339,0.432571,0.403571,1
0.75795,0.676387,0.609269,0.39638,0.591398,0.135933,0.464667,1
0.75795,0.726803,0.848427,0.590256,0.390716,1.267722,0.43951,0
0.75795,0.676387,0.370111,0.584133,0.562085,0.281971,0.834835,1
0.79961,1.029299,0.848427,0.923925,0.956683,0.528408,1.086406,1
0.79961,0.878051,0.968006,0.870864,0.979232,0.669882,0.834835,1
0.79961,0.676387,0.48969,0.613725,0.467381,0.802228,0.655142,1
0.84127,0.474724,0.728848,0.516787,0.613946,0.491899,0.547326,0
0.84127,0.978883,0.848427,0.655561,0.848451,0.688137,0.471855,1
0.84127,1.079715,0.48969,0.888211,0.956683,1.327049,0.590452,0
0.84127,0.726803,0.370111,0.764743,1.024329,0.532972,0.572483,1
0.88293,0.777219,0.728848,1.003516,1.060407,1.500468,0.762958,0
0.88293,0.978883,0.968006,0.904538,1.096484,1.044102,0.547326,1
0.88293,0.676387,0.130953,0.47291,0.70865,0.354989,0.295755,1
0.88293,0.878051,0.48969,0.539236,0.620711,0.36868,0.547326,1
0.924591,0.827635,0.48969,0.555562,0.78757,0.053788,0.766551,1
0.924591,0.928467,0.609269,1.287186,1.558729,0.765719,1.086406,0
0.924591,0.878051,0.848427,0.780049,1.567748,0.838737,0.604828,0
0.924591,0.676387,0.728848,0.744335,0.726689,0.811355,0.917494,1
0.966251,1.583874,2.163797,1.412695,1.283637,1.746906,1.201409,1
0.966251,1.180547,0.968006,0.98923,0.573359,1.085175,1.212191,1
1.007911,1.029299,0.48969,0.723927,0.886783,0.528408,0.762958,1
1.007911,0.928467,1.326744,1.1678,1.15962,1.559796,0.96062,1
1.007911,1.180547,0.48969,1.385144,1.741372,0.587736,1.391884,1
1.049571,0.978883,0.609269,0.675969,0.537281,0.852428,0.791709,1
1.049571,1.835953,1.924639,1.700446,1.851859,1.80167,1.409853,1
1.049571,1.180547,0.848427,1.444327,1.475299,1.623687,1.194221,1
1.049571,1.029299,1.207164,1.455551,1.60608,1.760597,0.97859,0
1.049571,1.029299,0.728848,1.506571,1.646668,1.536978,1.093593,1
1.091232,1.180547,1.207164,1.083107,0.922861,1.285976,1.147501,1
1.091232,1.281378,1.565902,1.664733,1.673726,1.632814,1.589547,1
1.091232,1.130131,1.207164,1.276982,1.08521,1.879252,1.036091,1
1.091232,0.827635,0.848427,1.081066,1.263343,1.034975,0.906712,1
1.132892,0.878051,1.685481,1.467796,1.644413,1.568923,1.104375,1
1.132892,1.079715,0.728848,1.037189,1.152855,1.20383,0.852804,1
1.174552,1.230962,0.968006,1.351471,1.240795,1.473086,1.409853,1
1.216213,1.230962,2.044218,1.495347,1.220501,2.796548,0.96062,1
1.216213,0.978883,0.848427,0.379034,0.352383,0.825046,0.974996,1
1.257873,1.38221,1.087585,1.854526,2.329888,1.212958,1.654236,1
1.341193,1.38221,1.565902,1.96677,2.052541,2.148508,1.596734,0
1.424514,1.583874,1.207164,1.907587,1.745881,1.993344,1.859087,1
1.466174,1.38221,-0.227785,1.484122,1.412163,1.765161,-0.315202,1
1.507835,1.483042,1.80506,2.677986,3.098792,1.847307,2.078312,1
1.507835,1.63429,0.968006,1.440245,2.708703,2.180454,1.373915,1
1.549495,1.432626,0.728848,1.602488,1.730097,1.500468,1.517669,1
1.632815,1.684706,0.728848,2.254521,2.496747,1.90207,1.948933,1
1.632815,1.684706,1.80506,2.743291,2.67037,3.499352,2.139408,1
1.674476,1.936785,1.446323,1.853506,1.522651,1.623687,2.55989,1
1.716136,1.735122,1.207164,1.854526,1.439222,2.317364,2.02081,1
1.757796,1.583874,1.565902,2.650435,2.659096,2.55011,2.344258,1
1.841117,1.63429,1.80506,2.900432,3.594859,2.422328,2.293944,0
1.882777,2.037617,2.283376,3.427977,3.935341,3.088622,2.682082,1
2.424361,2.440944,2.642114,2.910636,2.395278,2.185017,4.015406,1
-3.199777,-3.05439,-2.499788,-1.662779,-1.595808,-1.62564,-1.688059,0
-2.449892,-2.449399,-1.901892,-1.586249,-1.534927,-1.516112,-1.458051,0
-1.325064,-1.441081,-0.108206,-1.239314,-1.147092,-1.219474,-1.281952,0
-1.325064,-1.541913,-1.423576,-1.286253,-1.2666,-1.333566,-1.33586,0
-1.283404,-1.390665,-1.064838,-1.217886,-1.023076,-1.274238,-1.274764,0
-1.241744,-1.289833,-1.303997,-1.04748,-0.777297,-1.228601,-1.235231,0
-1.158423,-1.08817,-1.184418,-1.187274,-1.068173,-1.246856,-1.231638,0
-1.075103,-1.138586,-1.184418,-1.07401,-0.975724,-1.041491,-1.166948,0
-1.033442,-1.189002,-0.706101,-1.019929,-0.772787,-1.233165,-1.123822,0
-1.033442,-1.08817,-1.184418,-1.116867,-1.086211,-1.091691,-1.141791,0
-0.991782,-0.987338,-1.064838,-0.992379,-0.815629,-1.064309,-1.102258,0
-0.991782,-1.189002,-1.184418,-1.114826,-1.115525,-0.963909,-1.131009,0
-0.991782,-1.08817,-0.82568,-1.070949,-0.96445,-1.091691,-1.138197,0
-0.950122,-0.886506,-1.064838,-1.0985,-0.984743,-1.073437,-1.192105,0
-0.908462,-0.936922,-0.586522,-0.896461,-0.711906,-1.055182,-0.976473,0
-0.825141,-0.684842,-0.82568,-0.897482,-0.711906,-0.822435,-1.084289,0
-0.783481,-0.684842,-0.82568,-0.792381,-0.545047,-0.968473,-0.944128,0
-0.70016,-0.684842,-0.82568,-0.938298,-0.88102,-0.918272,-0.987255,0
-0.70016,-0.886506,-0.466943,-0.759728,-0.522499,-0.808744,-0.980067,0
-0.70016,-0.432763,-0.706101,-0.780136,-0.660045,-0.836126,-0.901002,0
-0.61684,-0.735258,-0.347364,-0.778095,-0.644261,-0.498415,-0.926159,0
-0.575179,-0.735258,-0.108206,-0.668913,-0.384953,-0.74029,-0.951316,0
-0.533519,-0.533595,-0.706101,-0.801565,-0.729945,-0.772235,-0.818343,0
-0.450198,-0.634426,0.011373,-0.749524,-0.587889,-0.639889,-0.883033,0
-0.450198,-0.584011,-0.347364,-0.810748,-0.763768,-0.585125,-0.872251,0
-0.450198,-0.533595,-0.466943,-0.939318,-1.052389,-0.886327,-0.735684,0
-0.408538,-0.382347,-0.347364,-0.366876,-0.055745,-0.407142,-0.696152,0
-0.408538,-0.432763,-0.586522,-0.536262,-0.353385,-0.580561,-0.757247,0
-0.366878,-0.483179,-0.347364,-0.585241,-0.360149,-0.712908,-0.660213,0
-0.325218,-0.281515,-0.466943,-0.727076,-0.684848,-0.667271,-0.660213,0
-0.325218,-0.180683,-1.303997,-0.3781,-0.292504,-0.708344,-0.293639,0
-0.325218,-0.382347,-0.227785,-0.617893,-0.49995,-0.690089,-0.599117,0
-0.241897,-0.281515,-0.466943,-0.521976,-0.423285,-0.475597,-0.681776,0
-0.158577,-0.231099,-0.82568,-0.563812,-0.542792,-0.512106,-0.599117,0
-0.158577,-0.281515,-0.108206,-0.292387,0.007391,-0.220032,-0.559585,0
-0.075256,-0.130267,-0.347364,-0.55667,-0.405247,-0.772235,-0.494895,0
-0.075256,-0.079851,-0.347364,-0.543404,-0.493186,-0.512106,-0.494895,0
-0.033596,-0.079851,-0.347364,-0.550547,-0.475147,-0.37976,-0.645838,0
0.008065,-0.079851,0.011373,-0.220959,0.041214,-0.324996,-0.469738,0
0.049725,0.222644,-0.227785,-0.253612,-0.060254,-0.356942,-0.358328,0
0.049725,-0.079851,-0.347364,-0.14545,0.17425,-0.270232,-0.458957,0
0.174706,0.02098,0.011373,-0.180143,-0.012902,-0.028358,-0.2577,0
0.216366,0.172228,0.48969,-0.073002,-0.073783,0.208952,-0.171447,0
0.299687,0.222644,0.250532,0.093323,0.422284,-0.178959,-0.135509,0
0.299687,0.27306,0.250532,0.0872,0.523752,0.026406,-0.397861,0
0.383007,0.373892,0.250532,0.323932,0.652279,0.240898,0.072935,0
0.424667,0.575556,0.250532,0.512705,1.062661,0.236334,-0.00613,0
0.424667,0.52514,0.609269,0.176995,0.185524,0.601427,-0.002536,0
0.466328,0.27306,0.011373,0.253525,0.521497,0.327607,-0.21098,0
0.507988,0.474724,0.250532,0.157608,0.226112,0.450826,-0.038474,0
0.549648,0.323476,0.250532,0.089241,0.124643,0.313916,0.044185,0
0.549648,0.52514,0.130953,0.330055,0.422284,0.364117,0.259816,0
0.632969,0.474724,0.370111,0.237199,0.347874,0.254589,0.080123,0
0.632969,0.575556,1.446323,0.878007,1.267853,0.163315,0.84921,0
0.674629,0.777219,0.609269,0.250464,0.424539,0.113115,0.270598,1
0.674629,0.777219,0.48969,0.759641,0.259934,0.975647,1.014528,0
0.674629,1.079715,0.728848,0.939231,1.08521,1.039538,0.665923,0
0.716289,0.777219,0.728848,0.554542,0.690611,0.441699,0.475448,1
0.75795,0.676387,-0.227785,0.028017,-0.028686,0.099424,0.087311,0
0.79961,0.27306,0.370111,0.373932,0.530517,0.50559,0.259816,0
0.79961,0.726803,0.609269,0.4974,0.55081,0.496463,0.525763,0
0.84127,1.130131,0.848427,1.187187,1.495593,1.29054,0.773739,1
0.84127,0.625971,0.968006,0.62699,0.413264,1.313358,0.475448,1
0.88293,0.928467,0.848427,0.57495,0.48542,0.797664,0.647954,1
0.88293,0.474724,0.250532,0.617806,0.548555,0.856992,0.475448,0
0.88293,0.726803,0.250532,0.902497,1.358047,0.564918,0.511387,1
0.88293,0.827635,2.044218,1.035148,1.448241,0.715518,0.615609,1
0.924591,0.978883,0.130953,0.623929,0.656788,0.774846,0.547326,1
0.924591,1.029299,1.087585,0.978006,0.832667,1.254031,0.992965,0
0.966251,1.079715,1.565902,1.438205,1.371576,1.404631,1.176252,0
1.007911,1.079715,0.848427,1.463714,1.551964,1.683015,1.266099,1
1.049571,1.38221,0.848427,1.419837,1.040113,1.327049,1.841117,1
1.049571,1.079715,0.848427,1.300451,1.432457,1.130812,1.158283,1
1.049571,0.928467,0.48969,1.130045,1.5452,1.126248,0.57967,0
1.049571,0.777219,0.011373,0.706581,0.521497,0.574045,-0.171447,0
1.091232,1.331794,1.80506,1.483102,1.513632,1.053229,1.474543,1
1.091232,1.029299,1.80506,1.948403,2.386259,2.089181,1.298444,1
1.132892,0.978883,0.609269,1.112698,1.035603,1.555232,0.762958,1
1.174552,1.079715,0.968006,1.14331,1.060407,1.308794,1.122344,1
1.216213,1.38221,1.446323,1.783098,2.13597,1.765161,1.23016,1
1.216213,0.928467,1.207164,1.408613,1.157365,1.892943,1.266099,1
1.299533,0.928467,1.087585,1.861669,1.836075,1.322485,1.650642,1
1.299533,1.079715,0.728848,1.597386,2.174303,1.144503,1.122344,1
1.382854,1.180547,1.446323,1.946362,2.512531,1.386377,1.596734,1
1.466174,1.432626,0.728848,1.745344,1.777449,1.331613,0.583264,1
1.466174,1.483042,1.446323,2.100442,1.671471,1.696706,2.55989,1
1.507835,1.533458,0.609269,1.726977,1.973621,2.089181,1.07203,1
1.632815,1.583874,1.446323,2.605538,2.965756,1.66476,1.833929,1
1.674476,1.684706,2.402955,2.8188,4.471996,2.121126,1.887837,1
1.882777,1.432626,0.968006,2.171869,2.627528,1.975089,1.481731,1
-2.616533,-2.398984,-2.260629,-1.594412,-1.534927,-1.548058,-1.623369,0
-1.991629,-1.995656,-2.021471,-1.48523,-1.433459,-1.493294,-1.47602,0
-1.908308,-1.94524,-1.662734,-1.444414,-1.408655,-1.506985,-1.425706,0
-1.866648,-1.793993,-1.303997,-1.452577,-1.395126,-1.48873,-1.418519,0
-1.824988,-1.844408,-1.184418,-1.392374,-1.3365,-1.338129,-1.418519,0
-1.575026,-1.541913,-1.423576,-1.348497,-1.264345,-1.324438,-1.357423,0
-1.450045,-1.491497,-1.543155,-1.324007,-1.214738,-1.424839,-1.321484,0
-1.408385,-1.390665,-1.543155,-1.329109,-1.264345,-1.360947,-1.328672,0
-1.408385,-1.491497,-1.184418,-1.286253,-1.298167,-1.196656,-1.299921,0
-1.366725,-1.390665,-1.064838,-1.283191,-1.291403,-1.137328,-1.278358,0
-1.366725,-1.340249,-1.543155,-1.241355,-1.176406,-1.246856,-1.242419,0
-1.366725,-1.441081,-1.543155,-1.314824,-1.246306,-1.315311,-1.321484,0
-1.325064,-1.390665,-1.303997,-1.237274,-1.198954,-1.169274,-1.242419,0
-1.241744,-1.289833,-1.423576,-1.249518,-1.198954,-0.804181,-1.213668,0
-1.200083,-1.239417,-1.064838,-1.195437,-1.216993,-1.041491,-1.17773,0
-1.200083,-1.189002,-0.945259,-1.207682,-1.133563,-1.287929,-1.127416,0
-1.158423,-1.189002,-1.184418,-1.208703,-1.169641,-1.187528,-1.170542,0
-1.158423,-1.289833,-1.064838,-1.166866,-1.083957,-1.109946,-1.213668,0
-1.158423,-1.08817,-1.184418,-1.062786,-0.932882,-1.137328,-1.116634,0
-1.116763,-1.08817,-1.184418,-1.17707,-1.140328,-1.16471,-1.141791,0
-1.116763,-1.239417,-0.945259,-1.117887,-1.045624,-1.082564,-1.163354,0
-0.950122,-1.08817,-1.184418,-1.070949,-1.03886,-1.000418,-1.030381,0
-0.825141,-0.83609,-0.706101,-1.044419,-1.011801,-1.210347,-1.069914,0
-0.825141,-0.936922,-1.423576,-1.07299,-1.02984,-1.11451,-1.033975,0
-0.74182,-0.735258,-0.945259,-1.018909,-1.03886,-1.009546,-0.926159,0
-0.74182,-0.83609,-0.706101,-0.942379,-0.901314,-0.918272,-0.962098,0
-0.61684,-0.684842,-1.064838,-1.029113,-0.996017,-1.064309,-0.962098,0
-0.61684,-0.735258,-0.706101,-0.835238,-0.804355,-0.872636,-0.75006,0
-0.575179,-0.483179,-0.586522,-0.758708,-0.680338,-0.868072,-0.660213,1
-0.533519,-0.584011,-0.706101,-0.875033,-0.826904,-0.89089,-0.850688,0
-0.533519,-0.533595,-0.706101,-0.822993,-0.711906,-0.909145,-0.782404,0
-0.491859,-0.382347,-0.466943,-0.800544,-0.772787,-0.904581,-0.660213,0
-0.450198,-0.533595,-0.347364,-0.672995,-0.673574,-0.749417,-0.602711,0
-0.408538,-0.483179,-0.347364,-0.690341,-0.696122,-0.457343,-0.818343,0
-0.366878,-0.382347,-0.347364,-0.724014,-0.813375,-0.70378,-0.458957,0
-0.366878,-0.382347,-0.466943,-0.597485,-0.488676,-0.607943,-0.63865,0
-0.366878,-0.533595,0.48969,-0.744422,-0.623967,-0.680962,0.001058,0
-0.325218,-0.331931,-0.227785,-0.461773,-0.297014,-0.475597,-0.566773,0
-0.283557,-0.331931,-0.586522,-0.749524,-0.700632,-0.785926,-0.688964,0
-0.283557,-0.079851,-0.108206,-0.417896,-0.251917,-0.475597,-0.502083,0
-0.241897,-0.382347,-0.347364,-0.729116,-0.684848,-0.817872,-0.63865,0
-0.241897,-0.079851,-0.82568,-0.462793,-0.490931,-0.493852,-0.351141,0
-0.200237,-0.079851,-0.466943,-0.434222,-0.443579,-0.343251,-0.325984,0
-0.200237,-0.180683,-0.466943,-0.476058,-0.513479,-0.306742,-0.473332,0
-0.116916,-0.130267,-0.227785,-0.461773,-0.353385,-0.343251,-0.552397,0
-0.075256,-0.331931,-0.706101,-0.45361,-0.265446,-0.452779,-0.63865,0
-0.075256,-0.483179,-0.347364,-0.727076,-0.8021,-0.507543,-0.724903,0
-0.075256,-0.130267,-0.347364,-0.337284,-0.177507,-0.370633,-0.494895,0
-0.075256,-0.180683,-0.347364,-0.527078,-0.547302,-0.493852,-0.387079,0
-0.033596,0.02098,0.130953,-0.372998,-0.283485,-0.19265,-0.530834,0
-0.033596,-0.180683,-0.227785,-0.559731,-0.558576,-0.649016,-0.354734,0
0.008065,0.071396,0.130953,0.033119,-0.030941,-0.156141,0.349663,0
0.008065,-0.180683,-0.466943,-0.336264,-0.215839,-0.306742,-0.437393,0
0.008065,-0.281515,-0.108206,-0.436263,-0.443579,-0.197214,-0.458957,0
0.008065,-0.079851,0.011373,-0.356672,-0.245152,-0.188086,-0.502083,0
0.008065,-0.079851,0.370111,-0.24851,-0.348875,-0.183523,-0.09957,0
0.049725,0.121812,-0.466943,-0.474017,-0.468382,-0.361506,-0.444581,0
0.049725,0.222644,-0.108206,-0.414834,-0.515734,-0.320433,-0.182229,1
0.049725,-0.079851,0.130953,-0.55871,-0.747984,-0.457343,-0.315202,0
0.091385,-0.079851,-0.227785,-0.35055,-0.342111,-0.169832,-0.458957,0
0.133045,0.222644,0.728848,0.014752,0.059253,0.008151,0.008246,0
0.133045,0.172228,0.011373,-0.177082,-0.177507,-0.375197,0.080123,0
0.133045,0.474724,0.011373,0.2923,0.268954,0.679009,0.21669,1
0.133045,0.121812,0.011373,-0.410753,-0.490931,-0.575998,-0.027693,0
0.133045,0.172228,-0.227785,-0.220959,-0.287994,-0.105941,-0.09957,1
0.133045,0.172228,-0.108206,-0.291367,-0.05349,-0.238287,-0.185823,0
0.174706,-0.079851,-0.227785,-0.291367,-0.139174,-0.320433,-0.423018,0
0.174706,-0.331931,-0.466943,-0.5832,-0.549557,-0.594252,-0.476926,0
0.174706,0.121812,-0.347364,-0.228102,-0.006138,-0.626198,-0.135509,0
0.216366,0.27306,0.011373,-0.135246,-0.145939,-0.110504,0.144813,1
0.216366,0.172228,0.250532,-0.387284,-0.407501,-0.420833,-0.157072,0
0.216366,0.121812,-0.108206,-0.026064,0.181015,-0.293051,-0.063631,1
0.216366,0.071396,0.130953,-0.096471,0.061508,-0.188086,-0.124727,0
0.216366,0.172228,0.250532,-0.127083,-0.091822,-0.042049,-0.207386,0
0.258026,-0.130267,-0.227785,-0.551568,-0.619457,-0.512106,-0.494895,0
0.258026,0.27306,0.011373,-0.130144,0.158466,-0.27936,-0.236137,0
0.258026,0.52514,0.130953,0.146383,0.113369,-0.206341,0.270598,1
0.299687,0.373892,0.250532,-0.012798,0.041214,0.058351,-0.020505,1
0.299687,0.172228,-0.108206,0.041283,-0.148194,0.36868,0.184345,1
0.341347,0.121812,0.370111,-0.175041,-0.222604,0.049224,-0.056444,0
0.341347,0.323476,0.250532,0.069854,0.341109,-0.288487,0.223878,0
0.341347,0.323476,-0.347364,-0.054635,0.000627,0.017278,-0.171447,0
0.341347,0.222644,0.250532,0.004548,0.293757,-0.064868,-0.142696,1
0.383007,0.424308,-0.108206,-0.098512,-0.112116,0.040097,-0.207386,0
0.383007,0.424308,0.011373,-0.06892,-0.094077,-0.297614,0.044185,0
0.383007,0.27306,0.728848,0.039242,0.18327,-0.133323,0.080123,0
0.383007,0.222644,0.130953,0.00863,-0.024177,-0.334124,0.306537,1
0.383007,0.373892,0.370111,0.078017,0.050233,-0.09225,0.295755,0
0.383007,0.373892,0.130953,-0.180143,-0.240642,-0.078559,-0.405049,1
0.424667,0.474724,0.609269,0.078017,0.077292,-0.000976,0.209502,0
0.424667,0.172228,-0.108206,-0.065859,0.02092,0.140497,0.001058,1
0.424667,0.625971,0.370111,0.586174,0.674827,0.523845,0.727019,1
0.424667,0.424308,-0.347364,-0.099532,-0.143684,0.067479,-0.027693,0
0.424667,0.625971,1.087585,0.31883,0.068272,0.336735,0.834835,1
0.424667,0.575556,1.326744,0.342299,0.259934,0.605991,1.661424,0
0.424667,0.373892,0.728848,-0.055655,-0.05349,-0.311305,0.080123,0
0.424667,0.424308,-0.108206,-0.044431,0.009646,-0.042049,0.108874,1
0.424667,0.373892,0.48969,0.020875,0.185524,0.158752,0.001058,0
0.424667,0.323476,0.48969,0.270872,0.557575,-0.133323,0.259816,1
0.466328,0.27306,0.250532,0.010671,0.309541,-0.265669,-0.063631,0
0.466328,0.52514,0.370111,0.417809,0.494439,0.382371,0.403571,1
0.466328,0.222644,-0.227785,-0.062798,0.02543,-0.069431,-0.074413,1
0.466328,0.373892,-0.347364,-0.243408,-0.254172,-0.366069,-0.027693,0
