cv1,cv2,cv3,cv4,cv5
5130,1152,3845,5080,5442
3828,5047,4040,1946,2727
7128,5912,4573,561,5389
636,6297,6642,2292,5062
5835,28,2269,6253,5902
2345,3747,5076,5033,1714
2604,4575,197,3341,6146
1002,6050,6075,3587,1650
4939,1838,830,7375,3522
2296,3394,2529,4387,2958
502,921,4128,4042,2247
1963,6331,6286,3981,4689
1095,5499,7017,597,882
4511,1255,2371,4814,2217
62,6187,1010,6308,4604
1927,3633,459,2335,5586
6290,6556,962,3738,2954
6880,2389,3711,2014,5572
3354,2427,4578,2748,1883
4715,5851,7121,5173,1029
3508,1941,7219,5103,5384
6871,5598,552,14,2327
1216,915,5701,3556,2871
1424,2915,3664,1727,4959
3913,718,5246,4457,4056
5184,5286,6287,3518,254
784,3183,6777,6000,1083
4603,569,3906,6375,129
794,1882,6899,4048,5116
4267,2291,4661,2898,808
3514,5185,4468,2707,1562
6733,5387,3453,904,2668
383,2319,1043,3058,6913
4402,3125,5571,993,3760
440,912,2089,346,1735
2912,6288,4329,4649,4634
1199,2331,7195,1215,3083
6353,2932,6393,2349,2236
957,5128,3504,5988,2036
1897,6665,7089,5407,5753
946,3061,4314,3065,5609
6914,3303,5322,409,7233
2684,4257,5451,1041,4992
1533,2895,3078,6216,6981
1720,494,4323,3282,4653
902,4827,5069,4600,4318
2609,4351,1291,3535,2363
5613,2375,3536,50,2654
6740,2383,2845,5634,4327
5932,945,2623,1442,6030
4208,5483,4279,931,255
5218,6926,2449,2099,2896
2135,3247,6059,4189,6539
5391,3430,801,2097,6743
662,2160,1826,4728,4679
7023,6598,3964,6332,4968
1348,1731,2366,3439,940
5180,6354,1831,6234,3653
6554,3887,3779,1570,1479
3835,1406,232,4669,7035
5708,2216,1891,1749,5208
2842,3888,2441,1871,6002
4030,6144,5624,556,7025
6313,5380,1000,419,6791
2329,1877,7153,5276,7190
3192,6345,4443,5133,7079
3382,4924,6350,1614,2381
2602,3874,1416,3813,198
2393,4408,7468,3973,2592
37,7221,7110,5865,7049
3506,4070,3274,86,6503
5507,3876,4513,5464,2989
4610,6757,1003,4702,2499
6025,3737,5192,4621,7374
5909,6779,3945,3355,2007
2006,6633,601,4162,4754
5290,4016,4066,500,5340
4483,568,1939,1586,1782
4888,209,720,5106,3335
1360,3161,2464,5928,4258
4990,4674,6572,5501,6947
3994,5698,1622,4752,5752
4160,4389,414,3480,6064
6609,4421,901,1594,5073
5899,6133,2526,5785,1315
657,220,1868,4187,3442
3152,6939,3243,3257,909
638,4075,5588,3848,7394
2445,1512,2435,6592,7041
7196,2962,6298,5277,2251
6327,2696,1241,4533,5802
6532,295,6419,7413,57
2143,4665,7372,2288,1143
170,6617,7144,30,7148
6844,512,4290,4205,1890
2710,4474,5450,2801,2698
5897,3226,5354,2521,1912
5550,4230,1854,5757,5750
755,886,5140,3013,7020
1040,6274,4815,7227,6917
2538,1545,3560,3478,1321
6013,6675,4707,2,3465
5557,749,4654,4964,683
4300,5566,4499,6698,6992
852,4293,3865,4414,1440
4835,3317,3530,6718,5024
5498,7075,824,7076,1193
2378,6717,2605,2031,2820
6210,1938,6340,3926,5942
3155,5756,2682,5348,2634
1593,495,943,3318,4687
5495,6200,2870,7384,5195
4662,1567,420,2615,5633
3503,553,1333,4833,3309
6408,5027,7167,2810,371
7424,513,1405,6084,6834
5349,1091,3350,144,5727
6688,5764,410,6508,3731
4304,4935,6190,2374,7421
3455,4382,651,6507,6502
5672,768,3139,6101,3278
82,4426,153,6849,511
3529,6309,3782,2767,3703
6065,1715,4245,6004,2732
6804,7031,6285,2201,6541
5682,2918,2209,4727,1552
3075,7429,5994,2220,6631
744,217,183,2833,5995
3730,3759,4261,6109,6990
7247,6451,7381,3646,716
3127,2835,4512,3389,6296
7321,5247,1861,111,4528
4322,3971,7055,4386,7137
6965,1425,2447,1343,6037
6425,6275,3392,5504,1740
2888,6051,682,6561,2813
2616,6483,4400,6703,907
1465,5703,4054,6342,5429
1837,1947,6772,361,841
6365,4047,5525,5361,5635
1759,1903,4910,34,5412
4919,138,980,2709,4951
2233,1702,4830,2714,1085
3606,2899,670,1793,1128
4609,2399,4462,1061,1496
477,2504,6429,1502,3115
4401,3960,1911,2789,6182
3319,4636,2025,1915,3050
6623,5271,290,3435,4552
6374,4464,3590,1303,1568
692,2729,5085,1815,4353
6386,3288,2115,2038,2673
3326,5583,525,3095,5943
4890,2211,1089,4177,246
53,1812,5333,3644,3998
6748,4359,1487,4963,813
7223,984,203,1733,603
6993,1284,7411,4502,5472
39,3643,4141,417,55
347,1394,5607,169,1923
5296,3390,2950,2451,2838
4962,413,6750,2887,1431
2777,5527,4535,296,1976
7159,1447,910,1151,2084
438,6715,6223,2695,5768
3951,77,1777,2309,3525
6140,4179,4666,1811,7258
5204,1907,7299,6202,172
7294,7064,6361,1778,5281
2638,3562,2242,3110,2066
4184,3793,4173,4561,1427
1282,2611,4555,6774,4148
1618,3345,6307,135,5280
6769,2332,7161,6052,4569
5824,5439,1529,5921,5985
6500,5574,7066,292,227
5006,1045,4345,210,4305
2508,6358,5169,6865,3838
7178,1892,6488,3719,260
3468,2192,42,1088,3417
6078,3369,1400,833,1676
1522,1752,2553,6266,4693
3647,4175,6081,1936,5547
5298,6153,1648,3978,3346
650,5138,6661,5726,3622
5704,4614,1817,4676,3632
5532,1221,5470,1965,3585
4442,2091,1276,7087,1669
6257,3658,5832,2839,2743
3195,6908,1309,5409,3859
6975,1387,2949,5191,4892
4039,6863,364,722,7323
6403,1137,3124,5419,6071
723,1222,1131,1032,3223
6048,1156,1144,3575,3403
2355,5882,1754,4174,2670
1875,6691,336,530,6752
4991,7065,5235,174,1311
4350,2546,3492,3220,1569
207,4000,5041,3558,7095
2098,386,1475,4105,6406
2189,382,105,6852,4544
3878,5677,5403,1523,1829
6643,2473,6564,7440,4407
5406,2834,3907,1804,1697
2501,1664,4987,5294,3238
2677,6411,5242,5992,5924
3707,3456,3440,508,5884
5739,2537,2866,2999,133
1235,1631,4413,4713,5161
5549,857,747,2619,4663
319,3625,2720,1420,5118
4494,3875,1928,6489,4476
1013,5089,5331,110,1818
2074,3410,3546,5037,7432
446,5796,7362,4522,5392
3869,2656,6792,4485,958
117,5959,4844,7242,7013
4738,6228,701,2843,1096
1167,269,1292,5351,1078
3148,5009,4986,2571,2893
7425,7003,3339,5465,6985
532,4584,2311,1967,3624
124,3921,2507,2350,5164
7271,622,4880,3202,519
5036,2802,696,6418,2823
2731,2901,4308,1671,6877
1834,3974,6371,4222,400
1679,1876,5489,6079,3814
6485,4376,7154,1630,1453
2914,36,3023,916,1563
2386,5188,7107,2660,5673
7162,5962,6155,5229,5998
2140,5448,2941,4137,702
1155,4785,752,4136,5662
2879,257,233,2396,5511
313,4929,3613,5386,837
6044,5560,1935,772,2520
6744,3598,213,5365,6245
5350,1849,3800,6364,6450
521,5887,6735,3320,4383
669,1158,2108,4253,2328
2454,4218,3452,906,439
3600,1443,1551,4629,2648
2694,5245,1334,1499,5241
5888,3302,2763,5523,1717
4012,7338,2666,6997,119
3170,3297,4996,3605,1898
3979,6983,1251,4147,5626
3716,5801,2934,6678,2640
1047,5954,7305,98,7203
740,4348,5825,1332,4324
1016,5025,1125,6851,4944
1072,2301,7473,851,2167
5519,706,4948,147,5219
4355,4838,1212,2716,2756
3925,4334,5760,1438,2614
4256,4419,7083,6722,497
146,3151,5321,5341,871
157,5054,699,1134,6346
1760,5154,3883,6543,5873
48,5619,773,3849,3351
5632,3489,1194,7433,1692
2728,4950,408,5643,2049
5986,2002,1157,5092,137
6098,922,4338,6559,3379
4098,143,4854,145,1535
7280,2523,488,1055,782
3498,4398,2547,3163,1508
6095,1101,1358,3175,4591
822,3908,7073,4227,7045
1672,2225,5139,3754,2453
226,4172,2028,282,4672
5120,2420,4596,2483,4251
3004,5853,6357,4640,5784
3225,5134,352,1283,2587
753,5938,4516,5152,7481
6009,5573,318,3084,3640
2779,90,3905,103,1942
2466,3173,480,2635,1585
5388,1768,4539,4536,7092
5949,4894,573,1239,491
5776,4558,6719,4626,1914
6320,6197,6122,3016,4823
535,1426,4460,1034,564
6056,4762,6045,6102,5761
6612,2846,7345,3746,2859
2103,679,908,3154,1263
3950,6588,5805,4295,1774
5637,5104,501,3031,7034
5889,4028,4857,3659,5376
5117,4711,771,4643,1138
3104,7224,3796,890,5438
6672,2130,2333,5236,6593
1870,7191,6196,4087,4692
1929,3167,369,1734,4710
1917,6636,6890,7039,2433
6439,6534,7176,6793,3393
7437,2844,4797,1918,20
5968,1511,180,1791,6409
3085,1639,812,66,1376
2764,4839,5408,1707,4620
6615,1578,7379,629,156
6835,1736,7018,1092,7459
94,5209,1577,6699,2608
6796,3190,3210,447,6021
4606,1318,4758,4955,5299
4377,811,1847,4720,3832
2627,7369,5568,1238,4155
3542,2514,4842,5848,3057
487,4097,4645,2916,3502
1841,5156,6314,6600,2964
6725,3130,7371,7477,4361
3977,596,5898,5273,6103
1616,1087,1410,1971,736
4740,5330,6828,4341,5013
6431,373,6093,2379,1608
6902,2922,1695,4086,4027
2722,2597,5530,4278,2781
1889,7471,3074,7354,4589
5328,4297,6655,3164,2223
3725,2072,7231,6513,6525
4285,2248,1922,4068,6801
4510,5317,5400,499,2890
6971,6497,1331,4059,646
5314,4862,1063,6461,7139
2481,6369,1259,2560,6709
5303,5612,1712,2817,1640
574,451,6230,6679,1346
7395,4527,2576,6553,3785
930,4980,4836,1474,6113
1448,3726,577,5831,5829
750,7192,3701,7431,6116
4753,5563,6741,4874,1449
6330,1313,3458,5819,4299
2943,681,1656,3776,3381
503,1272,302,990,5124
1497,2168,4392,3107,1459
3143,1880,1930,7484,2689
4404,691,1678,5629,286
359,4069,3495,3618,5762
3374,7445,2827,6995,4255
2362,3830,5849,3020,5178
355,5231,776,3313,5378
4983,2053,4942,3312,3425
6213,305,1637,5872,4697
3617,6860,2462,4287,3970
6855,1953,2277,2004,6193
1409,3891,2139,7408,2235
3548,1056,879,38,5150
5171,4349,5132,6231,7308
2806,1747,5484,729,1763
237,3080,2745,7038,5736
96,690,6355,6921,2476
6667,5179,1243,4631,517
6240,923,6638,6819,7093
5539,5093,6662,2558,354
6312,5457,1142,1023,5901
7033,7418,4735,6745,5616
4678,6464,4436,6069,1117
4243,3205,4071,2102,65
5426,5905,87,3557,1958
6881,3500,5369,988,7263
3060,7024,214,107,1347
6318,7466,4269,3554,5278
3140,1799,987,807,176
4498,5660,1573,1319,5743
3462,1317,4310,5423,1998
712,3227,6220,4756,1288
2828,2273,4192,6873,2502
1473,6818,3683,1619,100
3986,6767,2574,6807,3029
5890,6123,6580,7353,5926
6377,3103,1665,2643,474
6650,816,5567,4163,6442
2881,4801,4933,259,828
1565,6775,1253,15,7016
1234,969,5086,6826,3799
711,224,2724,3918,1136
5454,2300,3579,2246,854
5969,4296,7009,1195,4362
1633,2448,4725,5255,7200
3172,5933,4263,4199,1035
1080,112,3144,1026,1275
4284,26,3007,3022,1036
2397,7257,5414,2178,4291
5930,7147,3477,2674,4699
6360,4972,2793,6663,6988
6550,2578,546,4984,2626
4201,1539,5385,6404,5669
2387,1067,6400,1419,3093
6273,2940,3610,4784,7118
769,5608,5326,2770,3406
2005,4482,1192,6846,5105
2287,6235,3416,5042,78
7328,1146,4759,2479,2256
1638,4647,724,470,1709
5228,2595,249,1412,1269
6974,2780,6566,3938,1389
5700,5234,626,2077,894
4732,3787,1952,6019,5193
5961,3176,2585,3752,2406
2330,1289,349,6627,3641
4129,5786,5111,6785,1123
3398,1821,6128,1312,5710
6270,2237,394,6847,6324
3463,5019,3870,927,5723
960,6387,3677,4441,1322
2107,4049,2849,3237,299
6521,3352,5720,2284,2410
5522,5360,6085,3709,2513
1992,6271,7447,3853,6763
7001,5529,4045,7053,6370
4418,4214,4112,4057,6999
4783,3218,3620,4120,778
6982,1762,6954,6027,5630
5404,7286,3896,4281,1266
5353,1617,5963,7430,4113
4746,6472,6129,3651,3049
5709,748,4583,2347,5485
7316,3668,5964,533,1852
2218,3086,2798,6373,805
704,3949,7274,1979,539
6301,2346,2343,7240,4876
2617,1509,3450,1809,992
3552,6670,4275,3380,1278
3028,3783,2061,171,5437
2814,329,3689,558,7450
2402,1367,5693,6242,1421
6426,4077,6323,5595,7300
4044,5546,3408,3446,1828
2782,4822,6906,3059,5524
3371,23,792,1256,7279
2947,2323,1437,3769,2394
2303,3361,482,538,5615
2913,4686,6573,3568,1761
5471,1336,1845,1913,5774
3100,252,384,2655,2122
1513,2676,1362,1028,4938
3602,2527,6334,344,4093
3884,3989,3615,3881,2380
6341,310,5879,2040,4073
5641,284,1628,6229,6279
3983,366,5770,6666,756
6265,7156,6041,1365,7370
6714,1229,5490,18,4501
3749,4791,4081,3244,377
3997,5587,7217,1902,7255
6514,5352,4998,331,0
6356,3260,6690,6887,868
2474,2519,1823,3626,1643
2981,2847,3412,6120,4328
5841,406,6803,4038,6427
6537,5830,3955,2320,4264
6825,6577,3750,4471,2186
5528,4615,2811,3039,3062
6441,3315,1705,5344,4586
3801,978,6929,2688,5737
764,5721,2282,4154,7208
2657,6869,4170,1642,5706
3286,1116,1057,829,6239
6868,6652,2180,5339,2017
5617,339,5381,1516,2487
68,2857,3940,3105,2613
5973,2621,4083,4417,4864
647,7080,4920,2500,2926
7401,2438,1109,43,5226
6115,5015,1191,116,5302
4749,2561,1572,6604,2119
4908,3207,5958,659,6480
5244,4925,5004,4860,5610
2924,4601,2703,4311,3995
6708,1766,7218,1846,7434
7222,6742,2179,3857,7335
1961,3840,6092,5982,1245
6721,6630,7376,5864,3451
2985,115,840,1792,4180
5679,3340,4879,2509,3877
6347,7458,674,4434,5683
754,7474,965,2373,2182
5159,2755,6478,6962,3588
485,5020,2202,5274,595
4937,2132,7441,1148,3421
367,5411,611,5580,2258
4869,79,1369,6405,5935
5043,2667,516,6077,1949
4870,1493,1392,6972,3670
1265,1398,804,5699,1629
786,1541,3423,1290,3798
306,72,6060,1956,4431
859,6727,3914,775,6349
4837,1503,4309,6061,132
2787,3443,1675,3196,2087
3611,6915,2106,3287,2401
5911,3937,6086,1699,963
3592,4466,6068,7272,335
163,4043,3385,4966,1797
2803,478,3222,586,289
5957,6259,108,6158,3772
6221,3259,4239,1093,2536
4085,3513,7155,6882,3291
2187,4220,4871,7364,2159
5497,785,1472,3025,1054
181,1082,820,3698,5425
1725,1686,4168,7410,6134
2446,3520,2184,781,1553
6587,7392,3334,2797,6366
3010,3608,1746,4769,5481
6773,3745,2068,2385,443
4742,6368,5114,3816,4889
363,6114,2927,3786,3316
5665,6157,6606,3112,7360
888,5981,4033,4151,5950
3872,5053,6212,5129,3021
3553,5055,5136,649,2700
1368,1188,6226,5927,3889
1988,3609,5026,51,380
7158,6176,5537,1556,2276
7145,6473,54,4101,6035
2266,7112,2429,6161,5473
2085,2165,7382,6909,2542
3996,5984,5956,279,4777
1310,7030,178,1924,1485
3863,2569,3805,2658,3803
3041,6512,6634,970,4595
6780,5199,6958,2633,7475
1179,7456,3448,1728,7343
3156,6208,3165,6565,161
6664,2742,1464,2403,703
229,2076,5044,2219,3158
7426,2113,924,2593,5022
6567,6381,429,2641,4451
2267,99,4456,1872,2505
2206,1904,3753,1325,576
2484,1038,7135,2051,2650
272,4848,5628,6903,3120
6689,6944,7278,6736,4975
1267,6912,6557,7307,1219
4343,6996,4556,4812,3221
1005,7100,1066,1723,7116
5520,7082,2494,1299,6894
7015,6449,6046,1651,3935
4593,6152,6891,4135,1962
6363,3900,7102,6523,1099
2457,4914,7359,6180,3239
7051,1338,7170,6300,5266
372,4352,4368,5310,2001
2706,4406,1972,1335,6304
1297,3649,5689,5478,6138
4683,5030,2920,4320,3577
5599,6131,5894,7022,2310
5541,4841,2642,3487,1772
5232,6989,4288,1273,1004
6395,4708,4598,3348,1340
7037,6579,2041,1977,2751
2109,4670,5306,205,746
3407,6624,5735,6973,2974
3744,173,863,3519,2910
5476,7427,5158,5941,707
1607,3728,2760,6127,5100
122,7194,3153,3932,1208
4564,505,5479,7229,1483
21,1373,6384,1268,2765
5795,5812,5702,1685,6986
4003,1688,1211,6885,5038
5868,186,416,2015,3332
806,475,2659,3991,2996
5627,7268,523,3150,1555
7470,6206,6547,1075,1596
2299,3358,6392,2421,452
2035,118,6362,4384,5319
4940,616,2718,800,5652
5399,5396,2691,4737,3293
7248,694,6795,3599,5578
3311,1178,6100,6836,6201
2531,6932,5316,1973,6925
3485,4624,5712,2043,476
1024,827,3037,5011,1525
510,5225,4405,4881,266
177,2594,7251,3717,2612
6174,3762,3545,4440,5005
2326,5427,1366,3821,70
2841,3126,293,6970,4055
4036,5075,507,1217,5194
4425,1784,2461,5200,4922
4473,2805,1674,40,5931
4675,4802,5305,4817,3146
2588,695,7483,5751,445
3337,2336,6062,2240,5487
3550,5840,5844,3038,59
1200,6149,3322,5769,3533
3582,1886,6856,1769,2243
6468,5368,3035,1519,7453
1960,7254,3766,2796,3967
158,4905,1403,3411,4798
867,3985,2600,97,6859
3572,5416,4111,3449,1236
7090,307,1696,3497,5915
3797,1597,4904,4768,864
5713,2456,2289,4764,1786
5401,5717,1625,333,5064
4592,316,1457,4734,5174
6018,301,3069,1537,1756
5074,1168,5874,6959,994
6758,3755,61,324,6991
6352,6805,4247,1706,7309
721,1546,2062,3761,6020
534,1466,1775,1079,1388
628,7344,6569,3574,2104
7209,317,275,2238,2152
2979,2583,27,2436,5867
6622,6295,2973,2620,4132
5860,6306,550,412,1865
2872,1184,4652,1634,1402
2995,2055,7210,1561,1833
4119,938,4979,5510,1452
6940,3473,1129,2477,7347
3271,5372,5813,3386,3418
4316,4325,6105,4507,7297
4062,2869,4181,7291,2970
1881,6006,5960,4772,3695
4947,823,6764,6458,2312
486,3584,7149,3024,5918
6402,4733,3764,5642,7339
1119,4486,212,3400,1691
4080,2876,5049,6436,4169
6484,2467,3236,2067,3616
1802,7402,5548,2278,1644
5645,2354,6683,5143,537
4534,1252,1161,5398,3825
6857,1632,6432,6379,2174
5577,7361,5779,1053,2848
3066,4213,5452,5176,2976
4497,4957,1223,5533,2086
5227,6066,151,3072,3829
1501,484,7069,4681,714
4700,2353,3159,402,6519
490,4238,835,4773,7173
6269,7261,5691,2498,3036
6854,4970,6831,2792,5021
3788,2000,2671,7283,3409
5223,3614,3118,2539,4834
2832,3527,2702,4863,973
6237,7166,5094,5203,4374
1107,3265,154,964,7293
4005,790,795,1039,6980
3474,6160,3773,2264,4745
893,4967,3491,3982,5045
1307,968,165,6695,2280
7141,4995,1543,7455,2705
3191,378,2009,2155,2772
6476,2234,3566,3108,5141
5197,3475,5367,5028,4438
7326,3275,3637,6498,6560
6479,4776,4961,1033,3232
3402,1320,5285,2639,6585
7140,2568,5910,3669,3470
5778,1209,1579,2024,4767
941,5579,2622,245,5265
4203,4110,1214,2826,7235
2683,5293,6139,1820,5934
1909,5565,2338,6111,3732
2197,6864,6876,7365,7152
5446,6462,2173,5821,3012
5837,1940,2063,2741,4234
2679,7046,4198,5719,56
3056,7067,2492,7403,3972
3834,955,5260,5157,1279
1738,187,2886,4709,5215
6376,5342,6842,3283,6082
728,1097,2150,4432,7419
2129,2485,1135,7000,4481
697,1663,2825,360,648
1207,4545,3700,1531,6812
1326,520,4282,905,5119
713,4684,5668,6530,7068
6589,6378,5207,5014,5311
7341,323,2151,5345,4342
4953,4391,3193,5102,3523
3893,5724,4617,6759,6118
2885,4390,3980,5767,5482
7057,6251,5205,5731,19
3505,1351,4090,2785,4504
3174,3399,2361,3136,6321
3138,1995,2315,2968,287
444,7405,6770,5112,466
3743,2214,3708,6445,498
6256,2262,1293,164,1488
1559,2891,6967,392,2831
6893,6264,4576,7482,341
796,423,7304,2740,2551
2450,230,5880,3601,5198
3261,126,3030,2774,3388
5814,5678,5838,6599,3770
7478,2114,5466,5370,6687
2963,3904,1139,3063,3053
3324,3438,6813,551,844
7315,6905,1770,6578,4997
4866,1456,995,4808,6438
6783,5535,4158,7101,5300
2411,7202,303,5480,6501
5032,3631,464,298,4613
7281,1764,17,734,6540
1580,543,6032,3217,4760
4133,5681,5190,5003,4126
952,4467,592,5494,4903
1528,6938,2452,3373,6457
2800,4782,7050,5002,3686
932,2416,1009,4855,71
5057,1824,6040,4454,6841
6827,4548,1189,6,6167
6605,2545,4074,3353,1611
3494,3667,5690,6845,567
1429,1989,2082,1240,6262
6653,2944,2851,5397,634
4722,6888,2939,7390,4277
6447,2228,4378,6292,4936
1339,7099,2428,1070,1884
4902,4063,434,1879,6874
91,3636,855,1721,4493
1022,953,41,3657,3460
5145,5606,6771,799,4898
3054,125,273,7021,2395
4607,5023,6919,465,2013
627,5430,1681,3976,3098
1860,7114,5817,5488,6509
6094,2534,2111,467,2854
1581,1385,1558,7246,4658
6628,6936,396,4360,665
3702,1839,6935,5239,49
4024,1623,615,64,1980
1576,3718,3630,6209,3308
1059,457,3235,1549,4294
390,2048,4875,5793,3250
5631,4019,1932,7342,101
80,1174,7463,5798,399
6132,6399,5248,381,4142
4703,6089,3184,570,185
861,5447,6428,6177,4521
2577,5655,5725,3706,4301
6207,3784,4644,3880,3357
3988,850,664,3087,621
6315,4249,4380,2495,4821
1605,5079,1647,5251,6080
2717,5857,6562,4849,1745
5600,966,6784,4520,5459
3111,1944,1308,2858,2512
489,297,2993,2125,309
604,6175,2564,7059,1418
4089,4816,168,2624,6417
1515,7081,2606,6192,876
3422,1948,3720,4283,1566
2069,5684,3882,3077,1997
6558,2294,4292,2951,3254
818,5640,3019,5082,3842
7211,3304,4804,5183,6282
5233,531,365,1711,2092
1153,5554,515,2458,2812
3002,1807,5315,560,3879
5182,865,5424,4632,4509
4022,6838,411,58,1124
7186,5363,3671,5852,6526
85,1357,3589,2518,1548
4272,6705,5675,6506,7111
2475,1600,5220,6776,3496
2134,3109,4781,462,6644
7042,5238,4572,314,2883
2324,5334,3064,6151,2162
4157,2360,2136,6107,32
3097,4225,6656,4633,1478
208,4911,522,3014,3216
2306,1574,5108,6466,330
6516,1687,6660,3563,375
4698,2530,1921,3229,554
779,5858,4899,7177,6978
578,202,2079,2116,4472
4065,3780,7244,3565,4651
1147,2591,5591,4229,6470
5323,1985,6710,2937,5441
6618,7084,7298,738,1462
7356,845,5289,2222,1356
13,3721,6957,6241,6878
5126,762,5202,6581,3094
2528,6469,6751,3356,6797
6454,2370,4714,4977,1730
5502,3006,6236,5110,644
3018,2821,5877,3712,7332
1801,1943,1710,95,6141
2824,1856,6398,3471,6659
5989,1460,2900,717,4712
4411,656,6625,3395,1182
3674,4448,3482,6830,2882
5866,3042,2073,6821,4580
5415,1934,7467,184,4508
2096,1635,2010,7420,5061
6198,195,6136,4608,961
5196,7250,3920,7267,1620
3734,6367,142,5614,3249
6815,5428,3792,7355,3252
7366,3957,3091,7199,2419
4557,4505,1806,6930,1018
1180,4231,2911,5944,2260
5623,989,2928,6762,5777
3055,2704,4648,4140,5275
2196,280,5237,3969,5971
3909,4619,514,5243,6814
4750,4623,1371,6824,3364
88,2762,730,1857,3444
1130,3723,4641,6701,788
6172,1359,4819,1970,1287
831,4268,2766,2118,1390
2541,6246,6211,4319,7027
1244,7206,7040,6413,2693
6322,2302,2860,7115,2889
4540,1982,2807,591,2081
4051,2713,6753,6067,4096
6951,7172,1986,1228,5058
4453,7234,708,2185,3516
6372,4695,4021,7317,1827
6135,47,3804,1295,7277
4927,5496,1494,10,4694
3251,5919,3116,433,4853
4152,6916,5999,3298,2955
4532,6706,5413,4907,3748
1050,2923,5151,6518,2933
632,4270,1281,6684,6011
7422,4461,6969,5782,7245
3032,1071,3123,5806,4452
1534,7127,2601,2286,1645
291,1064,3082,6861,856
4627,2978,4778,1237,2142
7007,6423,7438,3483,4371
22,7282,2830,4958,2144
6904,4731,6407,2726,6747
1599,7436,5166,2983,407
218,1689,3182,1210,5307
7348,2023,321,2929,873
3119,1381,3551,2356,5162
337,4872,2754,4232,3162
6057,2424,613,4455,663
2037,1477,3370,3778,7336
7358,3543,5109,3541,4730
7193,1298,6582,3047,3372
975,956,4134,2759,3431
2675,4480,5390,3922,618
4026,6421,3445,526,3836
2011,582,1788,150,2398
4484,6641,4787,6728,1149
839,5604,3933,415,2874
1753,1750,4660,2750,684
6840,524,6574,253,6205
763,1789,7213,3481,3198
5336,4656,6083,4196,2126
5913,5356,6696,7302,3045
1602,5939,141,4943,2455
2873,340,6950,3242,7388
919,7480,741,6948,3628
5422,598,6433,6299,3211
5515,1382,5687,3987,506
3953,7071,5758,1742,3141
3526,4037,2060,6613,600
5585,1113,5269,4705,1481
2408,3757,2971,6150,33
6335,733,2753,4076,2138
4244,25,2930,4206,843
5646,2425,2307,3715,4018
1993,1538,4072,5792,123
5625,4618,5508,2314,6104
6049,5833,6984,7312,1114
6976,6955,609,1316,3549
2829,6119,5167,6031,981
7160,1017,6227,2392,2391
6482,589,4668,2572,3248
5168,7105,244,1888,1796
1001,5975,789,5091,2090
2190,4366,4766,594,4271
3044,2959,7330,5444,5822
7088,4550,7238,1652,1435
5258,5734,6412,3540,4017
7120,5603,3256,5862,5820
874,1027,3258,5440,4883
3338,1776,6316,2158,1422
1532,6225,167,4806,918
6448,6088,3679,2422,4053
5589,1862,2938,334,2906
1743,4079,4446,5087,7383
678,2257,1175,1140,4207
2131,5170,6194,2252,24
5187,2692,6931,3538,2253
130,4856,1670,7363,6467
1232,1866,3741,2046,2203
4144,2908,7226,3569,4388
3638,4046,4786,4639,4265
3068,3015,6522,7216,5828
3868,2334,7103,5718,120
7143,2390,4566,5282,5686
1164,6920,4095,4500,825
2554,5707,3426,2862,743
5383,7044,2094,2444,5065
810,5895,2598,3263,4514
472,2631,6319,2790,6254
4182,4276,985,4506,2210
759,979,4680,109,2193
2170,1853,2795,6897,5078
7074,387,2580,5983,5125
6268,425,3441,4757,5787
826,928,2443,1197,35
1795,6003,3289,155,4577
397,1370,2460,1159,3199
6802,4690,63,4993,3414
5355,2052,5148,7301,668
4107,267,148,1957,504
6657,2145,7056,5417,3697
654,3404,1583,585,458
5940,1520,6204,6555,4060
131,4490,6397,7333,492
4810,4209,6171,4001,2786
7214,6692,1863,2057,2965
1203,127,29,4235,4788
6781,7136,6866,2919,5657
3675,2430,3923,4887,4149
428,5697,2121,1305,5443
3178,1814,2778,1682,2212
2783,6681,4082,235,6247
608,6494,848,5153,7184
2468,7188,4723,6646,3179
270,2573,5917,624,261
114,4799,4988,4337,7097
878,5325,4543,1344,2368
761,3595,2610,7391,1069
2491,7029,3691,2163,5309
4259,4941,1363,2629,2708
4058,6510,2746,5373,2148
6901,3927,5576,913,3634
1713,2579,6810,1242,1966
4622,1274,1716,2268,1458
221,268,6325,2293,5312
1901,102,2304,2917,4811
6390,3696,5067,5746,5263
1571,5050,1350,803,1694
1329,7287,1030,4807,5800
3281,4587,2818,2686,7327
5590,4447,6616,4109,2431
3270,2986,5144,2423,7329
3367,2637,2365,7179,4547
6614,5261,6910,6130,2517
1231,2685,6542,5759,4563
3571,1073,6632,3273,4949
2404,1355,345,2195,1758
7406,6680,1314,2809,3253
4525,6224,5896,7448,3048
4035,3296,1680,602,139
4289,5952,2128,1008,5449
5732,6070,7340,7439,967
3267,1162,3642,436,4537
983,5505,2478,3806,1173
7295,3241,1954,1540,1741
1260,3290,7133,4794,6142
7078,914,5405,3342,5733
2961,1185,1364,7117,5870
5343,7325,6790,463,660
4611,4002,1603,2058,5790
2791,1386,6039,5115,7187
461,7265,3819,327,3008
1825,2966,7180,3724,251
6850,7182,7292,802,6900
3433,7005,6911,6702,175
4273,3852,1461,4347,1627
6730,2465,1227,4216,388
4450,4397,7442,3941,136
4242,1732,3823,5605,6755
593,1271,1285,437,3366
547,2318,4780,1081,2016
2586,6707,2815,5593,562
6475,5357,2153,4530,3911
2083,666,3517,2230,1181
