"SMILES","CYP450 modulation"
"O=C(N1CCC2(CC1)CCN(CC2)C1=CC=NC=C1)C1=CC=NC=C1","Noninhibitor"
"COCC(=O)N1CCC2(CCCN(C2)C(=O)NC2=CC=CC=C2)CC1","Noninhibitor"
"CCNC1=NC=C2N=C(C(=O)N(CC3=CC=CS3)C2=N1)C1=CC(F)=CC(F)=C1","Inhibitor"
"C1N(CC11CCNCC1)C(C1=CC=CC=C1)C1=CC=CC=C1","Inhibitor"
"CC1=C(C(=O)N2CCC3(CCN(CC3)C(=O)NC3=CC=CC=C3)CC2)C(C)=NO1","Noninhibitor"
"C/C(/C=C\C=C(/C)\C=C/C1=C(C)[C@@H](O)C(=O)CC1(C)C)=C\C=C/C=C(\C)/C=C\C=C(/C)\C=C/C1=C(C)[C@@H](O)C(=O)CC1(C)C","Noninhibitor"
"CC[C@@H]1[C@@H]2C[C@H]3[C@H]4N(C)C5=CC=CC=C5[C@@]44C[C@@H]([C@@H]2[C@@H]4O)N3[C@H]1O","Noninhibitor"
"OC(=O)CC1=CN=CC=C1","Noninhibitor"
"CC(C)[C@]1(O)[C@@H](OC(=O)C2=CC=CN2)[C@]2(O)[C@@]3(C)C[C@@]4(O)O[C@@]5([C@H](O)[C@@H](C)CC[C@]35O)[C@]2(O)[C@@]14C","Noninhibitor"
"CCOC1=CC=C(CC2=NC3=C(C=CC(=C3)N=C=S)N2CCN(CC)CC)C=C1","Inhibitor"
"FC1=CC=CC(=C1)C(=O)N1CCC2(CCCN(C2)C(C2=CC=CC=C2)C2=CC=CC=C2)CC1","Inhibitor"
"CCNC1=NC=C2N=C(C)C(=O)N(CC3=CC=C(F)C=C3)C2=N1","Inhibitor"
"O=S(=O)(N1CCNCC1)C1=CC=CC2=C1C=CC=N2","Noninhibitor"
"CCCCC[C@H](O)\C=C/[C@@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O","Noninhibitor"
"C1OC2=C(O1)C=C(C=C2)C1=CC2=C(C=C1)N=CN=C2NC1CCNCC1","Inhibitor"
"O=C(N1CCC2(CN(C2)C2=CC=CC(=C2)C2=CC=CC=C2)CC1)C1=CC=CO1","Inhibitor"
"CNC[C@H](O)C1=CC(OC(=O)C(C)(C)C)=C(OC(=O)C(C)(C)C)C=C1","Noninhibitor"
"N[C@@H](CN1C=C(I)C(=O)N(CC2=CC=C(C=C2)C(O)=O)C1=O)C(O)=O","Inhibitor"
"COC1=CC=C(NC(=O)N2CC3(C2)CCN(CC3)S(=O)(=O)C2=CC=CC=C2)C=C1","Noninhibitor"
"CC1=[N+](CCCCCCCCCCCCCC[N+]2=C(C)C=C(N)C3=CC=CC=C23)C2=CC=CC=C2C(N)=C1","Noninhibitor"
"CN(C)C(=O)C1=CC=C(C=C1)C1=CC2=C(C=C1)N=CN=C2NC1=CC=CC=C1","Inhibitor"
"COC1=CC=CC(=C1)C1=CN=CN=C1NCC1=CC=CS1","Inhibitor"
"COC1=CC=CC=C1CN1CCC2(CC1)CCN(CC2)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F","Noninhibitor"
"CC1=C(C(C)=NO1)C1=NC=CC(=N1)N1C=CN=C1","Inhibitor"
"OC(=O)C[C@H](NC1=CC=CC=C1)C(O)=O","Noninhibitor"
"Cl[Rh]=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1","Noninhibitor"
"NC(=N)SCCC1=CN=CN1","Noninhibitor"
"COC1=CC=CC=C1C1=CN=CN=C1NCC1=CN=CC=C1","Inhibitor"
"NC(=N)C1=CC=CC=C1","Noninhibitor"
"OC(=O)[C@@H](Br)[C@@H](Br)C1=CC=CC=C1[N+]([O-])=O","Inhibitor"
"COC1=C(O)C2=C(C[C@@H]3N(C)CCC4=C3C2=CC=C4)C=C1","Inhibitor"
"CC1=CN=C(CNC2=NC(=NC3=CC=CC=C23)C2=CC3=C(OCO3)C=C2)C=N1","Inhibitor"
"C[C@@H](CC1=CC=CC=C1)NC1=C2N=CN([C@@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)C2=NC=N1","Noninhibitor"
"FC1=CC=CC(=C1)C(=O)N1CCC[C@@]2(CCN(C2)C2=CC=NC=C2)C1","Noninhibitor"
"C1N2[C@H](NN=C1C1=CC=CC=C1)C1=CC=CC=C1C1=CC=CC=C21","Inhibitor"
"CN(CCC(O)=O)C1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1","Inhibitor"
"OC(=O)C1=C2CN(COC2=C(O)C2=C1CN(CO2)C1CCCCC1)C1CCCCC1","Noninhibitor"
"CS(=O)(=O)N1CCC2(CCN(CC2)C(C2=CC=CC=C2)C2=CC=CC=C2)CC1","Noninhibitor"
"NCCCCCC(O)=O","Noninhibitor"
"COCCN1C(=O)C(=NC2=CN=C(OCC3=CC=CC=C3)N=C12)C1=CC=CS1","Inhibitor"
"CC1=CC([C@@H]2NC(=O)C3=CC=CC=C3N2)=C(C)C=C1","Inhibitor"
"CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=CC=CC=C2S1(=O)=O","Inhibitor"
"CCNC1=NC=C2N=C(C(=O)N(CCC#N)C2=N1)C1=CC=CC(=C1)C#N","Inhibitor"
"C(CC1=CN=CN1)NC1=NC=NC=C1C1=CC2=C(OCO2)C=C1","Inhibitor"
"OCC(=O)NC1=CC=C(C=C1)[As](O)(O)=O","Noninhibitor"
"CN(C)C1=NC=C2N=C(C3=CC=C(F)C=C3)C(=O)N(CCC3=CC=CC=C3)C2=N1","Inhibitor"
"FC(F)(F)C1=CC=CC=C1C1=CC(NCC2=CC=CC=C2)=NC=N1","Inhibitor"
"COC(=O)N1CCC2(CC1)CCN(CC2)C1=NC=CC=N1","Noninhibitor"
"COC1=NC=C2N=C(C(=O)N(C[C@H]3CCCO3)C2=N1)C1=CC=C(F)C=C1","Inhibitor"
"CC(C)(C[C@@]1(C)NC(=O)NC1=O)OCC1=CC=CC=C1","Noninhibitor"
"COC1=CC=CC(=C1)C1=CC(NCC2=CN=CC=C2)=NC=N1","Inhibitor"
"C[C@]12CC[C@@H]3[C@H](CCC4=CC5=C(C[C@]34C)C=NO5)[C@@H]1CC[C@]2(O)C#C","Inhibitor"
"COC1=CC=CC(NC2=NC=C3N=C(C(=O)N(C)C3=N2)C2=CC=C(F)C=C2)=C1","Inhibitor"
"COC1=CC2=C(NC=C2CCNC2=NC(=NC3=CC=CC=C23)C2=C(C)ON=C2C)C=C1","Inhibitor"
"CC1=NCC[N@@+]1(CCC1=CC=CC=C1)CC1=CC=CC=C1","Noninhibitor"
"CN(C)CC1=CC=CC=C1C1=CC(NCCNC(C)=O)=NC=N1","Noninhibitor"
"COC1=NC=C2N=C(C)C(=O)N(C3CC3)C2=N1","Inhibitor"
"COC1=CC=CC=C1CNC1=NC=NC2=C1C=C(C=C2)C1=CC=CC=C1OC","Inhibitor"
"COC1=CC(OC)=C(CNC2=NC(=NC=C2)C2=CC(NS(C)(=O)=O)=CC=C2)C=C1","Inhibitor"
"NC(=O)C1=NN(C=N1)[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O","Noninhibitor"
"COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)N1CCOCC1","Inhibitor"
"C(CN1CCNCC1)NCC1=CC=NC=C1","Noninhibitor"
"CC(C)C[C@@H](CC(=O)N[C@@H](CCC(O)=O)CC(O)=O)NC(=O)[C@@H]1CNCC[C@H]1NC(=O)C[C@H](CCCN)NC(=O)C[C@H](CO)NC(=O)[C@@H]1CCCC[C@H]1N","Noninhibitor"
"COC1=CC=C(C=C1)[C@@H](NC1=NC=CC=N1)C1=CC2=C(OCO2)C=C1O","Noninhibitor"
"FC1=CC=C(C=C1)C1=NC2=CN=C(N=C2N(C[C@H]2CCCO2)C1=O)N1CCOCC1","Inhibitor"
"CC(C)[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C=O","Noninhibitor"
"C(NC1=NC=NN1)C1=CN=CC=C1","Noninhibitor"
"COC(=O)[C@@]1(CC2=CC=C(F)C=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CCC1=CC(O)=C(O)C=C1)C(=O)N1CCCC1","Inhibitor"
"COCCN1C(=O)C(=NC2=CN=C(NC3=CC=CC=C3)N=C12)C1=CC=CC(=C1)C#N","Inhibitor"
"COC1=CC=CC=C1C1=NC=CC(=N1)N1CCN(C)CC1","Inhibitor"
"CC1=CC(CNC2=NC=NC3=C2C=C(C=C3)C2=CC=CC(=C2)C#N)=CC=C1","Inhibitor"
"CN1CCN(CCCNN)CC1","Noninhibitor"
"COC(=O)[C@@H]1[C@@H](O)CC[C@H]2CN3CCC4=C(NC5=CC=CC=C45)[C@@H]3C[C@@H]12","Noninhibitor"
"CN(C)C(=O)C1=CC=C(C=C1)C1=NC2=CC=CC=C2C(NCC2=CC=CC(C)=C2)=N1","Inhibitor"
"COC(=O)[C@@]1(CC2=CC=C(OC)C=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CC1=CC=C(OC(F)(F)F)C=C1)C(=O)N(C)C","Noninhibitor"
"C1CN[C@@H]2[C@H](C1)[C@H]1CC[C@@H]2[C@@H]2N1CCC1=C2NC2=CC=CC=C12","Inhibitor"
"O=C(NC1=CC=CC=C1)N1CC2(C1)CCN(CC2)C(=O)OC1=CC=CC=C1","Inhibitor"
"COCC(=O)N1CCC2(CCCN(CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C2)CC1","Noninhibitor"
"ClC1=C(Cl)C=C(C=C1)C1=NN=C(O1)C1=CC=CC2=CC=CC=C12","Inhibitor"
"CN(C)C1=CC=C(C=C1)C1=NC2=CC=CC=C2C(=N1)N1CCN(C)CC1","Inhibitor"
"CC(C)(\N=N\C(C)(C)C(N)=N)C(N)=N","Noninhibitor"
"O=C(N1CCC2(CN(C2)C2=CC=NC=C2)CC1)C1=CC=NC=C1","Noninhibitor"
"O=S(=O)(N1CCC2(CCCN(CC3=CC=NC=C3)C2)CC1)C1=CC=CC=C1","Inhibitor"
"FC1=CC=CC(=C1)C(=O)N1CCC2(CC1)CCN(CC2)C1=CC=CC=N1","Noninhibitor"
"CC1=CC(=CC(C(O)=O)=C1O)C1(OS(=O)(=O)C2=CC=CC=C12)C1=CC(C(O)=O)=C(O)C(C)=C1","Noninhibitor"
"ClC1=CC(Cl)=C(\C=N\C2=CC3=C(C=C2)C2=CC=CC=C2C3)C=C1","Inhibitor"
"COC(=O)[C@@]1(CC2=CC=C(OC)C=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CC1=CC(OC)=C(OC)C=C1)C(=O)N1CCCC1","Noninhibitor"
"N[C@H](CC(=O)C1=CC=CC=C1N)C(O)=O","Noninhibitor"
"CC(C)C[C@@H](CC(=O)N[C@@H](CCC(O)=O)CC(O)=O)NC(=O)[C@@H]1CNCC[C@H]1NC(=O)C[C@H](CCCN)NC(=O)C[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@@H]1CNCC[C@H]1N","Noninhibitor"
"O=C1C=NC2=CN=C(N=C2N1CCC#N)N1CCOCC1","Inhibitor"
"NC1=CC=C(C=C1)S(=O)(=O)NC1=NC2=CC=CC=C2N=C1","Noninhibitor"
"CC1=C(C(C)=NO1)C1=CC(NC2CC2)=NC=N1","Inhibitor"
"ClC1=CC=C(CN2C(CN3CCCC3)=NC3=CC=CC=C23)C=C1","Inhibitor"
"COC1=CC(N[C@@H](C)CCCN)=C2N=CC=CC2=C1","Inhibitor"
"COC(=O)[C@@]1(CC2=CC=C(F)C=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CC1=CN=C(C=C1)C(F)(F)F)C(=O)N(C)C","Noninhibitor"
"COC1=NC=C2N=C(C(=O)N(CCC3=CC=CC=C3)C2=N1)C1=CC=C(Cl)C=C1","Inhibitor"
"COC1=CC=CC=C1CN1CCC2(CC1)CCN(CC2)S(C)(=O)=O","Noninhibitor"
"CN(C)C(=O)C1=CC=C(C=C1)C1=NC2=CC=CC=C2C(NCCNC(C)=O)=N1","Noninhibitor"
"CC1=NC2=CN=C(N=C2N(C[C@H]2CCCO2)C1=O)N1CCOCC1","Inhibitor"
"COC1=CC=CC(=C1)C1=CC(NCC2=CC=CC(C)=C2)=NC=N1","Inhibitor"
"CC1=[N+](CCC(O)=O)C2=CC=CC=C2S1","Noninhibitor"
"C([C@@H](NC1=CN=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1","Inhibitor"
"CC(C)C[C@H](NP(O)(=O)O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]1O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O","Noninhibitor"
"COC1=C(Br)C([C@H]2NC3=CC=CC=C3NC3=C2C(=O)CC(C)(C)C3)=C(OC)C=C1","Inhibitor"
"CCNC1=NC=C2N=C(CCC3=CC=CC=C3)C(=O)N(CC3=CC=C(F)C=C3)C2=N1","Inhibitor"
"CN1C(=O)C=NC2=CN=C(OC3=CC=CC=C3)N=C12","Inhibitor"
"COC(=O)[C@@]1(CC2=CC=CC=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CC1=CC=CC=N1)C(=O)N(C)C","Noninhibitor"
"OC1=C(O)C=C2[C@@H]3[C@H](CCC2=C1)NCC1=CC=CC=C31","Inhibitor"
"COC1=CC=CC=C1CN1CC2(C1)CCN(CC2)C(=O)C1=NC=CN=C1","Noninhibitor"
"CC(C)(CO)[C@H](O)C(=O)NCCCO","Noninhibitor"
"FC1=CC=CC(NC(=O)N2CCC3(CC2)CCN(CC3)C(=O)C2=CSN=N2)=C1","Noninhibitor"
"C[C@H](Br)CN(C[C@H](C)Br)C1=CC2=C(C=C1)C1=CC=CC=C1C2","Inhibitor"
"COC1=CC2=C(NC=C2CCNC2=NC=NC(=C2)C2=C(C)ON=C2C)C=C1","Inhibitor"
"OC(=O)C1=CC=CC=C1C1=CC=CC=C1C(=O)C1=CC=CC=C1","Noninhibitor"
"ClC1=CC=CC=C1\C=C/C1=CC=NC2=CC=CC=C12","Inhibitor"
"CCC\C=C(/CCC)C(NS(=O)(=O)C1=CC=C(C=C1)C(F)(F)F)C1=CC=C(C=C1)C(=O)OC","Noninhibitor"
"COC1=C(O)C(O)=C2OC(=O)C=CC2=C1","Inhibitor"
"CC1=CC=CC=C1C1=NC2=CC=CC=C2C(NC2CCNCC2)=N1","Inhibitor"
"N[C@H](CC(N)=O)C1=NNN=N1","Noninhibitor"
"COCCNC1=NC=NC(=C1)C1=CC=CC=C1C(F)(F)F","Inhibitor"
"COC(=O)[C@@]1(CC2=CC=C(F)C=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CC1=C(CO)NC=C(C)C1=O)C(=O)N1CCCC1","Inhibitor"
"COC(=O)C1(CC(C)C)NCC2=C(C(=O)C(C)C2=C1)C1=CC=CC=C1","Inhibitor"
"CC(=O)N1CCC2(CN(C2)C2=CC=CC=C2)CC1","Noninhibitor"
"CC1=CC=C(C[C@H](CC2=NC3=CC=CC=C3N2)C2=NC3=CC=CC=C3N2)C=C1","Inhibitor"
"COC(=O)[C@@]1(CC2=CC=C(OC)C=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CC1=CN=C(C=C1)C(F)(F)F)C(=O)N(C)C","Inhibitor"
"O=C(N1CCC2(CCN(CC3=CC=CC=C3)CC2)CC1)C1=CC=CO1","Noninhibitor"
"CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O","Noninhibitor"
"COC(=O)[C@@]1(CC2=CC=C(F)C=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CC1=C(Br)SC=C1)C(=O)N(C)C","Noninhibitor"
"CCN(CC1=C(O)C(C)=CC(Cl)=C1)CC1=C(O)C=CC2=CC=CC=C12","Inhibitor"
"CC(=O)N1CCC2(CC1)CCN(CC2)C(=O)NC1=CC(F)=CC=C1","Noninhibitor"
"CC1=CN=C(CNC2=NC=NC=C2C2=CN=CC=C2)C=N1","Inhibitor"
"OP(O)(=O)C1=CC=CC=C1","Noninhibitor"
"CC1(C)[C@@H]2CC[C@]1(C)[C@H](C2)OC(=O)CSC#N","Noninhibitor"
"OCN1[C@@H](NC(=O)NCNC(=O)N[C@@H]2N(CO)C(=O)NC2=O)C(=O)NC1=O","Noninhibitor"
"C[C@]12CC[C@H]3[C@H](CCC4=CC5=NC6=NC7=CC=CC=C7N6C=C5C[C@]34C)[C@@H]1CC[C@@]2(O)C#N","Inhibitor"
"O=C(OCCN1CCCCC1)C1=CNC2=CC=CC=C12","Inhibitor"
"COC1=CC=CC(NC2=NC=C3N=C(C(=O)N(C4CC4)C3=N2)C2=CC=CC=C2)=C1","Inhibitor"
"COCC(=O)N1CCC[C@@]2(CCN(C2)C2=NC=CC=N2)C1","Noninhibitor"
"COC(=O)[C@@]1(CC2=CC=CC=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CCF)C(=O)N(C)C","Noninhibitor"
"CC(C)CNC(O)=O","Noninhibitor"
"O=C1NC2=C(NC=C2C2=CCNCC2)C=C1","Noninhibitor"
"S=C(NC1CCCCC1)N1CCC(CC1)[C@H]1C=NC=N1","Inhibitor"
"COC(=O)[C@@]1(CC2=CC=C(F)C=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CCC1=CC=CC=N1)C(=O)N(C)C","Noninhibitor"
"CC1=NC=C(CO)C(CN)=C1O","Noninhibitor"
"CC(C)[C@@H](CC(=O)N[C@@H]1CCNC[C@H]1C(=O)N[C@H](CC(=O)N[C@@H](CCC(O)=O)CC(O)=O)CC1=CNC2=CC=CC=C12)NC(=O)C[C@H](CC1=CC=CC=C1)NC(=O)[C@@H]1CNCC[C@H]1N","Inhibitor"
"CN1C(=O)C(=NC2=CN=CN=C12)C1=CC=C(F)C=C1","Inhibitor"
"COC1=CC=C(C=C1)C1=NC2=CN=C(OC)N=C2N(CC2=CC=CS2)C1=O","Inhibitor"
"COCCN1C(=O)C(=NC2=CN=C(OC3=CC=CC=C3)N=C12)C1=CC=CC(=C1)C#N","Inhibitor"
"NS(=O)(=O)CC1=CC=C(C=C1)[As](O)(O)=O","Noninhibitor"
"O=S(=O)(N1CCC2(CCN(CC2)C(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1","Noninhibitor"
"ClC1=CC=C(C=C1)C(N1C=C[N+](C[C@@H](OCC2=C(Cl)C=C(Cl)C=C2)C2=C(Cl)C=C(Cl)C=C2)=C1)C1=CC=C(Cl)C=C1","Inhibitor"
"C=C(CC1(CNP(=O)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1","Inhibitor"
"COC(=O)[C@@H]1C[C@H]1[C@@H](NC(=O)OC1=CC=C(F)C=C1)C1=CC=CC=C1","Inhibitor"
"COC1=CC=C(OC2=NC=C3N=C(C4=CN(C)C5=CC=CC=C45)C(=O)N(C)C3=N2)C=C1","Noninhibitor"
"CN(C)C(=O)C1=CC=C(C=C1)C1=CC2=C(C=C1)N=CN=C2NCCNC(C)=O","Inhibitor"
"CS(=O)(=O)NC1=CC=CC(=C1)C1=NC2=CC=CC=C2C(NC2=CC=C(F)C=C2)=N1","Inhibitor"
"C[C@@H]1C[C@@H]2[C@H]3CC[C@@](O)(C(C)=O)[C@]3(C)C[C@H](O)[C@@H]2[C@]2(C)CCC(=O)C=C12","Noninhibitor"
"CCCCNC(=O)[C@@H]1CC2=CC=CC=C2N1C(=O)[C@H](N)CC","Inhibitor"
"COC1=CC=CC(NC2=NC=C3N=CC(=O)N(C)C3=N2)=C1","Inhibitor"
"CO[C@@H]1\C=C/O[C@]2(C)OC3=C(C2=O)C2=C(O)C(CN(C)C)=C(NC(=O)\C(C)=C/C=C[C@@H](C)[C@@H](O)[C@H](C)[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C2C(O)=C3C","Noninhibitor"
"CN(C)C1=NC=NC2=C1C=C(C=C2)C1=CN=CC=C1","Inhibitor"
"NCCC[C@@H](CC(=O)N[C@@H]1CCNC[C@H]1C(=O)N[C@H](CC(=O)N[C@@H](CCC(O)=O)CC(O)=O)CC1=CNC2=CC=CC=C12)NC(=O)C[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@@H]1CCCC[C@H]1N","Noninhibitor"
"CC(=O)OCC1=C(N2[C@@H](SC1)[C@H](NC(=O)CC1=CC=CS1)C2=O)C(O)=O","Noninhibitor"
"CN1CCC2(CC1)CCN(CC2)C(=O)C1=CC=NC=C1","Noninhibitor"
"CN(C)C1=NC=C2N=C(CCC3=CC=CC=C3)C(=O)N(C3=CC=CC=C3)C2=N1","Inhibitor"
"CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]34C)[C@@H]2C1)C(O)=O","Noninhibitor"
"O=C1C[C@@H]2OCC=C3CN4CC[C@@]56[C@H]4C[C@@H]3[C@H]2[C@@H]5N1C1=CC=CC=C61","Noninhibitor"
"OC(=O)CC1=C(O)C=CC2=CC=CC=C12","Noninhibitor"
"CN[C@]1(C)[C@H]2CC[C@@H](C2)C1(C)C","Noninhibitor"
"OCCNC1=NC2=C(C=C(Cl)C=C2[N+]([O-])=O)C2=CC=CC=C12","Inhibitor"
"COCC(=O)N1CCC2(CN(C2)C(=O)NC2=CC=CC(=C2)C#N)CC1","Noninhibitor"
"FC(F)(F)C1=CC(=CC(CN2CCC3(CCNCC3)CC2)=C1)C(F)(F)F","Noninhibitor"
"CN(CCO)CC1=C(O)C=CC=N1","Noninhibitor"
"COC1=CC=C(C=C1)N1C(=O)C(=NC2=CN=CN=C12)C1=CC(Cl)=CC=C1","Inhibitor"
"CN(C)C1=NC=C2N=C(C3=CC=CC=C3)C(=O)N(CCC3=CC=CC=C3)C2=N1","Inhibitor"
"O=S(=O)(N1CCC2(CCCN(CC3=CC=C(C=C3)C#N)C2)CC1)C1=CC=CC=C1","Noninhibitor"
"OC(=O)CC12C[C@H]3C[C@@H](CC(O)(C3)C1)C2","Noninhibitor"
"CC(C)CN1CCCC2(CCN(CC2)S(=O)(=O)C2=CC=CC=C2)C1","Noninhibitor"
"CC(C)[C@@H](CC(=O)N[C@@H]1CCCC[C@H]1C(=O)N[C@H](CC(=O)N[C@@H](CCC(O)=O)CC(O)=O)CC1=CC=CC=C1)NC(=O)C[C@H](CO)NC(=O)[C@@H]1CCCC[C@H]1N","Noninhibitor"
"CC1=C2C=C[N+](CCN3CCCCC3)=CC2=C(C)C2=C1NC1=C2C=C(O)C=C1","Inhibitor"
"NC1=C2N=CN([C@@H]3O[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@@H]4O[C@H]([C@@H](O)[C@H]4O)N4C=NC5=C(N)N=CN=C45)[C@H](O)[C@@H]3O)C2=NC=N1","Noninhibitor"
"O=C(N1CCC[C@@]2(CCN(CC3=CC=NC=C3)C2)C1)C1=CC=NC=C1","Inhibitor"
"COC1=C(OS(O)(=O)=O)C=CC(=C1)[C@@H](O)CO","Noninhibitor"
"OS(=O)(=O)C1=CC=C(NC2=C3C(=O)C4=CC=CC=C4C(=O)C3=C(NC3CCCCC3)C=C2)C=C1","Inhibitor"
"COC1=CC(OC)=C(CNC2=NC=NC(=C2)C2=CC(NS(C)(=O)=O)=CC=C2)C=C1","Inhibitor"
"COC1=NC=C2N=C(C3=CN(C)C4=CC=CC=C34)C(=O)N(C)C2=N1","Inhibitor"
"CCCCC1=CC2=CC=CC=C2C(OCCN(C)C)=N1","Inhibitor"
"COCC(=O)N1CCC2(CCCN(CC3=CC=CC=C3)C2)CC1","Noninhibitor"
"CC(C)C(=O)CC1=NC2=CC=CC=C2C=C1","Inhibitor"
"COCC(=O)N1CCC2(CC1)CCN(CC2)C1=NC=CC=N1","Noninhibitor"
"CNC[C@H](O)C1=CC(O)=CC=C1","Noninhibitor"
"CN1C2=C(NC(SCC3=CN=CC=C3)=N2)C(=S)N(C)C1=O","Inhibitor"
"S=C1N(CCSC2=NC=NC3=C2NC=N3)C=NC2=C1NC=N2","Noninhibitor"
"COC(=O)C1=CC=C(C=C1)C#CC(NP(=O)(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1","Inhibitor"
"COC(=O)[C@@]1(CC2=CC=C(F)C=C2)[C@@H]2[C@H](CN1C(=O)C1=CC=CC=C1)CC1=C2C=C(N1CC1=CC(F)=CC2=C1OCOC2)C(=O)N1CCCC1","Inhibitor"
"CCCCOC(=O)C1=NC=C2NC3=CC=CC=C3C2=C1","Inhibitor"
"CS(=O)(=O)N1CCC2(CN(C2)C(=O)NC2=CC=CC=C2)CC1","Noninhibitor"
"CN(C)C1=NC(=NC2=CC=CC=C12)C1=CC(NS(C)(=O)=O)=CC=C1","Inhibitor"
"CCN(CC)[C@@H](C)C(=O)N1C2=CC=CC=C2SC2=CC=CC=C12","Noninhibitor"
"N[C@H](CCCC(O)=O)C(O)=O","Noninhibitor"
"CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@](O)([C@@H](OC(=O)C3=CC=CC=C3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@@H](O)[C@@H](NC(=O)C1=CC=CC=C1)C1=CC=CC=C1","Noninhibitor"
"O=C(N1CCC[C@@]2(CCN(CC3=NC=CS3)C2)C1)C1=NC=CN=C1","Noninhibitor"
"CC(C)CN1CC[C@]2(C1)CCCN(C2)C(=O)OC1=CC=CC=C1","Inhibitor"
"FC1=CC=C(CN2C(=O)C=NC3=CN=C(OC4=CC(Cl)=CC=C4)N=C23)C=C1","Inhibitor"
"O=C(OC1=CC=CC=C1)N1CCC[C@@]2(CCN(C2)C2=NC=CC=N2)C1","Inhibitor"
"ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2","Inhibitor"
"CCCCN(CCCC)CCCOC(=O)C1=CC=C(N)C=C1","Inhibitor"
"O=C(N1CCC[C@@]2(CCN(C2)C2=CC=CC=N2)C1)C1=CC=NC=C1","Inhibitor"
"CC(C)NC(=O)N1CC2(C1)CCN(CC2)C(=O)C1=CC=CO1","Noninhibitor"
"FC(F)(F)C1=CC(=CC(=C1)C(=O)N1CCC2(CCCN(CC3=CC=NC=C3)C2)CC1)C(F)(F)F","Noninhibitor"
"FC1=CC=C(CN2C(=O)C(=NC3=CN=C(N=C23)N2CCNCC2)C2=CC=C(F)C=C2)C=C1","Inhibitor"
"NNCCC1=CC=CC=C1","Inhibitor"
"OC(=O)C[C@H](CC1=CC=CC=C1)C(O)=O","Noninhibitor"
"COC1=CC=C(NC(=O)CCCCC#CC2=CC=CC=C2)C=C1","Inhibitor"
"COCC(=O)N1CCC2(CCCN(C2)C(=O)NC2=CC=C(OC)C=C2)CC1","Noninhibitor"
"COC1=CC=C(C=C1)[C@@H]1OC[C@]2(COC(C)=O)[C@H](C)C=C(C)[C@@H]1[C@H]2C","Inhibitor"
"COC1=CC=C(C=C1)C(=O)N1CCC2(CCN(CC3=CC=CC=C3)CC2)CC1","Noninhibitor"
